gene_id,gene_name,A5BKO_1,A5BKO_3,NT_1,NT_2,NT_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000125148.7,MT2A,1396.999,1368,568.999,590.423,543.381,2051.059000712665,1.2521870187882713,0.07575599874859346,2.5228375598642163e-63,5.301290925322222e-61,Up
ENSG00000198682.13,PAPSS2,506,430,75,72,77,256.2346005412624,2.5930277523526386,0.1567835019457242,3.474873772152807e-63,7.166605407493669e-61,Up
ENSG00000125630.16,POLR1B,3528,3153.001,1551.002,1548.001,1703,1698.8932842913919,1.0289697143770478,0.06275908502262971,2.1175497144922678e-62,4.287845667327343e-60,Up
ENSG00000177508.12,IRX3,1356.659,1340.626,2800.923,2683.58,2732.483,2151.43189753998,-1.0319269205314328,0.06332561778145387,1.0899353437701573e-61,2.1676089149229004e-59,Down
ENSG00000162636.16,EEIG2,831,730.999,1712.1,1790,1753,1395.5968884575693,-1.1762451527157427,0.07231109986828153,1.7696344030643953e-61,3.4576172538470476e-59,Down
ENSG00000157985.20,AGAP1,159,145,614,593.001,631,452.4114415296389,-2.012445977673609,0.1232014230789811,3.063615719404936e-61,5.882670390864271e-59,Down
ENSG00000102038.16,SMARCA1,76,68,439,441,414,347.8090914271412,-2.5725626873913434,0.1589474979043402,1.2463658614945453e-60,2.3526739999092798e-58,Down
ENSG00000026025.16,VIM,12099.001,11163,17719,18148.999,17985.001,16658.015856577927,-0.6415523942879158,0.03967574112664759,2.754808471809852e-60,5.113383658424387e-58,Down
ENSG00000114796.16,KLHL24,147,133.001,505,538,556.001,740.5277162466173,-1.9304806388152926,0.12103509982372385,1.4711158609132165e-58,2.685871695572212e-56,Down
ENSG00000104765.16,BNIP3L,1507.999,1263,2779,2845,2709,2945.693970517758,-1.0162527262919943,0.06436461829995661,3.826507770586075e-58,6.873518877583406e-56,Down
ENSG00000108679.13,LGALS3BP,353,390.999,26.001,47,31,192.091413400992,3.3607836730086498,0.21475977363386597,7.261099535600398e-58,1.2836010401266925e-55,Up
ENSG00000128965.13,CHAC1,105,95,464,476.999,453,414.92044178625605,-2.2123472840947187,0.1401558918592977,1.9270151556327866e-57,3.353307466919116e-55,Down
ENSG00000109576.14,AADAT,8,15,402,423.001,428,227.83653957250675,-5.138371953471062,0.32661231766218596,4.248194566264606e-57,7.278791212998295e-55,Down
ENSG00000112655.16,PTK7,1227.999,1129.001,2405,2269,2552,2290.403661489497,-1.0408987651899553,0.0666708647487972,6.101434361747686e-57,1.029570825557333e-54,Down
ENSG00000112305.15,SMAP1,376,400.999,80,77,84,372.67582435186347,2.227842701648554,0.14246140665607082,1.90203978805133e-56,3.161644346198159e-54,Up
ENSG00000103257.9,SLC7A5,9782.218,9266.836,14522.216,14113.097,14657.458,13902.411657886325,-0.6140506910170335,0.0395635268750444,9.915604760830538e-56,1.6239719150201427e-53,Down
ENSG00000204525.18,HLA-C,1616.373,1520.518,3068.559,3040.485,2874.551,2710.048796680316,-0.9440085017444763,0.061381409579470504,2.4777956774583797e-55,3.999305863746953e-53,Down
ENSG00000261371.6,PECAM1,26,34,379,359.999,351,181.8771927354226,-3.5694844158354337,0.2371300287700247,7.276064494370975e-54,1.1576218610544221e-51,Down
ENSG00000065809.14,FAM107B,478,493,1124.001,1121,1090.002,1448.9999611161063,-1.202209818994141,0.07946922685428782,1.1112725062264495e-53,1.743132662231545e-51,Down
ENSG00000102158.22,MAGT1,2066,2208.999,997.001,976.002,949,1675.703038466145,1.1017981596085495,0.07298305677796425,1.7127167182523398e-53,2.649239734885598e-51,Up
ENSG00000165732.14,DDX21,10887,10194,6104.999,6309,6434,6522.562486019097,0.7164031253090247,0.04770607735811819,1.2570139914334362e-52,1.9177212085745452e-50,Up
ENSG00000138031.15,ADCY3,2136,2000.999,1008,972,986,1223.7449205563546,1.0306351121525612,0.06909184371432764,2.610579971207602e-52,3.928922856667441e-50,Up
ENSG00000075618.18,FSCN1,2508.981,2270.996,4147.981,3989.934,4056.965,3903.4720472653053,-0.7788497127631385,0.052151830683815265,3.2882061060217796e-52,4.882766853701942e-50,Down
ENSG00000129353.15,SLC44A2,523,526.001,1179.999,1167.999,1202,1070.8544359755967,-1.180246521763297,0.07984276915622673,1.9675435005998267e-51,2.8832278902868775e-49,Down
ENSG00000115053.17,NCL,54743,51469,34558.998,33524.998,35655.998,34395.89281693677,0.5909518014051613,0.03973610780538906,2.2707701637695117e-51,3.2843593914157207e-49,Up
ENSG00000118503.18,TNFAIP3,1095,1043.001,1963.999,2006,2037,1930.6161838340195,-0.9148230117781873,0.06196276118569058,2.8614003653964917e-51,4.085566137105221e-49,Down
ENSG00000064886.14,CHI3L2,1206,1178,2253.001,2228,2212.999,2172.6907743217384,-0.9137986990284797,0.062077268982463886,5.476786326392153e-51,7.720882192029038e-49,Down
ENSG00000141562.19,NARF,1092.999,966,1982,1959.001,2020,1865.9130837821513,-0.9586751497993417,0.06529233157210805,8.956475886877047e-51,1.246853399401871e-48,Down
ENSG00000134294.14,SLC38A2,3438,3253,5271.001,5467.001,5817,4787.7327725557025,-0.7332261615871227,0.04994246433879203,1.7266230892358704e-50,2.3740001660271466e-48,Down
ENSG00000088882.8,CPXM1,425,376,73,63,97,263.8395278820505,2.3123641021112724,0.15773823378258087,4.713816841675657e-50,6.402168068992901e-48,Up
ENSG00000141753.7,IGFBP4,22,11,258,258,260,621.4993627242387,-3.938618345737851,0.27228870310137426,8.129783009716209e-50,1.0908601611952942e-47,Down
ENSG00000184486.10,POU3F2,43,45,295,313,325,279.31419139418136,-2.796172462441564,0.19318818762355436,1.5274777899031868e-49,2.0251809697799752e-47,Down
ENSG00000185885.17,IFITM1,1587.165,1504.186,2865.775,2845.913,2709.89,2658.3592527261517,-0.8712786358990696,0.06039924452243049,4.471986824269397e-49,5.859354971986856e-47,Down
ENSG00000138385.16,SSB,4025.999,3790.999,2206.997,2105.998,2131.999,2351.784448672996,0.8304480490842798,0.05755237671894801,4.697442440042464e-49,6.083187959854992e-47,Up
ENSG00000071073.13,MGAT4A,8,20,264,288,345.096,242.8032406632791,-4.374077845347386,0.3053878110276801,1.8203193336010965e-48,2.3302179791167142e-46,Down
ENSG00000130707.18,ASS1,331.986,270.993,854,841,729.997,1691.263993338902,-1.430251576274249,0.10037348603750987,7.088799154809834e-48,8.971358657626946e-46,Down
ENSG00000112308.14,C6orf62,4144,3879,6599,6338,6999,6200.437193609927,-0.7390201562343975,0.051985707575780686,1.4464066829421808e-47,1.8099585649356257e-45,Down
ENSG00000044115.21,CTNNA1,1204,1029,2024,2014,2154,2066.0375876012645,-0.896466935612502,0.0634370745301316,2.8652972198560743e-47,3.545646126393011e-45,Down
ENSG00000111344.12,RASAL1,191,203.998,633,671.999,681.001,470.6407845416217,-1.7435043919740765,0.1227252025658433,3.0191591370609397e-47,3.6949862977415036e-45,Down
ENSG00000104419.17,NDRG1,244,238,634,642,637.995,1001.7506693634998,-1.4085926268562592,0.09960583964052064,3.114805667615261e-47,3.770607686981648e-45,Down
ENSG00000100889.12,PCK2,950.001,904.999,1751.999,1777,1717.999,2744.902795655781,-0.923711071043829,0.06552196522841704,4.417313634015725e-47,5.2898518217239916e-45,Down
ENSG00000166750.10,SLFN5,314,295,759,802,839,1043.750239325999,-1.3973060435265385,0.09929403090853854,8.086560013307736e-47,9.580853071085984e-45,Down
ENSG00000165672.7,PRDX3,3331,3195,1785,1815,1768,2230.4999278039886,0.8336323756305427,0.05927358601671375,8.679153650664107e-47,1.0174708863941701e-44,Up
ENSG00000170017.12,ALCAM,484.999,489,1039.001,1140.999,1137,1065.4336822916753,-1.1874051563526866,0.08458727431396204,9.443685617359806e-47,1.0955659033389183e-44,Down
ENSG00000111641.13,NOP2,4026.954,3743.266,2186.465,2099.084,2305,2219.636300240257,0.7900660364303199,0.0562854974586657,1.4798849339198988e-46,1.699121495779991e-44,Up
ENSG00000135919.14,SERPINE2,106,118.999,378,381,402,765.1813385849053,-1.7804808757248751,0.12647058048126722,2.0242256284347818e-46,2.3003878391712413e-44,Down
ENSG00000047644.20,WWC3,90,77,362,357,428,353.924413628392,-2.1842193682382827,0.15498548758958716,2.055041396555461e-46,2.3118177811553706e-44,Down
ENSG00000070159.14,PTPN3,215,227,701,672,694,443.9583298827802,-1.6405693467549585,0.11701090273669057,3.241260344880443e-46,3.6097916460933494e-44,Down
ENSG00000177181.15,RIMKLA,20,21,252,252,237,293.5092797369773,-3.5546825487157396,0.25719609664052123,4.2130053479467525e-46,4.645568372285444e-44,Down
ENSG00000163811.12,WDR43,4671.001,4318,2567.001,2565,2514.001,2517.3704119717518,0.7849141563554543,0.0563661456764513,7.228198903525145e-46,7.892201096917603e-44,Up
ENSG00000181418.8,DDN,1233,1099,398,443,443,497.2922363574623,1.4058805936846075,0.1013165215401556,1.2971934831232089e-45,1.402606196266328e-43,Up
ENSG00000196504.21,PRPF40A,5191,4947,2753,2834,3037,3327.916134820112,0.7863559171180464,0.05665003255848021,1.335440831366152e-45,1.4300773595120034e-43,Up
ENSG00000128322.7,IGLL1,2205.92,2197.999,4467.917,4478.856,4031.958,3061.385539152943,-0.9813100379345161,0.07145807854336339,6.778051305658763e-45,7.189253084868728e-43,Down
ENSG00000198176.13,TFDP1,5972.999,5527,3489.999,3514,3441,3980.4203146432437,0.6917002821407479,0.05030199057656186,1.2616234146656959e-44,1.3255377329369673e-42,Up
ENSG00000145703.17,IQGAP2,665.999,606,1264.999,1301,1390.001,1251.714087103412,-1.0577140360050188,0.07816838781545571,1.0220729437038082e-43,1.063815548974702e-41,Down
ENSG00000173762.8,CD7,586,572.001,163.001,193,201,407.5399621378013,1.5998304756045711,0.11846586476356005,3.620672975282918e-43,3.733651382011653e-41,Up
ENSG00000115419.14,GLS,5307,4791,3065.999,3090.001,3187.999,3378.65857878531,0.66491259205086,0.0493270574184254,5.9911637706021635e-43,6.121430359008834e-41,Up
ENSG00000135624.17,CCT7,19250.999,18448.999,11734.001,11774.001,11239.999,12883.930017407069,0.6709991159584995,0.04983596024264736,7.143033206133615e-43,7.231996437882733e-41,Up
ENSG00000204574.14,ABCF1,3225,3058.002,1627,1646,1841.001,1994.2182695592971,0.8482833582374206,0.06330562468308858,7.983999711042107e-43,8.010613043412247e-41,Up
ENSG00000197632.9,SERPINB2,1113.472,1071,2175.48,2346.868,2052.192,1545.8573491545212,-1.0111338444446405,0.07591854537818295,1.838700795553154e-42,1.8283581035781675e-40,Down
ENSG00000136111.14,TBC1D4,2416,2278,1196,1225,1347,1577.1315334033586,0.8674603867583914,0.06542988901992194,5.0922647197454484e-42,5.018809927770359e-40,Up
ENSG00000029153.15,BMAL2,83,54,336.001,405.999,380,243.46977091513767,-2.4299389992594422,0.18274868538159708,7.14458227945079e-42,6.9797555128283725e-40,Down
ENSG00000164300.17,SERINC5,1396,1328,2269,2440.999,2416,2448.3634257942285,-0.8104954518995259,0.06123159626654738,7.976663644033482e-42,7.724878522052251e-40,Down
ENSG00000151012.13,SLC7A11,318,289,724,814,922,989.8327628229212,-1.434460487573264,0.10840650122307838,8.929046432982603e-42,8.572654321045453e-40,Down
ENSG00000213626.13,LBH,120,100,355.999,346,373.999,805.0011570966292,-1.703656919998736,0.1285709739954684,1.4408227648761895e-41,1.3714908660193268e-39,Down
ENSG00000173898.15,SPTBN2,119,120,401,404.001,502.001,440.26427603024825,-1.8587584269436734,0.14007572157029174,1.5390253775234122e-41,1.4525530194473087e-39,Down
ENSG00000153071.15,DAB2,6,5,380,358,397,196.67671379446506,-5.992990027145546,0.45090071418184374,1.8789339455421194e-41,1.7584611219750073e-39,Down
ENSG00000070669.17,ASNS,462.223,427.478,852.935,921.865,908.713,2060.3751389181202,-1.0145626703004538,0.07728885276886073,2.346047829617567e-41,2.1593334445000696e-39,Down
ENSG00000105281.12,SLC1A5,4472.999,4257,6479,6409,6578.999,7440.558984433112,-0.5847803509787816,0.04416007766382386,2.337904374263171e-41,2.1593334445000696e-39,Down
ENSG00000072274.14,TFRC,13314,12948.002,18650.001,18972,19615,12420.860742825977,-0.5517240701467726,0.041629721958247844,2.4750106484897055e-41,2.2593601305106436e-39,Down
ENSG00000138035.15,PNPT1,3000,3007,1582,1603,1566,1673.2105474164928,0.8884412125540274,0.06810924517330715,8.175126486804424e-41,7.402145014922023e-39,Up
ENSG00000123080.12,CDKN2C,1660,1665.999,3006,2946,2786,2827.9572952588596,-0.8160540718953793,0.06261468336271683,1.1522784419772102e-40,1.034913307120983e-38,Down
ENSG00000055118.17,KCNH2,795,692,1510,1622,1542.001,1155.3393333688969,-1.0727389382195045,0.0835179626992084,9.144874311909533e-40,8.147717216938918e-38,Down
ENSG00000133454.16,MYO18B,2747.999,2438,4293.999,4210.999,4984.999,5435.911649200081,-0.8019172271564808,0.0623511124166446,1.1304150868234658e-39,9.9916133507563e-38,Down
ENSG00000110900.16,TSPAN11,62,57,292,280,292,267.0091436083355,-2.2561549817591557,0.17526661667271104,2.76725674905423e-39,2.4266880641115717e-37,Down
ENSG00000083635.8,NUFIP1,508,455,131,109,123,239.33156007216505,1.9395216793634233,0.1506771095981627,3.1380571162492853e-39,2.730354851849085e-37,Up
ENSG00000114480.13,GBE1,1377.999,1308,2351,2392,2276,2063.805189628488,-0.8086781830986138,0.06336823084462853,3.991292892679435e-39,3.4458161973465786e-37,Down
ENSG00000116675.16,DNAJC6,39,38,227.999,264,278,203.62437810775648,-2.700797854010135,0.21270592690952153,7.419460675886213e-39,6.356194888257289e-37,Down
ENSG00000178605.14,GTPBP6,889.752,822.533,353.732,332.477,358.103,513.3950356993123,1.2578140199632426,0.09926603455151464,9.335845463971771e-39,7.936893964294168e-37,Up
ENSG00000100427.16,MLC1,731.001,651,1450.999,1438,1455,929.2679770500339,-1.0715547814689006,0.0851328701592948,2.4612134296099495e-38,2.0765556034519703e-36,Down
ENSG00000197694.19,SPTAN1,5591,4768.998,2352,2382.999,3030.999,4163.70892991345,0.9624264898963186,0.07654928693010603,3.162401070823713e-38,2.648094791410804e-36,Up
ENSG00000092964.18,DPYSL2,1797,1776,3057.999,2901,3275.999,2999.956022296527,-0.7908950035285922,0.06276861923113183,3.335383937464732e-38,2.7721023068316958e-36,Down
ENSG00000122026.11,RPL21,21763.442,20849.007,13446.559,13848.081,12745.003,18296.902408761092,0.6421820259599529,0.05114324316616312,1.2094168590421431e-37,9.977241154927665e-36,Up
ENSG00000165271.17,NOL6,2977,2701,1575,1537,1636.999,1591.017337167855,0.806191476972668,0.06472270009474984,1.939404442649904e-37,1.5881725939552926e-35,Up
ENSG00000163584.18,RPL22L1,956.001,911,1685.999,1821,1717,1468.7286681443948,-0.9044869896281218,0.07294491205041986,3.0295986457977595e-37,2.4628204465875654e-35,Down
ENSG00000100600.15,LGMN,737.001,648,1306,1265,1293,1615.2706263341418,-0.9013738243801709,0.07275821759941213,3.494195638555043e-37,2.8199171613469214e-35,Down
ENSG00000100027.17,YPEL1,181.999,186,493,503,524,517.6824688958881,-1.45873405729273,0.11779564571559732,5.257260290206321e-37,4.2122379749660287e-35,Down
ENSG00000136718.10,IMP4,3038.001,3013.999,1761.999,1780.999,1777.001,1951.7671133381962,0.7372237874230183,0.05953164914067609,6.3608745110218115e-37,5.060075673517851e-35,Up
ENSG00000131773.15,KHDRBS3,216,174,549.999,532,575,404.53100290026885,-1.5015299563492885,0.12141149234167713,7.213149597071967e-37,5.697365039900035e-35,Down
ENSG00000104897.10,SF3A2,2805,2653,4051.999,4190,4298.998,3894.208975389817,-0.625648805900047,0.05049815442472206,1.083970692795798e-36,8.501536342018875e-35,Down
ENSG00000100664.11,EIF5,7212.165,6853.942,4558.761,4694.316,4726.425,4733.553256381482,0.5637595983440477,0.04543005733065013,1.2306093139741867e-36,9.584123027783579e-35,Up
ENSG00000004478.8,FKBP4,15288.999,14342.001,10108,10048,10069.999,9169.617816675283,0.5265509216810872,0.042406225080460554,1.4049839726278716e-36,1.086618507163653e-34,Up
ENSG00000167552.15,TUBA1A,977.024,934.04,1785.554,1947.694,1716.526,1792.0806683587557,-0.9318560805939631,0.07610807528600548,1.9938022434641223e-36,1.5313776265834435e-34,Down
ENSG00000134109.11,EDEM1,2808.001,2642.001,4110.001,4028.999,4470,5425.930102483986,-0.6348770916792347,0.05159834695913394,2.962156268788444e-36,2.2595571483217057e-34,Down
ENSG00000103522.17,IL21R,599,525.001,219,236,214.999,632.5433268549741,1.2867764338868222,0.10539480884097004,3.147451752261821e-36,2.384569398975503e-34,Up
ENSG00000163508.13,EOMES,69,43,323.999,322,299,173.98118116600386,-2.4650480035226643,0.20200621340470962,7.862331822037997e-36,5.9164046960835935e-34,Down
ENSG00000104738.19,MCM4,7426,6933.973,4696.002,4666,4878.99,4950.050847834464,0.5662250504444778,0.04628995444019824,1.0911309847280495e-35,8.155654883836434e-34,Up
ENSG00000159399.10,HK2,2083.999,1886,3213,3123,3599.985,2965.8365986111867,-0.7457293068364348,0.061403343308693376,1.1673790920968007e-35,8.667400632454714e-34,Down
ENSG00000025770.19,NCAPH2,2175,1940,1177.999,1184.999,1205,1729.6977217258366,0.7539411933819394,0.062399307394078965,2.4029623416896774e-35,1.772304079430327e-33,Up
ENSG00000069869.17,NEDD4,837.999,762,328,301.001,361,612.9523558162854,1.234286599899528,0.10273010222548103,3.127313276207934e-35,2.2913742077057736e-33,Up
ENSG00000113649.14,TCERG1,2612.001,2467,1407,1375.999,1536.002,1826.1003918920426,0.7829614647906441,0.06513171239723183,4.479108075487431e-35,3.260380825928335e-33,Up
ENSG00000115232.14,ITGA4,5059.001,4523,2808,2951.001,3073.001,3464.369895927135,0.6680783826716689,0.055504591528364816,6.496592977066438e-35,4.698217921142137e-33,Up
ENSG00000160818.17,GPATCH4,2485.998,2371.999,1341.999,1319.002,1365,1319.4585873421229,0.8188287263725706,0.06852355674202638,9.339340373584777e-35,6.710466692942817e-33,Up
ENSG00000065150.21,IPO5,8368,7786.001,5444,5593,5572.001,6565.840012824467,0.5149375993452894,0.042810203747042676,1.7889021734522956e-34,1.2771156093421932e-32,Up
ENSG00000145349.20,CAMK2D,513,532.001,1009.999,1045.999,1160,907.7847978223017,-1.0358442273417818,0.08739949587280207,2.0862639306484945e-34,1.4799185602313554e-32,Down
ENSG00000135486.19,HNRNPA1,39600.05,37119.058,50561.936,50673.732,51857.636,52310.536494653905,-0.4273800596832091,0.03545034489285185,2.1378215358158656e-34,1.5068935724291958e-32,Down
ENSG00000113600.12,C9,28,22,220,263,240.001,108.85124130181667,-3.2144616752024784,0.27481482552537867,3.6835860681347085e-34,2.5801319522525943e-32,Down
ENSG00000135842.17,NIBAN1,269,241,568,581,641,817.0401094545798,-1.2251538265707203,0.1039658531298322,4.896504734280196e-34,3.408273326604909e-32,Down
ENSG00000110090.13,CPT1A,1776,1641.999,2653,2629.999,2870.997,2408.0847731578715,-0.677562383263207,0.05714620355941786,5.355204344321375e-34,3.704404396441438e-32,Down
ENSG00000115368.10,WDR75,2777,2666,1612,1525,1660,1664.71228620421,0.731964730271204,0.062019426009640666,7.732891789971121e-34,5.316124436105455e-32,Up
ENSG00000065183.16,WDR3,3384,3136,1996,1893.999,1983,1907.0608400675403,0.7001972032590504,0.05935264868389026,9.618194330970855e-34,6.571646028467632e-32,Up
ENSG00000122034.17,GTF3A,4810,4469.001,2944,2979.999,2922,3300.0719387257304,0.620419534050782,0.052442744310082945,1.0181193560654103e-33,6.913899553963703e-32,Up
ENSG00000175567.11,UCP2,1869.001,1849,3073,3168,3134.001,2869.1213188833035,-0.7546805315957389,0.06418561157228629,1.1794194412932137e-33,7.960723828898498e-32,Down
ENSG00000138764.15,CCNG2,433,423,878,887,851,954.2433517173224,-1.0276473507609876,0.08781301125552449,1.2269486662978567e-33,8.231642949734476e-32,Down
ENSG00000084090.14,STARD7,8380.999,8105,5380.001,5346,5104,5392.3147895470565,0.6108115270993176,0.0517131254514766,1.3501124198847622e-33,9.003713784584789e-32,Up
ENSG00000155111.15,CDK19,678.001,668,1264,1274,1433,1273.1837569883808,-0.9759009383031477,0.08359694299790951,1.7942058038863795e-33,1.1894089308263458e-31,Down
ENSG00000158164.7,TMSB15A,178.658,186,513.158,498.479,502.292,398.68073163068993,-1.4613265501286603,0.12478610111803026,1.8307233841407656e-33,1.206435877466018e-31,Down
ENSG00000115207.15,GTF3C2,3186,3085,1902.999,1916,1975,2114.1049607341943,0.6654467675924073,0.05670471915298261,2.420806782979462e-33,1.5859132436495454e-31,Up
ENSG00000107159.14,CA9,35,42,196,202,182,450.8167602827973,-2.298292470301605,0.19653342837785778,5.287130227299664e-33,3.44343680359277e-31,Down
ENSG00000144381.18,HSPD1,48383.698,45101.772,33908.609,34387.538,34286.972,33012.379338427185,0.42317437902690297,0.035967097567911936,7.101724735286592e-33,4.598366766098069e-31,Up
ENSG00000008517.19,IL32,5536.997,5116.001,8887.001,9030,8263.001,9900.815719035894,-0.7202879736806991,0.06219471607107297,1.1040193612873505e-32,7.107204408472382e-31,Down
ENSG00000185055.11,EFCAB10,206.001,184,16,30.999,23.001,108.86096722192174,2.9640390126989145,0.25948853827353535,1.634374736030223e-32,1.0460937606418732e-30,Up
ENSG00000198042.11,MAK16,2783,2617.999,1607,1645,1679,1707.022147589545,0.6812304717142565,0.058936126068114755,1.7572674557789003e-32,1.1183250088576921e-30,Up
ENSG00000120694.20,HSPH1,925,780.999,256,277.999,348.001,386.8497137933996,1.4880009647540113,0.12920757071684064,1.8961661799210513e-32,1.1998637923739062e-30,Up
ENSG00000134333.15,LDHA,29869.928,28116.73,41580.521,42218.245,40161.683,37985.33762360504,-0.5240149685180008,0.04513987441730372,2.496614249812481e-32,1.5708922542464182e-30,Down
ENSG00000135916.16,ITM2C,1152.001,1055.001,585,592.001,541,1450.5290478777492,0.9045624167166767,0.07901923717457852,2.777616356696759e-32,1.7378827732883035e-30,Up
ENSG00000169715.15,MT1E,492,497,209,189,181.001,716.3811018714266,1.3115722656668098,0.11466645385608101,3.143515446838572e-32,1.9558285771754848e-30,Up
ENSG00000144136.11,SLC20A1,2771,2535,1383.001,1449.001,1632.001,1539.8086482996596,0.7962852749622459,0.06973069643759103,5.167116083447119e-32,3.197009545630587e-30,Up
ENSG00000153253.20,SCN3A,1358.289,1276.586,591.131,650.748,702.943,774.5073760060031,0.9815065293702253,0.08650540894936033,7.945438580301924e-32,4.888859086675278e-30,Up
ENSG00000135766.9,EGLN1,674.991,608.984,1147,1184.554,1133,1332.4130665777693,-0.8511254672470562,0.07496445771204303,9.208778929398058e-32,5.6350643371816576e-30,Down
ENSG00000156711.17,MAPK13,571.999,517,1062,1010,1034,991.5727265334764,-0.9292592714428948,0.08195968305414188,9.328241452815845e-32,5.676974046995086e-30,Down
ENSG00000138772.13,ANXA3,107,113,365,368.999,301,570.494006830409,-1.6406644535156252,0.14387426012573232,1.0473016596849379e-31,6.33902096951693e-30,Down
ENSG00000132300.19,PTCD3,2854.997,2672,1583,1697,1774.002,1977.0617348981993,0.678894178450571,0.059704024751023314,1.556345221692422e-31,9.369198234588381e-30,Up
ENSG00000128165.9,ADM2,212,208,479,530,516,595.4411116263798,-1.2710850486951915,0.1126562521959827,1.7409155500316477e-31,1.0423965849840032e-29,Down
ENSG00000185090.15,MANEAL,183.999,174,548,541,543,311.81533012615125,-1.5955463116765392,0.14068756915946548,1.8959621813793925e-31,1.1291620756161655e-29,Down
ENSG00000044574.9,HSPA5,14304.993,13402.998,9766.971,9410.987,10108,9915.196712710525,0.475918911701969,0.041548296018115105,1.9858932368340294e-31,1.1764304775862014e-29,Up
ENSG00000185565.13,LSAMP,207,203,29,36,36,121.04497709262577,2.522112335020414,0.22274397419780118,2.1934540242795774e-31,1.292513093566225e-29,Up
ENSG00000102753.10,KPNA3,3274,3060,1928,1964,2057,2168.340714125842,0.641081224059577,0.05644383277453272,2.2418992689687095e-31,1.314106955710764e-29,Up
ENSG00000166197.17,NOLC1,10920,10190.999,7101,7269.999,7559,6936.112878792865,0.5001097261080308,0.043786916776876204,2.5242334300951316e-31,1.4718527597366222e-29,Up
ENSG00000185198.12,PRSS57,53,60,294,239,252,219.51278553023607,-2.182883294895352,0.19269869237862958,4.321874480863848e-31,2.5069122965302435e-29,Down
ENSG00000221963.6,APOL6,647,641,1149,1128,1217,1282.939253077911,-0.8560936158118846,0.07636959040207467,4.658807886289193e-31,2.6883494004975515e-29,Down
ENSG00000137574.11,TGS1,1321,1249,687,625,669,829.1872475095125,0.9185883893979313,0.08232563542009988,7.29499967126214e-31,4.1878562545797136e-29,Up
ENSG00000130826.19,DKC1,6577,6425,4333.998,4282.002,4411.996,4160.725669395391,0.550979836574455,0.048980248337714985,1.3315305070209587e-30,7.604746285483291e-29,Up
ENSG00000106537.8,TSPAN13,133,115,394,367,343,398.52240941266797,-1.5626063576874918,0.1400219776823076,1.3483314217442261e-30,7.661411757125227e-29,Down
ENSG00000170525.21,PFKFB3,1290.999,1149.001,2010,1969.998,1976.001,1953.303164907478,-0.7095313288921118,0.06356121061465722,1.4026624852422734e-30,7.929671115808731e-29,Down
ENSG00000081237.21,PTPRC,8891.001,8043.001,5476,5713.002,5913,8087.181019002779,0.5386361421152305,0.04788957657932059,1.4605105774445317e-30,8.215003182323106e-29,Up
ENSG00000292358.1,GTPBP6,768.248,701.466,302.268,312.523,301.897,488.82188411805754,1.2171299050411524,0.10995902753389399,1.811403499082318e-30,1.013748782375868e-28,Up
ENSG00000185262.9,UBALD2,864.999,801,1657.657,1656.677,1408,1840.1697050452894,-0.9207209981081189,0.08331812707359,2.4138135753795218e-30,1.3441320894500867e-28,Down
ENSG00000146072.6,TNFRSF21,931,876,1538,1559,1663,1162.8946043904857,-0.8147833480595907,0.07362697483696203,2.6400352545250016e-30,1.4627896830669125e-28,Down
ENSG00000113522.14,RAD50,1081.77,975.001,424.99,498,518.486,760.7054360858552,1.0536408080596427,0.0955447174080994,2.7323567080287997e-30,1.506448349372116e-28,Up
ENSG00000163938.17,GNL3,4731.998,4450.001,2854,3062.999,2932,2832.8586496235775,0.6041697821898695,0.054315099895781344,3.969377832105624e-30,2.1776828037517404e-28,Up
ENSG00000134285.11,FKBP11,2002.999,1798,1073.001,1002.999,1018.999,1126.4538868815512,0.839284734745385,0.07619424138295072,4.324166032443291e-30,2.360697897221614e-28,Up
ENSG00000134987.13,WDR36,2553,2410.001,1384,1396,1546,1555.6009487260656,0.745632213108039,0.067502057046163,4.35614048353535e-30,2.366553003177229e-28,Up
ENSG00000149428.21,HYOU1,6184,5594.999,3971.001,3999.002,4222.003,4924.07690667637,0.5041180665992421,0.04516167731235622,4.684954163499295e-30,2.5328317727617306e-28,Up
ENSG00000116649.10,SRM,3734,3533,2223.999,2152,1964.999,2104.876336506311,0.7423273800718952,0.06724424955468371,4.770152197257319e-30,2.566434058978491e-28,Up
ENSG00000133106.15,EPSTI1,8,7,182,180.999,196,117.61391040717444,-4.549157923646107,0.4138686682134688,6.055974382515957e-30,3.2425666681769335e-28,Down
ENSG00000163346.17,PBXIP1,443,456,859,882.999,884,959.3858014069336,-0.9596185687198462,0.08774567690137938,8.081724557990196e-30,4.30651513886779e-28,Down
ENSG00000107937.19,GTPBP4,3328.001,3073,1952.001,1991.001,1993.881,1983.8092036305518,0.6572705899817198,0.05959252132829013,8.288939733427848e-30,4.395901038627902e-28,Up
ENSG00000163625.17,WDFY3,161,166,440.001,446,532,452.27787615968833,-1.5200754333112896,0.13875241086882026,1.1672714487709916e-29,6.161091054484614e-28,Down
ENSG00000126353.3,CCR7,128,120,354,364,395,298.8929062937525,-1.570716892869923,0.14328047505162977,1.2341129028597263e-29,6.483167641107911e-28,Down
