gene_id	gene_name	NC_1	NC_2	NC_3	NC_4	pi5_1	pi5_2	pi5_3	pi5_4
CDYL2	CDYL2	3.344341	3.421436	2.990371	3.756626	3.187961	2.968074	2.711438	2.812751
CEACAM20	CEACAM20	0	0	0	0	0	0	0	0
CEBPA	CEBPA	0.809777	1.105308	0.610563	0.72232	0.892957	0.685883	1.144365	1.203146
CEBPB	CEBPB	33.91812	35.923183	34.449418	32.225957	31.124948	32.413322	29.738747	31.421946
CEBPD	CEBPD	25.855725	24.489157	24.510823	26.187598	25.938565	22.370316	24.340986	23.747126
CEBPE	CEBPE	0.040892	0.085934	0.082514	0	0.089536	0.035557	0	0
CEBPG	CEBPG	41.333915	43.592535	41.537788	38.26884	40.151313	41.427224	38.434419	43.701547
CEBPZ	CEBPZ	148.544519	146.959509	139.407104	135.173283	140.034215	144.751504	138.411325	148.135658
CEBPZOS	CEBPZOS	302.227088	218.521648	242.845503	291.092732	283.723743	229.348428	256.781005	279.234753
CEL	CEL	0.050295	0.080298	0.055539	0.066021	0.048204	0.056772	0.164779	0.139763
CELA1	CELA1	0.076759	0.120545	0	0.128413	0	0	0	0
CELF1	CELF1	67.364976	71.778834	68.516373	65.680189	67.380744	69.08521	65.32768	66.892379
CELF2	CELF2	1.666669	1.815261	1.542074	1.584604	1.72177	1.63159	1.714608	1.798004
CELF3	CELF3	0.721971	0.872579	0.719798	0.896539	0.589968	0.733039	0.540334	0.600329
CELF4	CELF4	0.252476	0.237307	0.3657	0.186346	0.23805	0.400334	0.324105	0.249785
CELF5	CELF5	0.081959	0.02814	0.068035	0.048487	0.103339	0.017417	0.036694	0.034245
CELF6	CELF6	0.103938	0.091845	0.085522	0.089872	0.0819	0.075668	0.040122	0.105353
CELSR1	CELSR1	9.74927	10.310191	10.707692	11.060472	9.769719	10.455005	9.685043	10.17956
CELSR2	CELSR2	7.910194	9.120706	9.745988	8.842561	8.080063	9.401507	8.713925	8.827249
CELSR3	CELSR3	1.454699	1.674942	1.628567	1.787577	1.424654	1.711307	1.94554	1.829047
CEMIP	CEMIP	0.945746	1.190599	0.942202	1.046954	0.949831	1.179684	1.141529	1.281131
CEMIP2	CEMIP2	29.778538	30.631625	29.796969	29.639203	30.359849	32.420985	30.411555	34.420876
CENATAC	CENATAC	15.471941	15.141927	16.995362	15.130121	14.111751	14.297319	16.149326	14.662526
CEND1	CEND1	0.623173	0.466007	0.427502	0.557221	0.394276	0.742825	0.748946	0.242148
CENPA	CENPA	90.926568	77.290953	84.768299	93.072859	76.027281	89.380019	85.734091	83.442343
CENPB	CENPB	46.157259	51.193976	47.232792	49.050824	48.753466	50.333289	43.310578	46.214511
CENPC	CENPC	40.359462	40.241874	39.137611	38.009882	36.519993	41.102455	38.24595	39.851347
CENPE	CENPE	73.566383	77.102436	73.400554	76.057601	68.680262	78.511034	76.998475	77.709282
CENPF	CENPF	179.556541	188.545854	187.972206	181.10774	170.560464	194.283364	196.67254	199.308354
CENPH	CENPH	19.60157	20.4038	19.50314	19.627291	18.612108	18.839808	19.682332	18.832442
CENPI	CENPI	21.787431	23.310525	23.178086	22.359033	21.188049	22.565678	21.096614	22.818407
CENPJ	CENPJ	10.91667	11.213823	11.069955	11.031938	9.710065	11.163575	11.613515	12.487796
CENPK	CENPK	142.110635	126.336751	134.12245	121.912064	130.00454	130.952235	132.577843	140.89825
CENPL	CENPL	5.632648	5.82769	5.18411	4.908441	4.950851	5.691101	5.461672	5.503271
CENPN	CENPN	117.26639	118.376442	116.435501	111.197143	111.487951	116.933377	112.52974	114.996755
CENPO	CENPO	46.440439	51.568722	50.017768	48.911458	53.27092	55.421355	53.031292	54.246038
CENPQ	CENPQ	17.347143	17.63139	19.122612	18.246591	17.96491	17.504811	19.043294	19.885478
CENPS	CENPS	48.553837	45.403233	46.431278	38.315103	45.959039	44.642396	45.719308	46.213455
CENPT	CENPT	22.803162	24.965139	24.254413	24.435902	23.396363	24.400098	22.189218	21.006596
CENPU	CENPU	52.453641	50.413545	51.358422	46.623626	48.802327	52.433498	45.453691	50.201046
CENPV	CENPV	58.867297	59.312868	58.782772	64.528008	56.946787	55.890591	54.07793	50.566872
CENPW	CENPW	28.997965	24.486381	23.535604	24.439694	24.783059	23.41024	24.874503	25.669287
CENPX	CENPX	11.542662	11.209563	11.608758	12.335776	15.650312	10.959644	11.558683	9.831474
CEP104	CEP104	12.674282	13.368379	12.752053	13.032401	12.200144	14.326614	13.187082	13.808881
CEP112	CEP112	1.382422	1.000509	0.80901	1.663567	1.037571	0.669986	1.287081	1.57466
CEP120	CEP120	17.783621	17.914762	16.460645	16.820848	16.784148	16.147856	17.283831	18.924132
CEP126	CEP126	2.222247	2.551897	2.771903	2.32243	2.118193	2.378804	2.662474	2.706969
CEP128	CEP128	10.793403	8.817866	9.077334	8.763383	9.06869	10.065625	9.856316	10.166346
CEP131	CEP131	13.540068	16.680282	13.908237	15.324749	13.411963	12.243642	14.545998	13.871475
CEP135	CEP135	2.739133	2.927908	2.700301	2.505906	2.697831	2.836757	2.331049	3.57871
CEP15	CEP15	115.063559	106.727799	121.581872	125.255423	111.850126	107.784398	109.70475	117.965983
CEP152	CEP152	15.673509	17.86786	18.288328	16.563883	15.617704	18.218886	18.561253	16.330529
CEP162	CEP162	7.978868	8.704953	9.140817	8.810487	7.398742	9.459782	8.958291	9.36055
CEP164	CEP164	14.613862	16.911795	16.553164	16.626529	14.002382	16.4884	14.880206	15.984357
CEP170	CEP170	15.613314	16.278577	15.442682	15.06334	16.010234	16.65614	15.381557	17.167198
CEP170B	CEP170B	20.128975	22.590035	21.228172	20.818903	19.466256	20.910572	19.585678	20.936015
CEP19	CEP19	20.342942	22.273705	24.805881	26.024263	24.871841	18.781376	23.841593	25.551791
CEP192	CEP192	15.342352	16.37157	16.463622	16.204537	15.239946	15.807819	15.80056	16.419563
CEP20	CEP20	42.054046	42.035669	41.464562	38.94539	41.854677	40.861892	40.698214	44.39786
CEP250	CEP250	29.795645	35.724428	35.723106	36.242939	30.32506	34.842847	34.41517	33.883388
CEP290	CEP290	6.807318	6.990216	6.853814	6.232243	5.47732	6.814771	6.539503	7.240529
CEP295	CEP295	26.045	27.402375	26.260462	25.322476	22.795886	27.106852	27.106088	28.050423
CEP350	CEP350	30.41309	31.389395	29.419737	29.618322	28.71849	30.888449	29.862273	32.561078
CEP41	CEP41	30.818086	32.702929	31.634367	32.50116	32.413347	32.397775	31.357526	32.079595
CEP43	CEP43	75.33765	72.022812	70.722321	66.422311	68.149461	69.772543	70.989509	77.30435
CEP44	CEP44	35.207072	35.543836	36.168544	34.445525	37.483472	35.554715	36.796403	37.094577
CEP55	CEP55	47.483784	46.10593	38.715268	40.789694	43.158293	43.784307	46.014508	46.017385
CEP57	CEP57	33.632254	34.647154	32.467542	31.615034	31.863641	32.765541	32.694998	36.618993
CEP57L1	CEP57L1	42.11852	35.750098	35.20816	31.050158	38.245002	39.770151	34.510351	44.885991
CEP63	CEP63	28.855565	30.73421	32.919172	32.021824	32.312442	30.03228	30.512168	32.425865
CEP68	CEP68	37.271626	38.488889	36.364866	37.04503	34.647023	38.338309	34.790474	36.972283
CEP70	CEP70	21.804397	25.912365	25.312239	24.040444	22.571489	23.180115	26.133911	22.805008
CEP72	CEP72	21.594942	21.054011	23.815146	20.06477	20.450752	20.43193	22.076039	22.314987
CEP76	CEP76	8.250508	7.639016	7.588585	7.121696	7.577003	7.842366	7.737327	7.943139
CEP78	CEP78	25.78917	27.015544	29.097845	27.257246	26.472708	26.259867	26.823924	26.578535
CEP83	CEP83	27.330139	27.51454	28.993217	28.935818	29.206723	27.090929	29.808649	27.827546
CEP85	CEP85	8.075688	8.484841	8.813175	9.23516	7.516642	9.399048	9.022185	8.954724
CEP85L	CEP85L	9.584814	10.429831	10.015495	9.654465	10.192607	10.582715	10.311055	10.840603
CEP89	CEP89	20.810891	16.933073	17.60246	16.089992	16.743583	14.992057	18.90727	16.435157
CEP95	CEP95	60.387485	59.386805	62.281119	59.550083	63.799784	61.179949	66.362478	63.294924
CEP97	CEP97	7.539187	9.584872	9.152379	8.608756	8.805082	9.187556	9.037166	9.295442
CEPT1	CEPT1	114.868716	112.338752	108.497624	111.316353	120.496424	118.604611	118.646755	115.465178
CER1	CER1	0	0	0	0	0	0	0	0
CERCAM	CERCAM	4.436598	5.235548	5.111363	4.769449	4.652387	5.979988	5.232185	4.59355
CERK	CERK	6.537619	7.688832	7.135435	7.187977	7.234471	8.203446	6.211934	7.129523
CERKL	CERKL	4.110703	4.194613	3.229419	4.571868	3.140701	3.90743	3.323506	3.529249
CERS1	CERS1	3.240458	2.87543	3.503875	3.380311	3.386096	3.061128	2.658507	3.434231
CERS2	CERS2	265.970397	271.851838	273.721991	282.13848	270.738575	293.169444	286.161874	277.20001
CERS3	CERS3	1.077438	1.346611	1.153283	1.332644	0.92379	1.280504	1.017515	1.261235
CERS5	CERS5	79.285561	93.783616	95.661342	96.592075	96.669559	98.859993	95.017814	90.985776
CERS6	CERS6	24.059797	24.289827	25.045325	23.245011	24.449591	25.999786	25.657153	27.69348
CERT1	CERT1	23.921332	23.568647	23.799285	23.785571	23.829325	23.76111	23.151671	26.74546
CES1	CES1	0.020501	0	0	0	0.029929	0.035734	0	0
CES2.1	CES2.1	5.05716	4.957439	4.471722	5.649514	5.635891	5.674212	6.098333	4.433909
CES2.2	CES2.2	0.036024	0.008121	0	0	0	0	0	0.009938
CES2.3	CES2.3	3.901948	4.656421	4.04554	4.507453	4.634412	4.182219	3.778947	4.002274
CES4A	CES4A	0.026194	0	0.034726	0	0.012558	0	0	0
CETN2	CETN2	267.350013	288.607968	285.879461	259.310845	285.832131	296.182185	277.399884	303.030816
CETN3	CETN3	79.134259	72.831096	75.44821	73.086084	76.671995	67.531708	72.254997	78.503716
CETP	CETP	0	0.087007	0.050713	0.341716	0.247659	0.161793	0.034162	0.223453
CFAP100	CFAP100	0.01513	0.083911	0.080875	0.0719	0.109688	0	0.081748	0.076346
CFAP107	CFAP107	0	0	0	0	0	0	0	0
CFAP119	CFAP119	2.146653	2.285036	2.025933	2.664161	2.512947	3.164869	2.725079	2.49184
CFAP126	CFAP126	7.071061	5.493858	8.067215	7.546528	7.462039	6.424627	7.276455	6.698708
CFAP141	CFAP141	0	0	0.156052	0	0	0	0.207622	0
CFAP144	CFAP144	1.059051	0.194527	0.183551	0.429689	0.332066	0.243131	0.082221	0.308499
CFAP161	CFAP161	0	0	0.039135	0.046118	0.127411	0	0	0
CFAP20	CFAP20	78.601236	86.69848	87.901067	90.039061	82.237053	86.63043	78.594853	79.488938
CFAP206	CFAP206	5.509279	6.835138	6.542792	4.843829	6.351048	7.164813	7.62959	6.165913
CFAP20DC	CFAP20DC	6.819481	7.836428	6.856594	6.703135	6.712054	7.026754	6.343147	7.204032
CFAP210	CFAP210	2.686773	2.197328	2.017605	1.763146	2.189227	1.827436	2.35375	2.842218
CFAP221	CFAP221	1.287328	1.220532	1.150242	1.24871	1.162611	1.308719	1.105221	1.594306
CFAP251	CFAP251	0.7062	0.988549	0.979109	0.737188	0.590137	0.820007	0.601534	0.944496
CFAP276	CFAP276	0	0	0	0	0	0.142617	0	0
CFAP298	CFAP298	167.270768	154.101376	163.119166	154.291122	151.237796	154.507432	159.667659	147.895809
CFAP299	CFAP299	0	0	0.049626	0	0	0	0	0
CFAP300	CFAP300	12.242668	11.76305	10.726691	11.266809	10.847628	9.615497	11.016197	11.874245
CFAP36	CFAP36	210.808242	203.532711	196.833224	197.305701	213.983253	202.399503	209.467057	213.966738
CFAP410	CFAP410	7.313912	8.767853	9.734292	9.354947	9.006217	9.286938	8.788942	8.992946
CFAP44	CFAP44	1.492498	1.826805	2.194998	1.842125	1.549607	1.485404	1.964605	1.792294
CFAP45	CFAP45	2.241679	2.394712	2.197777	2.491477	1.921862	2.524277	2.454266	2.538836
CFAP46	CFAP46	0.021451	0.039046	0.00946	0.011252	0.010264	0	0.01276	0
CFAP47	CFAP47	0	0.006574	0.012761	0.007596	0	0	0	0
CFAP52	CFAP52	0.154004	0.053626	0.041173	0.030493	0.06701	0.099815	0.083233	0.077736
CFAP53	CFAP53	3.716058	1.460646	2.65611	1.891275	1.796	0.907474	1.760112	0.403392
CFAP54	CFAP54	0.256715	0.33969	0.312121	0.325639	0.353707	0.36599	0.323297	0.276102
CFAP57	CFAP57	1.435717	0.978956	1.179924	1.287399	0.982442	1.352375	1.035965	1.312131
CFAP58	CFAP58	0.261924	0.304277	0.347807	0.286032	0.217702	0.273924	0.342712	0.235665
CFAP61	CFAP61	0.612266	0.527969	0.489017	0.475616	0.409964	0.596444	0.584543	0.363589
CFAP65	CFAP65	0	0	0.027081	0.032213	0	0	0	0
CFAP68	CFAP68	15.78518	14.86123	13.793438	13.426017	13.134148	13.298595	12.297927	15.095006
CFAP69	CFAP69	1.57939	1.787149	1.509574	1.542868	1.31313	1.777414	1.591573	1.97932
CFAP70	CFAP70	3.779946	4.054439	4.199268	4.088841	4.452238	4.555593	4.984717	4.655079
CFAP73	CFAP73	0	0	0	0	0.094776	0	0.098619	0.055006
CFAP74	CFAP74	0	0	0	0	0	0	0	0
CFAP77	CFAP77	5.06913	4.806785	4.1737	5.175115	3.990564	4.042108	5.110463	4.777316
CFAP90	CFAP90	40.167455	41.37943	39.902636	40.678062	46.14421	43.522928	40.17917	45.941954
CFAP91	CFAP91	4.975859	5.524331	5.142171	5.108675	5.769496	5.088494	5.025533	4.813572
CFAP92	CFAP92	0.029137	0.007935	0	0	0.016702	0	0	0
CFAP95	CFAP95	0.230922	0.781586	0.711548	0.202552	0.577518	0	0.472898	0
CFAP96	CFAP96	3.410042	2.760266	3.381824	1.877923	2.817395	3.1903	3.083618	2.123471
CFAP97	CFAP97	30.59182	29.379106	28.85797	28.633855	26.443712	29.583723	26.493973	28.615806
CFAP97D1	CFAP97D1	1.925822	2.726186	2.434029	2.831192	2.075366	2.756377	2.902564	2.714965
CFAP97D2	CFAP97D2	0.01406	0.019453	0	0	0	0	0	0
CFAP99	CFAP99	0.141521	0.058752	0.151106	0.268784	0.10247	0.072804	0.127293	0.071318
CFB	CFB	0.76041	1.014279	1.063671	1.141943	0.787693	1.169732	1.001439	0.892431
CFD	CFD	6.175165	6.744339	6.994372	6.538668	5.399491	6.080232	5.76372	5.771918
CFDP1	CFDP1	47.425606	49.14947	45.788024	44.588933	46.392848	42.738796	43.845709	45.26107
CFH	CFH	4.093815	4.082885	2.876273	4.628385	6.776701	3.302329	5.397455	4.655116
CFI	CFI	25.700751	22.58589	26.587284	27.916895	25.794087	26.509136	27.73465	25.645928
CFL1	CFL1	356.206229	403.339844	371.049602	350.781753	349.7832	355.305835	321.002966	334.531382
CFL2	CFL2	346.983703	330.041505	321.099203	309.064822	325.88693	337.672027	330.500152	337.74538
CFLAR	CFLAR	18.355561	19.956537	18.482806	19.563625	20.038182	21.61094	19.455966	22.16006
CFP	CFP	3.803996	4.277807	5.276249	5.663879	4.924344	4.443932	4.484268	4.929804
CFTR	CFTR	0.034518	0.087881	0.017067	0.060966	0.006172	0.036206	0.030699	0.071566
CGA	CGA	0.089804	0	0.39872	0.457388	0.288054	0.42556	0	0.16706
CGAS	CGAS	14.074845	21.816485	14.909908	15.171407	15.45296	17.235009	15.086864	16.291494
CGGBP1	CGGBP1	30.89993	34.470951	32.120871	35.94053	33.580244	36.101732	38.832617	33.491939
CGN	CGN	31.724078	35.405625	32.532837	33.851014	31.822501	33.846868	30.19931	33.861779
CGNL1	CGNL1	11.578787	12.544658	11.239538	11.474409	10.829515	13.08162	11.619483	12.916197
CGREF1	CGREF1	0.082173	0.115146	0.165099	0.065374	0.029991	0.277321	0.128849	0
CGRRF1	CGRRF1	38.092675	36.34094	40.723406	42.89509	42.375373	43.61526	44.628011	42.407456
CH25H	CH25H	0.159897	0.321542	0.154109	0.327736	0.066892	0.399398	0.207544	0.077619
CHAC1	CHAC1	0.81593	0.765631	1.00715	0.89663	0.768322	1.331467	1.548736	0.811967
CHAC2	CHAC2	22.727857	22.626358	21.091044	24.529381	21.774869	22.134544	21.415357	20.302705
CHAD	CHAD	0.267265	0.316972	0.203471	0.160955	0.202366	0.174044	0.137144	0.234733
CHAF1A	CHAF1A	46.906607	49.044783	41.373202	42.853636	44.300527	44.348037	41.410108	46.611473
CHAF1B	CHAF1B	1.112425	0.943495	0.922735	0.896099	0.89694	0.771409	1.095352	1.179444
CHAMP1	CHAMP1	23.513322	25.818949	22.865175	23.36446	23.609892	23.697487	22.285256	23.917176
CHAT	CHAT	0	0	0	0	0	0.012642	0	0
CHCHD1	CHCHD1	115.424387	109.932165	115.352729	114.575643	102.592897	98.190178	109.219389	107.840228
CHCHD2	CHCHD2	1028.736575	854.327382	926.882656	978.572151	908.107583	784.564494	1016.832398	852.864184
CHCHD3	CHCHD3	100.641895	78.071751	87.633097	93.278879	93.878136	83.030899	90.983048	93.507444
CHCHD4	CHCHD4	64.615214	72.200846	65.279517	64.627475	69.643986	71.717109	65.662323	73.093097
CHCHD5	CHCHD5	17.068054	19.382861	18.507335	18.700669	16.582479	15.508577	15.942723	15.86832
CHCHD6	CHCHD6	21.684816	21.603213	19.600239	20.908589	21.801513	17.61764	23.155431	20.38426
CHCHD7	CHCHD7	38.693059	26.558161	23.729056	24.6496	27.433859	31.510637	26.359156	26.126356
CHCT1	CHCT1	0.036941	0	0	0	0	0.031979	0	0
CHD1	CHD1	27.899771	29.296286	30.656969	28.263101	29.61755	29.204905	27.783654	30.34201
CHD1L	CHD1L	37.695349	37.690359	36.60383	37.997504	37.750014	36.825313	37.983496	34.177982
CHD2	CHD2	25.98845	28.0674	27.554786	27.149586	26.847356	27.414388	28.075845	29.401969
CHD3	CHD3	28.162552	30.720575	29.811401	29.549065	25.041895	29.601902	28.661843	30.049618
CHD4	CHD4	138.410999	154.657716	146.04402	141.64906	141.533626	152.975454	141.030303	155.682821
CHD6	CHD6	28.556789	32.691456	31.777284	30.728505	28.327568	32.325748	32.08781	32.915666
CHD7	CHD7	7.517228	8.638425	8.090899	8.016818	6.86304	8.150552	8.189079	8.332383
CHD8	CHD8	26.867461	29.815028	28.861111	28.734177	26.138261	29.994983	26.695685	29.10779
CHD9	CHD9	28.774969	32.129562	30.259732	29.510734	27.944854	31.51629	31.349377	32.624973
CHDH	CHDH	7.370666	8.959841	9.904316	9.281694	7.433367	9.932553	7.921869	8.389713
CHEK1	CHEK1	48.301191	52.428132	46.416617	45.793603	49.791572	47.84352	47.916004	49.465102
CHEK2	CHEK2	58.259573	60.025629	60.325264	56.922345	60.789863	60.857341	54.44665	57.927102
CHERP	CHERP	32.876156	32.025865	32.464849	30.28897	29.943448	30.553864	30.021984	31.659807
CHFR	CHFR	13.57599	15.835595	14.361264	14.681926	14.628439	15.933196	15.046878	15.632085
CHGA	CHGA	0	0	0	0	0	0	0	0
CHGB	CHGB	12.924392	13.633198	14.661663	13.948844	13.264803	14.349489	15.748413	12.07724
CHI3L1	CHI3L1	0.686725	0.727693	0.724086	0.485782	0.838058	0.591414	1.073168	0.911516
CHI3L2	CHI3L2	0.067248	0.048364	0.137988	0.108178	0.199681	0.060259	0.123758	0.057949
CHIC1	CHIC1	6.698331	7.686675	7.802254	7.509273	6.423763	7.801265	8.079985	8.110733
CHIC2	CHIC2	5.599653	5.449026	5.677232	5.384479	5.577055	5.398164	5.508169	5.312839
CHID1	CHID1	4.417571	2.860802	1.950551	1.480635	1.758893	4.0067	2.15385	2.768543
CHIT1	CHIT1	0	0.063654	0.030513	0.072108	0	0	0.041094	0.076841
CHKA	CHKA	21.512863	15.202794	21.45917	24.500226	17.223518	16.586814	18.798235	18.203764
CHKB	CHKB	71.918502	81.721097	89.126165	85.66199	81.834946	85.804888	77.009665	81.358964
CHL1	CHL1	0.082377	0.027953	0.05332	0.045257	0.088111	0.041457	0.043948	0.095618
CHM	CHM	0.210699	0.125111	0.180675	0.156169	0.146613	0.089313	0.106242	0.162367
CHMP1A	CHMP1A	34.920306	33.433451	32.76525	29.328314	40.868526	36.889841	32.467965	43.452532
CHMP2A	CHMP2A	86.464821	89.873717	93.58206	86.491801	91.937592	75.75303	82.864269	77.280723
CHMP2B	CHMP2B	0.046626	0.028184	0	0.024417	0.022254	0	0.009224	0.008602
CHMP3	CHMP3	223.699272	215.788243	232.324337	213.795715	223.521327	235.575864	214.079664	226.797275
CHMP4A	CHMP4A	6.819402	7.099485	6.729456	6.664515	7.106839	7.945661	5.540066	6.913667
CHMP4B	CHMP4B	135.590179	121.791573	116.600735	125.653963	129.633556	121.155179	124.255825	125.655538
CHMP4C	CHMP4C	3.128709	3.831148	3.655232	4.293978	3.626279	3.304417	2.743511	3.319819
CHMP5	CHMP5	130.953069	124.713473	116.477242	116.430667	121.035614	124.239508	124.177952	126.742877
CHMP6	CHMP6	28.447665	28.606381	27.696519	27.529179	27.700816	29.314634	26.718131	27.546929
CHMP7	CHMP7	98.18186	106.11963	110.198933	102.759711	109.37199	107.722735	107.43654	105.748914
CHN1	CHN1	2.265976	1.960524	1.890671	1.902233	1.678409	1.496994	1.956286	1.562385
CHN2	CHN2	11.170067	11.055644	10.974752	10.37198	10.04555	10.568837	10.631399	10.730313
CHODL	CHODL	0.017619	0	0	0	0	0	0.031823	0
CHORDC1	CHORDC1	57.300507	59.363979	54.914748	51.842206	54.102716	57.366814	52.768532	58.297582
CHP1	CHP1	72.562872	75.035217	69.364351	67.846264	74.160959	73.922103	67.18436	71.902315
CHPF	CHPF	8.022765	9.945556	9.593867	10.125782	9.471851	10.141363	8.96252	10.268196
CHPF2	CHPF2	15.02055	19.361311	18.634877	18.273642	16.087506	19.220632	16.443867	18.772555
CHPT1	CHPT1	14.865187	15.133668	13.174983	14.078672	14.512722	18.779707	14.537357	15.398765
CHRAC1	CHRAC1	42.312395	37.111862	40.518374	41.512453	38.95649	39.401302	43.854805	43.087425
CHRD	CHRD	0.283892	0.467111	0.64903	0.384931	0.371657	0.43984	0.558934	0.431114
CHRDL2	CHRDL2	0.176779	0	0.048473	0.170873	0.105219	0.063618	0.325997	0.244298
CHRM1	CHRM1	0.184603	0.135757	0.049163	0.233384	0.195583	0.399343	0.176738	0.103119
CHRM2	CHRM2	0	0.006539	0	0	0	0	0	0
CHRM3	CHRM3	0	0	0	0	0	0.033724	0	0
CHRM4	CHRM4	0.041371	0.05721	0.073588	0	0.039921	0	0.074392	0.138925
CHRM5	CHRM5	0.005987	0.008155	0.023729	0.009412	0.008581	0	0.010669	0
CHRNA1	CHRNA1	0	0	0	0	0	0.037052	0	0
CHRNA10	CHRNA10	0	0	0.024166	0.028647	0.026221	0	0	0
CHRNA2	CHRNA2	0.010418	0	0.096879	0.016438	0	0	0.037322	0.034832
CHRNA3	CHRNA3	0.131221	0.139372	0.028941	0.091784	0.073262	0.09851	0.182157	0.048551
CHRNA4	CHRNA4	0	0	0	0.033696	0	0	0	0
CHRNA5	CHRNA5	8.412117	10.642509	10.772196	10.38888	9.617053	10.460372	10.959877	10.901398
CHRNA6	CHRNA6	0.178821	0.090335	0.062437	0.237405	0.108384	0.239571	0.117872	0.078565
CHRNA7	CHRNA7	0.38462	0.371159	0.36055	0.365597	0.295997	0.322308	0.374695	0.300328
CHRNA9	CHRNA9	0.034294	0	0	0	0	0	0	0
CHRNB1	CHRNB1	16.839452	18.911804	18.751678	19.575775	20.081559	17.674733	18.71026	16.63514
CHRNB2	CHRNB2	0.414295	0.759793	0.646707	0.534216	0.51646	0.481303	0.678436	0.74585
CHRNB3	CHRNB3	0.014304	0	0	0.056272	0	0.036231	0.025525	0.011906
CHRNB4	CHRNB4	0.085551	0.256221	0.092107	0.145101	0.149224	0.198908	0.206741	0.154636
CHRND	CHRND	0	0	0	0.03024	0	0	0	0
CHRNE	CHRNE	2.196416	2.1521	2.280274	2.39598	2.37234	2.299733	2.390307	1.821543
CHRNG	CHRNG	0	0	0	0	0	0	0	0
CHST1	CHST1	1.217245	1.139838	1.060607	1.479615	1.585098	1.299618	1.532523	1.211937
CHST10	CHST10	34.609764	36.823534	38.440996	38.852394	35.662787	40.500113	38.980267	39.257162
CHST12	CHST12	26.138445	26.882035	28.395053	27.413376	28.182982	30.750136	27.737171	30.004864
CHST13	CHST13	1.461291	1.439464	1.512885	2.01699	2.051903	1.135597	1.755679	1.560451
CHST14	CHST14	5.141405	5.002349	4.792538	5.351063	4.683689	5.066379	4.322659	4.878538
CHST15	CHST15	0	0	0	0	0	0	0	0
CHST2	CHST2	0.819197	1.00596	0.358159	0.773974	0.640068	0.569331	0.681422	0.397781
CHST3	CHST3	2.693888	3.019836	2.390256	3.196846	2.950378	2.829018	2.876326	3.071832
CHST4	CHST4	0.762733	1.091873	1.134716	1.042137	0.858355	1.328177	0.999359	1.13354
CHST7	CHST7	0.776559	1.177262	0.855508	1.122708	0.802829	0.685339	0.810049	0.931388
CHST8	CHST8	1.638233	1.656025	1.482428	1.383614	1.174675	1.346107	1.167613	1.65602
CHST9	CHST9	0	0	0	0	0	0.026951	0	0
CHSY1	CHSY1	11.978461	11.87543	12.143648	11.860653	12.676357	12.630388	12.006945	13.086665
CHTF18	CHTF18	29.497244	31.202194	28.623851	28.287201	28.864364	30.334282	27.637256	31.143847
CHTF8	CHTF8	45.383774	54.638302	43.680677	48.926516	45.19506	49.704853	37.554296	54.174936
CHTOP	CHTOP	246.054915	262.291669	265.849799	262.983122	257.560709	268.070744	280.203628	261.129954
CHUK	CHUK	31.41851	33.602274	31.620911	29.750116	31.33289	32.521684	29.34629	34.3861
CHURC1	CHURC1	167.080309	165.070198	155.513423	145.759637	146.470114	171.585564	163.889406	173.853077
CIAO1	CIAO1	78.431708	83.62877	82.550024	76.833777	78.96893	80.64163	78.961812	74.635212
CIAO2A	CIAO2A	295.920903	298.740689	275.260088	278.414128	295.420787	294.915607	306.429985	289.135435
CIAO2B	CIAO2B	202.899771	219.168268	219.090249	216.729852	218.831062	233.969302	233.41521	219.693653
CIAO3	CIAO3	62.01207	63.740359	59.51231	59.014803	57.836514	61.746935	61.942085	64.311786
CIAPIN1	CIAPIN1	157.256326	167.061112	162.715757	149.577251	149.492108	179.362165	151.170516	180.330299
CIART	CIART	6.215724	7.951154	6.452326	8.075406	6.923951	7.598444	7.336386	6.491054
CIB1	CIB1	63.200985	72.466774	64.813644	67.53612	66.396309	71.0165	71.355787	70.439012
CIB2	CIB2	57.930425	51.373423	51.760387	51.776255	48.052435	52.853309	52.469003	49.038081
CIB3	CIB3	0.176964	0.188879	0.104443	0.108534	0.056657	0.050114	0.070393	0.164226
CIB4	CIB4	0.136936	0	0	0	0	0	0.131294	0
CIBAR1	CIBAR1	50.992551	50.350238	49.759009	48.712364	49.909578	53.653302	54.623511	52.881048
CIBAR2	CIBAR2	0	0	0	0	0	0	0	0
CIC	CIC	12.26707	15.526855	16.439284	16.135677	13.20185	15.231195	13.300893	13.592155
CIDEA	CIDEA	0.021441	0	0	0.118337	0.273424	0	0	0.063487
CIDEB	CIDEB	77.014405	85.830423	78.666983	77.855504	72.268744	86.462877	73.94265	80.721541
CIDEC	CIDEC	5.059009	5.563038	4.820129	4.650594	5.18409	4.94025	6.368867	6.126849
CIITA	CIITA	0.034266	0.00844	0.020505	0.019543	0.022245	0.005214	0.027667	0.010318
CILK1	CILK1	5.171421	4.658711	5.358855	4.706043	4.823055	5.280922	4.573238	5.272872
CILP	CILP	0	0	0.038448	0.045725	0.010428	0.024537	0.051856	0.03628
CILP2	CILP2	0	0	0	0.007635	0.013916	0.008168	0.008652	0.040344
CIMAP1A	CIMAP1A	0	0	0	0	0	0	0	0
