gene_id,gene_name,cDC1_Tumor_1,cDC1_Tumor_2,cDC1_Tumor_3,cDC1_un_1,cDC1_un_2,cDC1_un_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSMUSG00000026832.13,Cytip,31992,30252,29930.999,26675,28447.999,24385,47159.40632770772,-0.0930088078061015,0.0831878302364559,0.25824937701028255,0.2819651853560369,NS
ENSMUSG00000018363.18,Smurf2,1610,1905,2101,1385,1527.999,1372,1718.775001837314,0.06738958546795791,0.05999953983527656,0.2585904902211689,0.28228867755582115,NS
ENSMUSG00000041075.9,Fzd7,1123,1441,1611,1184.239,1284,1063,1224.8567383508444,-0.0811660722488813,0.07251553680680743,0.25897598965947705,0.282682632058914,NS
ENSMUSG00000039841.15,Zfp800,1537.002,1619.999,1659.999,1447,1480.999,1178.001,1871.5300866008404,-0.08274522512655746,0.07398461803218889,0.25918825212799546,0.2828874345771098,NS
ENSMUSG00000005881.14,Ergic3,5188,5562,6509,4322.999,4532,4440,4753.120449542832,0.052807577072669795,0.04699460899335348,0.25943401363633345,0.28312875675594157,NS
ENSMUSG00000022476.9,Polr3h,748.001,768.001,899.999,568,637,617.001,629.1292166047474,0.08489595068794123,0.07603612511190025,0.25976157558258867,0.2834592960576704,NS
ENSMUSG00000075229.12,Mix23,491,507,663,395,421,426,476.81864093559244,0.09256551877462987,0.0831556876044211,0.2603457567589559,0.2840697762127604,NS
ENSMUSG00000079242.3,C730034F03Rik,27,31,31,22,17,15,21.337505635997474,0.3154163867428286,0.32122430292846343,0.2608530982348432,0.28459630660624274,NS
ENSMUSG00000021149.9,Gtpbp4,3754,3934.999,3980,2928,3284.999,2808,4261.945043878559,0.05706308979910122,0.05110547562310134,0.26215434250368536,0.2859888195867204,NS
ENSMUSG00000007656.15,Arpp19,4465.999,4718,5298.999,3591.999,3927.999,3753.999,4632.574925345564,0.041051633855702346,0.03672542711737402,0.2626058167487468,0.28642691809706106,NS
ENSMUSG00000043384.16,Gprasp1,590.4,613.833,673.395,459.496,514.209,450.2,621.8789085331798,0.08005778452136059,0.07206119336875552,0.26258476654828966,0.28642691809706106,NS
ENSMUSG00000037262.8,Kin,405,452,499.999,366.999,413,379.001,413.20493215758313,-0.09078641331089289,0.0820037159872883,0.2630925690140848,0.2869305698536172,NS
ENSMUSG00000074282.11,Zfp94,152,200.999,200,104,154.999,138,144.06916744070318,0.15029317341740797,0.1383911717429641,0.2632491182887817,0.28707403849098584,NS
ENSMUSG00000031433.16,Rbm41,267,274,301,207,235,182,262.28200022490574,0.11161686688241564,0.1015445648262918,0.263845249145244,0.2876967995380151,NS
ENSMUSG00000023272.5,Creld2,2243,2387,2746,1813,1941,1929,2160.09788247691,0.05391276831483251,0.04845422088185902,0.26403696729185566,0.28787851266733555,NS
ENSMUSG00000029922.16,Mkrn1,7497,8020,9106.996,6342,6798,6118.999,7066.474889440975,0.034079300105410104,0.030585904184046036,0.2644589607113495,0.2882838661333232,NS
ENSMUSG00000062352.16,Itgb1bp1,1027.001,1170.001,1316,895,1024,1037,1020.7616405671387,-0.07265257079486229,0.06555884568803631,0.26445582239821036,0.2882838661333232,NS
ENSMUSG00000028309.15,Rnf20,3290,3674.999,4047,3012.001,3293,2800.002,3426.1762862643363,-0.045024183254552264,0.040540382303664406,0.2654631586552762,0.2893510632025189,NS
ENSMUSG00000026393.11,Nek7,3839,4355,4638.999,3427,3693,3523,3849.745324072903,-0.05029587484035615,0.045364907196464285,0.2659635018460448,0.2898689153092381,NS
ENSMUSG00000087660.2,B230398E01Rik,21,22,35,25,23,34,26.299268993144448,-0.3181346009648812,0.3298347692284598,0.26643916245937704,0.29035977057236656,NS
ENSMUSG00000030528.13,Blm,388,446.001,539.999,335.999,380,300.999,356.4086795004205,0.10825262327723702,0.09900867298903734,0.2667622355913516,0.29068426184242646,NS
ENSMUSG00000038742.8,Angptl6,56,78,84,39,60,49,52.70931375580584,0.21238103854266918,0.20344829470844508,0.2673227975861787,0.2912674527642177,NS
ENSMUSG00000004637.16,Wwox,332,362.001,424,253,299.998,278.999,322.16966023225285,0.10235983294641457,0.09361629039822573,0.2675197145776233,0.2914543531778793,NS
ENSMUSG00000035722.16,Abca7,3658,3899,3996,3236,3354,3094,4674.899464852052,-0.06153756945204482,0.05589163158814199,0.2684672665796657,0.2924589338899821,NS
ENSMUSG00000030888.15,Rrp8,796,848,948,614,675.001,686.999,813.9560593522681,0.06993626557221615,0.06368492509645472,0.2689954811276314,0.2930065556619798,NS
ENSMUSG00000029290.13,Zfp326,1407.999,1624,1705,1330.001,1392,1231,1368.345743831675,-0.058195558196944164,0.052998624327840235,0.2699979832225936,0.29404275809418084,NS
ENSMUSG00000034663.14,Bmp2k,6097.24,6193.47,5494.353,4485.247,4707.767,4190.861,9232.565511373132,0.09989691113065029,0.09178487400558016,0.26997545365327824,0.29404275809418084,NS
ENSMUSG00000025102.15,3110040N11Rik,582,658.999,746.999,476,524,503.001,590.838800108096,0.08019795843599542,0.0733893047400032,0.27033567713613244,0.2943546918788364,NS
ENSMUSG00000032077.6,Bud13,759,733,861,632,745,611.999,732.4036797806532,-0.07356623781043171,0.0672277407377919,0.27033459404318927,0.2943546918788364,NS
ENSMUSG00000002769.10,Gnmt,15,4,14,10,19,8,22.774997491954313,-0.3475581461433494,0.3774755749892501,0.271616878026711,0.2957216848753884,NS
ENSMUSG00000026632.18,Tatdn3,228,285,300,194.001,225,176.001,209.11025856650716,0.12531010918912625,0.11668790268637896,0.2725767429488826,0.29673859871843183,NS
ENSMUSG00000056459.15,Zbtb25,307,313,353,256,251,218,385.0359145923065,0.10237259215247058,0.09467493779079829,0.27269996020171,0.2968445959803048,NS
ENSMUSG00000026914.16,Psmd14,3648,3688,4169.999,3002.999,3354.001,3199.001,3807.1981987765557,-0.05046475032831893,0.04619895789260369,0.27302372675459247,0.2971688582296668,NS
ENSMUSG00000035093.17,Secisbp2l,3492,3999.999,4164,2915,3175,2955,3473.2539059887895,0.046080185569454125,0.04221325690350205,0.27361785151311474,0.2977872987323568,NS
ENSMUSG00000003752.10,Itpkc,443,425,475,376,317,306,486.7728485925771,0.10456899126493457,0.09699308921760143,0.27379050191535903,0.2979469610968601,NS
ENSMUSG00000009092.6,Derl3,78,75,65,53,53.001,44,58.850921517467754,0.2049685284581824,0.19858462152432613,0.27401678860885786,0.2981649562774107,NS
ENSMUSG00000085315.9,A430018G15Rik,55,43,54,30,35,36,41.672349348829584,0.2370315305498826,0.23443635226447984,0.2742176796987027,0.2983552791339969,NS
ENSMUSG00000027405.17,Nop56,3716.719,4120.516,4531.925,3429.561,3790.084,3139.818,3699.0149486980768,-0.06224901668036674,0.05724385072775716,0.2742981262066816,0.2984145318077996,NS
ENSMUSG00000014763.9,Fam120b,1748.001,1889,2042.001,1563.001,1688,1472,1801.8614291255349,-0.05221163194757968,0.04801795599907876,0.2750923363013993,0.2992502176723161,NS
ENSMUSG00000025856.16,Pdgfa,415,462,550.999,359.999,366,342,451.65150739936666,0.09362883688227869,0.0868518977122363,0.27522081347696553,0.29936161799336886,NS
ENSMUSG00000024387.14,Csnk2b,4582.999,4770,5449.001,3656,3959.001,3849,4705.2260772837935,0.047690812767382726,0.04392458684008455,0.2760878349664375,0.30027624634586114,NS
ENSMUSG00000020841.6,Cpd,2126,2556,2829,1911,1934,1845,2300.16760569665,0.07458882962963322,0.06910221319804478,0.27671046891320294,0.3009249279790046,NS
ENSMUSG00000021470.20,Ercc6l2,714.999,748.998,861,624,693.999,645,691.2000551346257,-0.07480435894120972,0.06941675901030979,0.2774728957628868,0.3017254982997376,NS
ENSMUSG00000118653.2,Ube2srt,23.515,27.927,30.953,23.403,29.381,31.528,21.898744270306057,-0.27805241582869045,0.28647825620068973,0.27799340304473014,0.30226287729974777,NS
ENSMUSG00000018160.16,Med1,2541.999,2806.999,2859,2236,2553.001,2114,2749.750041449948,-0.06464966059928712,0.0599540366472995,0.27809642649962935,0.3023462663790233,NS
ENSMUSG00000051329.14,Nup160,1188.999,1283.001,1486,1055,1158,1106.999,1223.9696020277693,-0.06734548543480727,0.06257699061801923,0.27879443580480967,0.3030764466862283,NS
ENSMUSG00000032525.16,Nktr,4613.999,5247.998,5906.001,4470.001,4931.998,3861.001,4869.570326445172,-0.06925343562416032,0.06438322545470557,0.2788675977325923,0.30312728367695546,NS
ENSMUSG00000074862.12,BC025920,51,44,50,49,48,41,43.85430803950774,-0.21684370078968068,0.21428785097152755,0.2794132597271148,0.3036916669613307,NS
ENSMUSG00000026869.13,Psmd5,1371,1438,1661,1021,1188,1208,1334.3008085991873,0.0655708188607375,0.060995604171566714,0.2794780739549242,0.30373336392432276,NS
ENSMUSG00000020648.4,Dus4l,106,102,145.001,100,117,100,103.13016890703754,-0.15677412182436481,0.15064567104642249,0.281236037328887,0.30561497271199106,NS
ENSMUSG00000006476.20,Nsmf,856,913.001,1019.001,796,801,742.999,863.73426829453,-0.06681282537914586,0.06242956853023952,0.28149351304017695,0.30586582231646026,NS
ENSMUSG00000015942.10,Gtf2ird2,519.001,559,608,406,429,419.001,512.4700932654603,0.1038746070252327,0.09804250005396878,0.2820145349060979,0.30640296190053196,NS
ENSMUSG00000062382.10,Ftl1-ps1,408.927,465.326,520.331,381.396,403.961,405.332,561.2259191560512,-0.09190794148309268,0.08665466057561545,0.28307436331296204,0.30752534663412895,NS
ENSMUSG00000010097.16,Nxf1,5510,5712,5906.001,4798.001,5348,4428.001,9446.785086036942,-0.07884119183427503,0.07433932001611164,0.2846077714230415,0.30916195622465104,NS
ENSMUSG00000022672.9,Prkdc,859,929,1094,689,817,680,897.5201499740841,0.07737878577784191,0.07297519757412983,0.28485875712988173,0.3094053261561135,NS
ENSMUSG00000087679.3,Tmem250,1588,1718,1912,1390,1562,1464,1520.0861373686816,-0.07798069514315897,0.07357133746014644,0.28497859737105674,0.30950621712019716,NS
ENSMUSG00000021815.5,Mss51,12,10,17,12,23,8,14.805292447670489,-0.3343157783156721,0.3719312168109158,0.28521404787420984,0.30973263776617665,NS
ENSMUSG00000030682.5,Cdipt,3870.001,3984,4816,3393.999,3661.001,3397.001,3876.754791436357,-0.04398554020255673,0.0412884427266082,0.2853953599438131,0.30990022867468614,NS
ENSMUSG00000028538.13,St3gal3,1325,1376,1525,1123,1301.999,1101,2084.91002930821,-0.05573658152749386,0.05246279399708902,0.28590420109506304,0.31042340593557194,NS
ENSMUSG00000026941.17,Mamdc4,16,21,21,10,12.918,12,16.522612553216433,0.3126956082719425,0.34143951683279294,0.2872814146006071,0.3118892392794527,NS
ENSMUSG00000032579.15,Hemk1,241.001,254.001,325,190,227,186,241.20299625657427,0.11722194734108088,0.11249956390842825,0.28779555457967737,0.3124178817582185,NS
ENSMUSG00000021710.12,Nln,620.999,721,772.999,596,642,544,646.141241306021,-0.07164627194224708,0.06791076392663553,0.28783715486360206,0.31243350499090106,NS
ENSMUSG00000106082.5,4930404A12Rik,28,24,38,29,32,32,24.335407847133077,-0.29461190862090353,0.3165495227935069,0.28820760956614194,0.3128060473202276,NS
ENSMUSG00000029125.15,Stx18,893.999,885.999,1096,725.001,797.001,677.001,846.6565365144913,0.0662675005770562,0.062829458954984,0.2884786499135129,0.3130706300875975,NS
ENSMUSG00000063235.19,Ptpmt1,1480.001,1599,1924,1258,1370,1208.999,1425.595144401046,0.05993292549139563,0.05681037732114991,0.28892292277350456,0.3135231451718156,NS
ENSMUSG00000026867.20,Gapvd1,3648.001,4239,4376,3354.001,3649.999,3158.001,4111.4314518932515,-0.047223559529379476,0.04476578471385291,0.2899006036272949,0.31455434484099287,NS
ENSMUSG00000046519.17,Golph3l,1252.972,1376.001,1509.973,969,1154.001,1060.919,1303.1189915233701,0.05854483373319563,0.05571838345959465,0.2909592032039918,0.31567314157137544,NS
ENSMUSG00000075700.11,Selenot,10585,11393,12721,8865,9464,8867,9753.294973223587,0.030883938845495795,0.029305580010729637,0.29127308742141045,0.31598383210770487,NS
ENSMUSG00000032913.14,Lrig2,619,756.999,766,613,644,555,655.660282611746,-0.07708037176249354,0.0737462568982622,0.2917037280337065,0.31642111364170145,NS
ENSMUSG00000018405.8,Mrm1,431,470,498,403,429,364,440.43448603471205,-0.0898751021572596,0.08635466117844633,0.29222581866413705,0.3169575021932829,NS
ENSMUSG00000027852.15,Nras,3267,3623,3747.999,2860,3153.999,2799.999,3649.0049610024107,-0.04589983175140442,0.04376355043699263,0.2927627929928114,0.31750993123691473,NS
ENSMUSG00000038214.17,Bend3,377,396,453,296,326,289,427.27007413736214,0.10540667511593897,0.10197819658601619,0.29334813299020557,0.318114704988812,NS
ENSMUSG00000019122.9,Ccl9,131,126,140,118,114,121,389.7462880577626,-0.1416931251835876,0.1389641701898973,0.2934661590878143,0.3182005552932345,NS
ENSMUSG00000060441.17,Trim5,377.789,354.192,391.289,310.178,344.951,316.683,426.2873911481409,-0.1042216247209705,0.10082343045046371,0.2934827206401329,0.3182005552932345,NS
ENSMUSG00000020359.14,Phykpl,428,456,525,392.001,451,363,402.92680074056193,-0.09210559498676248,0.08898327017841513,0.2945195929629743,0.3192946078166384,NS
ENSMUSG00000100826.7,Snhg14,24,22,39,17,19,17,18.740943367424084,0.28271230010911524,0.3054413474854436,0.29465220902221,0.3194082239405303,NS
ENSMUSG00000059878.13,Zfp422,1692.867,1849.977,2100.932,1475.964,1658.913,1613.897,1585.2590771989494,-0.07160786382223507,0.06886472680344974,0.29472700358669074,0.31945914500528316,NS
ENSMUSG00000017307.17,Acot8,633.999,699,740.001,584,638.999,544,661.3144936184641,-0.08568303267832403,0.08269225893622728,0.29483334191791705,0.31954424400598785,NS
ENSMUSG00000021671.10,Poc5,599.001,679.001,746,496.999,523,510,565.7977816955919,0.08048831926822499,0.07773384567699045,0.29577996376382626,0.3205399512929423,NS
ENSMUSG00000052415.6,Tchh,26,28,29,10,18,25,40.67424556961941,0.2678592339971996,0.2864965557558768,0.29606376602166606,0.3208172336724348,NS
ENSMUSG00000015176.12,Nolc1,3007.999,3155,3650.999,2474,2742.001,2344,2913.0390894834245,0.05653112978392047,0.05469724901465947,0.29901662858567984,0.32398640744002283,NS
ENSMUSG00000071073.6,Lrrc73,111,111.999,138,120,99,104,110.2841743249814,-0.15279693786582116,0.15248037032726594,0.2991061506263583,0.32405282834630367,NS
ENSMUSG00000030662.11,Ipo5,6931.993,7751,8881.999,6195.994,6913.999,6312,7429.94710329914,-0.04298384897437963,0.041518678337467176,0.2991808040888922,0.3241031295615801,NS
ENSMUSG00000028426.11,Rad23b,10548,11272,12058,8624,9034,8717.001,10973.93650215657,0.041810378826823986,0.04038428472139708,0.29924236143393307,0.3241392355764412,NS
ENSMUSG00000071291.11,Zfp58,152,143.11,174,121,156,138,141.80090845627822,-0.1342400632416267,0.13318051790665958,0.30015725549063393,0.3250995816637379,NS
ENSMUSG00000032803.16,Cdv3,9013.057,9339.399,10274.202,7675.099,8457.411,7416.196,9179.542721744734,-0.03540634981557939,0.03426929523762537,0.3005964579251477,0.3255445747764285,NS
ENSMUSG00000025076.13,Casp7,1197,1174,1186,930,1082,1037,1728.4401760209205,-0.08846986764038796,0.08658859466859488,0.3011163637037813,0.32607687706625055,NS
ENSMUSG00000053684.9,Kics2,280,303,315,248,242,176,263.9109898755996,0.11033289011826852,0.10891061291204915,0.3019775378743527,0.32697860135890544,NS
ENSMUSG00000068882.14,Ssb,6700.999,7418,8371.001,5668,6237,5650,6872.271381562128,0.036144754199973185,0.03511316951401059,0.3023323680128289,0.3273319424751381,NS
ENSMUSG00000056671.8,Prelid2,338,342,405,326,325,280,282.76427410047967,-0.0965715038032286,0.09514229486080832,0.3031300932574721,0.3281646894386303,NS
ENSMUSG00000085741.10,5430405H02Rik,252.001,250,295,188.999,206,193,224.53357947246786,0.1144806713558383,0.11357863859958094,0.3036636860992429,0.3287113600563354,NS
ENSMUSG00000025893.9,Kbtbd3,304,283,272,207,240,183,324.5508716608549,0.13232089453372556,0.13226689231366073,0.3039676700399937,0.32900940287201885,NS
ENSMUSG00000038175.11,Mylip,1167,1341,1465,1141,1211,979,1297.8864989138153,-0.06472039975327572,0.06340618920096014,0.30424609053533347,0.32927972267834443,NS
ENSMUSG00000086629.10,2810403D21Rik,44.999,55.002,56,56.001,50,40,50.472897446252745,-0.20010157818994134,0.20754551657104162,0.3046168017176276,0.32964986656521705,NS
ENSMUSG00000018548.16,Trim37,1729.999,1989,2135.001,1429.999,1600,1467.999,1564.2747971227038,0.05915558978263222,0.05801189408879419,0.3052322150502902,0.33025360646588925,NS
ENSMUSG00000034789.9,Rab24,2043,2145.001,2670,1910.999,1992,1794,1891.0716358356092,-0.05540811082451593,0.05429999036082303,0.305227151494383,0.33025360646588925,NS
ENSMUSG00000041939.15,Mvk,604,622.001,677.001,506,581,513.001,693.2833268751077,-0.06677528666912454,0.06560328413640387,0.3053855016259179,0.3303883281675537,NS
ENSMUSG00000036097.10,Slf2,1349,1561,1646,1222,1415,1174,1365.7331725911467,-0.060046887606456135,0.05896719844530185,0.3058125064283983,0.3308191249474609,NS
ENSMUSG00000024737.3,Slc15a3,2231.999,2293.001,2242.999,1639,1724.999,1787,3234.0785156815223,0.07735391642735442,0.0763365413335628,0.30637809018656464,0.33139973715263016,NS
ENSMUSG00000031090.15,Nadsyn1,394,449,500,324,362,325.001,374.074956328322,0.08688725719656086,0.08601613254802885,0.30671359272250864,0.33173139165796056,NS
ENSMUSG00000028741.14,Mrto4,951.965,1097.002,1245.987,927,972,854.983,1069.912282532629,-0.06260154954694123,0.06166106426457234,0.30701577074216185,0.33202694438050895,NS
ENSMUSG00000026201.13,Stk16,1641,1672.998,1870.999,1382.001,1590.999,1350,1438.9986678912692,-0.05424720751366359,0.053388339882331624,0.30735568590563767,0.33236324901162423,NS
ENSMUSG00000071302.11,Zfp1006,203.999,229,261,204.27,192.001,203,208.72832005973927,-0.10682306597121567,0.10661006054719169,0.30765595390684153,0.33265662134767054,NS
ENSMUSG00000021548.11,Ccnh,737,832,956,674.001,767.001,677.999,708.9277927102268,-0.06741354438873942,0.06661114836963113,0.30805639648191036,0.3330353245817728,NS
ENSMUSG00000061689.16,Dlgap4,4080.001,4344.001,4696.001,3477,3908.002,3453.999,3949.004241872726,-0.04183012067850516,0.041151404989530294,0.3080642007931369,0.3330353245817728,NS
ENSMUSG00000090812.9,Samd15,18,29,19.999,19,24,25,21.884969909709557,-0.271936299593616,0.3012476640500987,0.3081950755469694,0.33314544408414287,NS
ENSMUSG00000006920.15,Ezh1,2827.001,3294.999,3503,2439.999,2638,2388.999,2852.6840327834357,0.04542567790265349,0.044727239671759976,0.3082421321432674,0.333164947609294,NS
ENSMUSG00000024483.20,Ankhd1,2512.799,2772.34,3013.273,2129.819,2301.323,1995.311,2812.8099642445886,0.04935856771689449,0.04874303543905036,0.3093745890663727,0.3343574970587443,NS
ENSMUSG00000048279.20,Sacs,573.001,688,658.001,512,576,541,596.7381362967885,-0.08007276239764399,0.07964962037385868,0.30982626492462584,0.33481413515240716,NS
ENSMUSG00000117698.3,BC037704,9,11,27,10,22,19,14.62013502800195,-0.32805618546141574,0.38951255708652827,0.3100293788969347,0.33500210387442375,NS
ENSMUSG00000084880.2,Tomm6os,49,67,86.003,48,63,78,65.42173699436522,-0.2076344250176941,0.21977490435117444,0.3111494958947375,0.3361808111930063,NS
ENSMUSG00000026433.14,Rab29,1187,1252,1275,905,1028,904,1156.0044694375945,0.07235617236900953,0.07214486990936689,0.3118454115286152,0.33690101237963016,NS
ENSMUSG00000097944.3,A130014A01Rik,27,32,37,18,28,15,24.78487082067607,0.27077200420163433,0.3025251246158683,0.31189869032702894,0.3369268730973916,NS
ENSMUSG00000074629.4,4930518I15Rik,8,12,20,16,14,14,14.385690245445192,-0.3348396596554445,0.4042966699321127,0.31247302717429243,0.33751554614263946,NS
ENSMUSG00000034652.13,Cd300a,291.287,277.409,277.217,240.233,267.282,223.252,364.5856826041,-0.09962266737101488,0.10047267051465562,0.3136782759372402,0.3387855194307119,NS
ENSMUSG00000035776.15,Cd99l2,1152,1280,1513,918,1081,999.001,864.2235204658132,0.07224393733684276,0.07231830106820747,0.31373952832732044,0.33881980661926275,NS
