taxon	meanAL	meanIF	meanRA	prev	log2FC	p	padj
Enterococcus cecorum	1.0510984101698e-05	1.36560131976519e-05	1.20834986496749e-05	9	0.348481529476938	0.841269841269841	0.968014826771889
Enterococcus faecalis	0.00686840545448318	0.00491770179301225	0.00589305362374771	10	-0.481907648321336	0.841269841269841	0.968014826771889
Faecalibaculum rodentium	0.0196650657757173	0.0196806261865093	0.0196728459811133	10	0.0011410544067304	0.841269841269841	0.968014826771889
Friedmanniella luteola	1.24085048237582e-05	1.20876232833005e-05	1.22480640535293e-05	9	-0.0349452447722124	0.841269841269841	0.968014826771889
Gordonibacter pamelaeae	0.00015475524590423	0.0001353357366574	0.000145045491280815	10	-0.192116980188339	0.841269841269841	0.968014826771889
Gordonibacter urolithinfaciens	0.000131849256983208	0.000106886362794216	0.000119367809888712	10	-0.300277644200559	0.841269841269841	0.968014826771889
Halobaculum halobium	1.35300144979624e-05	1.42781966211723e-05	1.39041055595674e-05	9	0.0724381208350174	0.841269841269841	0.968014826771889
Hoylesella buccalis	3.75216228425418e-05	2.94028701261828e-05	3.34622464843623e-05	10	-0.341460957424437	0.841269841269841	0.968014826771889
Hoylesella enoeca	0.000143433833516961	0.000141053153271581	0.000142243493394271	10	-0.0239778754622489	0.841269841269841	0.968014826771889
Hydrocarboniphaga sp.	2.86390642102008e-05	2.68151576764939e-05	2.77271109433473e-05	10	-0.0916286145083514	0.841269841269841	0.968014826771889
Hymenobacter jejuensis	7.7642337569456e-05	7.81916935425192e-05	7.79170155559876e-05	10	0.0100429081476143	0.841269841269841	0.968014826771889
Hymenobacter sp. BRD128	8.54773147505819e-05	0.000103147487817125	9.43124012838534e-05	10	0.268234408927772	0.841269841269841	0.968014826771889
Hymenobacter sp. DG25A	3.8315287578118e-05	3.67858097340011e-05	3.75505486560596e-05	10	-0.0572458677833638	0.841269841269841	0.968014826771889
Hymenobacter volaticus	3.84482197108747e-05	3.65944619604317e-05	3.75213408356532e-05	10	-0.0694400390386902	0.841269841269841	0.968014826771889
Hyphomicrobium sp. MC1	1.75159827967904e-05	2.1379765399542e-05	1.94478740981662e-05	10	0.273423785714063	0.841269841269841	0.968014826771889
Janibacter alittae	1.94063920353767e-05	2.25376540143159e-05	2.09720230248463e-05	10	0.205949406541932	0.841269841269841	0.968014826771889
Kitasatospora sp. NBC_00315	1.07172105701515e-05	9.12924007321508e-06	9.92322532168331e-06	9	-0.210103216099817	0.841269841269841	0.968014826771889
Larkinella roseola	1.32542055252358e-05	1.48807060849874e-05	1.40674558051116e-05	10	0.155887427517831	0.841269841269841	0.968014826771889
Lentibacter algarum	1.28470450607269e-05	2.61000943054377e-05	1.94735696830823e-05	10	0.968719731916635	0.841269841269841	0.968014826771889
Leucobacter sp. Psy1	7.68256886527866e-06	6.46977492446229e-06	7.07617189487048e-06	10	-0.217057175201698	0.841269841269841	0.968014826771889
Leuconostoc mesenteroides	3.23407625745403e-05	1.7417087451433e-05	2.48789250129866e-05	10	-0.856242176059851	0.841269841269841	0.968014826771889
Magnetospira sp. QH-2	1.39144343691222e-05	1.23369835467385e-05	1.31257089579303e-05	9	-0.16127685832526	0.841269841269841	0.968014826771889
Mesorhizobium sp. ISC25	2.74418539709813e-05	2.85383239111453e-05	2.79900889410633e-05	10	0.0545724562614047	0.841269841269841	0.968014826771889
Methanoregula boonei	1.01692601941927e-05	8.85827220057936e-06	9.51376619738603e-06	9	-0.180126909322011	0.841269841269841	0.968014826771889
Methylobacterium symbioticum	1.77965914978813e-05	1.59288082109819e-05	1.68626998544316e-05	9	-0.150990661811641	0.841269841269841	0.968014826771889
Methylocapsa polymorpha	1.03266511578135e-05	1.24170182086333e-05	1.13718346832234e-05	10	0.24434270692842	0.841269841269841	0.968014826771889
Microbulbifer sp. SAOS-129_SWC	1.46681297098211e-05	1.44486459443351e-05	1.45583878270781e-05	10	-0.0203525837672063	0.841269841269841	0.968014826771889
Microvirga terrae	1.55418800484255e-05	1.49717461216471e-05	1.52568130850363e-05	10	-0.0506011667243217	0.841269841269841	0.968014826771889
Mucilaginibacter daejeonensis	1.36576885933508e-05	1.31565836351921e-05	1.34071361142714e-05	9	-0.050184473043817	0.841269841269841	0.968014826771889
Mucilaginibacter empetricola	4.92129684572333e-06	4.59775795409474e-06	4.75952739990903e-06	9	-0.0810640741614334	0.841269841269841	0.968014826771889
Mucilaginibacter sp.	6.62780549568282e-05	7.65329586512453e-05	7.14055068040368e-05	10	0.204673721954443	0.841269841269841	0.968014826771889
Muribaculum gordoncarteri	0.00421293009992196	0.00512287412184989	0.00466790211088592	10	0.282068650312387	0.841269841269841	0.968014826771889
Muribaculum intestinale	0.00744870487285865	0.00642566186364726	0.00693718336825295	10	-0.213113705446883	0.841269841269841	0.968014826771889
Mycolicibacterium insubricum	3.59718265643919e-05	2.49216383810008e-05	3.04467324726964e-05	10	-0.512269413655934	0.841269841269841	0.968014826771889
Mycolicibacterium mengxianglii	2.92677856309484e-05	2.93598620439422e-05	2.93138238374453e-05	10	0.00438210260943673	0.841269841269841	0.968014826771889
Nakamurella panacisegetis	8.33282270232172e-06	8.71564456052712e-06	8.52423363142442e-06	9	0.0579962223776097	0.841269841269841	0.968014826771889
Nitratifractor salsuginis	1.64073730582696e-05	1.64700904970126e-05	1.64387317776411e-05	10	0.00518857887909973	0.841269841269841	0.968014826771889
Niveibacterium terrae	1.37445990408004e-05	8.64780886616424e-06	1.11962039534823e-05	9	-0.611913359576461	0.841269841269841	0.968014826771889
Nocardioides houyundeii	1.2453277018251e-05	1.20143099887957e-05	1.22337935035233e-05	10	-0.0478588117389663	0.841269841269841	0.968014826771889
Novosphingobium sp. BL-52-GroH	1.26663018396351e-05	9.4305981792039e-06	1.10484500094195e-05	9	-0.389800999607851	0.841269841269841	0.968014826771889
Olsenella uli	5.14811352452987e-05	4.4179305411079e-05	4.78302203281889e-05	10	-0.21613683710577	0.841269841269841	0.968014826771889
Pacificitalea manganoxidans	1.92376790090743e-05	1.62349619953227e-05	1.77363205021985e-05	9	-0.231705724273561	0.841269841269841	0.968014826771889
Paenibacillus sp. FSL L8-0340	2.922772849915e-05	3.28898272914439e-05	3.10587778952969e-05	10	0.164979714714267	0.841269841269841	0.968014826771889
Paenibacillus sp. FSL R10-2734	1.70063522756435e-05	2.15760598917414e-05	1.92912060836925e-05	10	0.326287770478967	0.841269841269841	0.968014826771889
Paenibacillus sp. FSL R7-0331	4.0932757579058e-05	2.89399084174714e-05	3.49363329982647e-05	9	-0.486007899339037	0.841269841269841	0.968014826771889
Paenibacillus sp. SYP-B4298	1.12392981012614e-05	2.37249550233174e-05	1.74821265622894e-05	9	1.01444707181844	0.841269841269841	0.968014826771889
Parafannyhessea umbonata	3.82920040056664e-05	2.90856797691919e-05	3.36888418874292e-05	10	-0.385158797258582	0.841269841269841	0.968014826771889
Paramuribaculum intestinale	0.00585819448118729	0.0066376116114843	0.00624790304633579	10	0.180179212841965	0.841269841269841	0.968014826771889
Parolsenella catena	4.05061338355214e-05	3.65309302158225e-05	3.85185320256719e-05	10	-0.145244507425946	0.841269841269841	0.968014826771889
Pelagibacterium nitratireducens	1.18606006431902e-05	1.34272186248287e-05	1.26439096340095e-05	10	0.165835170230467	0.841269841269841	0.968014826771889
Peptoclostridium acidaminophilum	1.68073959009694e-05	1.34315894968287e-05	1.5119492698899e-05	9	-0.303246349392358	0.841269841269841	0.968014826771889
Pontibacter kalidii	2.54790509434344e-05	2.12244671190548e-05	2.33517590312446e-05	10	-0.252702586647197	0.841269841269841	0.968014826771889
Porphyromonas levii	3.04357996385613e-05	2.36804004157269e-05	2.70581000271441e-05	10	-0.349042660683244	0.841269841269841	0.968014826771889
Porphyromonas sp. oral taxon 275	0.000163358763583537	0.000197610915414067	0.000180484839498802	10	0.273096531065125	0.841269841269841	0.968014826771889
Prevotella sp. E15-22	2.62000697672797e-05	3.20204534151122e-05	2.9110261591196e-05	10	0.279749578579583	0.841269841269841	0.968014826771889
Prevotella sp. Rep29	2.50188391204353e-05	2.35188160465615e-05	2.42688275834984e-05	10	-0.0856672784236674	0.841269841269841	0.968014826771889
Propionibacterium australiense	1.28310276817306e-05	1.14633772626541e-05	1.21472024721923e-05	9	-0.150213300995568	0.841269841269841	0.968014826771889
Pseudomonas eucalypticola	1.26395223424232e-05	1.18402833457875e-05	1.22399028441054e-05	9	-0.0871160832280524	0.841269841269841	0.968014826771889
Pseudomonas fluorescens	5.83064276949907e-05	6.01765620300721e-05	5.92414948625314e-05	10	0.0447905592183762	0.841269841269841	0.968014826771889
Pseudomonas sp. VLB120	0.00011821577816633	0.000116372377135864	0.000117294077651097	10	-0.0224822695919742	0.841269841269841	0.968014826771889
Pseudooceanicola nitratireducens	1.0443526538918e-05	9.91592789421425e-06	1.01797272165661e-05	9	-0.0680969444190224	0.841269841269841	0.968014826771889
Pyruvatibacter mobilis	1.67959487946584e-05	2.20547335187228e-05	1.94253411566906e-05	10	0.37351413777902	0.841269841269841	0.968014826771889
Reyranella sp.	3.63098303868466e-05	3.51865248316329e-05	3.57481776092398e-05	10	-0.044103236249164	0.841269841269841	0.968014826771889
Rhodococcus sp. KRD162	8.29369033431769e-06	7.25312512076525e-06	7.77340772754147e-06	9	-0.171311062672865	0.841269841269841	0.968014826771889
Rhodococcus sp. X156	1.78635624681139e-05	2.05981312485078e-05	1.92308468583109e-05	10	0.195304329238578	0.841269841269841	0.968014826771889
Rhodopila sp.	1.21305507406768e-05	8.79646306859322e-06	1.0463506904635e-05	10	-0.422594553799362	0.841269841269841	0.968014826771889
Rhodopseudomonas palustris	1.90291590526699e-05	1.81096099826008e-05	1.85693845176354e-05	10	-0.0678035152625163	0.841269841269841	0.968014826771889
Rhodospirillum centenum	7.39190466846995e-06	7.60865634003863e-06	7.50028050425429e-06	10	0.0367897867726403	0.841269841269841	0.968014826771889
Rubripirellula lacrimiformis	2.33030589860704e-05	1.71196382464598e-05	2.02113486162651e-05	9	-0.423583762246375	0.841269841269841	0.968014826771889
Rubrivirga halophila	3.126563076236e-05	4.15923789973116e-05	3.64290048798358e-05	10	0.400597084797495	0.841269841269841	0.968014826771889
Salinispira pacifica	7.14089976116382e-06	5.6614367412432e-06	6.40116825120351e-06	9	-0.28935488320579	0.841269841269841	0.968014826771889
Saltatorellus ferox	6.67900460369674e-06	6.4940546971037e-06	6.58652965040022e-06	9	-0.0351728051684843	0.841269841269841	0.968014826771889
Slackia exigua	2.84544155157762e-05	2.24975017743925e-05	2.54759586450843e-05	10	-0.325976545520769	0.841269841269841	0.968014826771889
Solidesulfovibrio carbinoliphilus	1.3853810084658e-05	1.20169764865322e-05	1.29353932855951e-05	9	-0.19043865182304	0.841269841269841	0.968014826771889
Sphingomonas koreensis	1.81519816938447e-05	1.65613917979168e-05	1.73566867458807e-05	9	-0.125086490695073	0.841269841269841	0.968014826771889
Sphingomonas sp. C3-2	7.41096400346371e-06	6.1142552143281e-06	6.7626096088959e-06	9	-0.241558431089399	0.841269841269841	0.968014826771889
Staphylospora marina	1.32540578789294e-05	1.09307375937645e-05	1.20923977363469e-05	9	-0.256689450089282	0.841269841269841	0.968014826771889
Streptococcus mutans	1.46261905679786e-05	1.45847763706472e-05	1.46054834693129e-05	9	-0.00382866011783161	0.841269841269841	0.968014826771889
Streptococcus thermophilus	0.00126993002794477	0.000879994006431321	0.00107496201718805	10	-0.528680494451021	0.841269841269841	0.968014826771889
Streptomyces katrae	1.29668921924142e-05	1.4427626600789e-05	1.36972593966016e-05	10	0.143505094715656	0.841269841269841	0.968014826771889
Streptomyces pseudovenezuelae	1.17746062955035e-05	9.66147681471193e-06	1.07180415551077e-05	10	-0.260871536699079	0.841269841269841	0.968014826771889
Streptomyces sp. JNUCC 63	2.62566501856584e-05	1.88538838497179e-05	2.25552670176881e-05	10	-0.45718700992216	0.841269841269841	0.968014826771889
Streptomyces sp. NBC_00289	2.268490158024e-05	2.75143574000012e-05	2.50996294901206e-05	10	0.267720843490211	0.841269841269841	0.968014826771889
Streptomyces sp. NBC_01465	1.08109983866733e-05	9.87940402661646e-06	1.03452012066449e-05	9	-0.118531393298001	0.841269841269841	0.968014826771889
Streptosporangium roseum	1.95675826842615e-05	1.95841958126081e-05	1.95758892484348e-05	10	0.00116484293300671	0.841269841269841	0.968014826771889
Sulfitobacter sp. DSM 110093	6.27795634037166e-05	4.69842480745043e-05	5.48819057391104e-05	10	-0.410533335857114	0.841269841269841	0.968014826771889
Sulfuritortus calidifontis	2.38145286616857e-05	2.43332696853572e-05	2.40738991735214e-05	10	0.0298482414774582	0.841269841269841	0.968014826771889
Thalassolituus sp. LLYu03	2.11799317812224e-05	1.97524708204345e-05	2.04662013008285e-05	10	-0.0959718120812371	0.841269841269841	0.968014826771889
Thermaerobacter marianensis	6.35046272092646e-05	3.81182478642542e-05	5.08114375367594e-05	10	-0.721560902960802	0.841269841269841	0.968014826771889
Thermomonospora curvata	3.32703257608609e-05	2.83736492736982e-05	3.08219875172795e-05	10	-0.222437393739205	0.841269841269841	0.968014826771889
Vreelandella sp. TE19	6.11539238949138e-05	4.83721399327196e-05	5.47630319138167e-05	9	-0.332148297172652	0.841269841269841	0.968014826771889
Xiamenia xianingshaonis	0.000120087053268691	9.0989252684494e-05	0.000105538152976593	10	-0.396507396335193	0.841269841269841	0.968014826771889
uncultured Acetobacteroides sp.	1.90618920069788e-05	2.43299554939366e-05	2.16959237504577e-05	10	0.336386871387497	0.841269841269841	0.968014826771889
Acidovorax sacchari	7.80312152531746e-06	7.71252507824177e-06	7.75782330177961e-06	4	-0.0149242803825324	0.906329390836487	1
Acidovorax sp. JMULE5	3.80606523775039e-06	5.26911147448492e-06	4.53758835611765e-06	4	0.383404751538372	0.906329390836487	1
Actinomadura nitritigenes	4.44950753120383e-06	3.55382157139923e-06	4.00166455130153e-06	4	-0.259048095613524	0.906329390836487	1
Actinoplanes sp. OR16	3.40965148018739e-06	2.66558120977592e-06	3.03761634498165e-06	4	-0.266622667561518	0.906329390836487	1
Actinospongiicola halichondriae	1.67494857521498e-06	1.33669279299308e-06	1.50582068410403e-06	4	-0.195043082329564	0.906329390836487	1
Aerophototrophica crusticola	2.07203823212428e-06	3.15244023619454e-06	2.61223923415941e-06	4	0.434763233618595	0.906329390836487	1
Agrococcus chionoecetis	1.74845866355573e-06	2.26376981211824e-06	2.00611423783698e-06	4	0.247916528579555	0.906329390836487	1
Algoriphagus machipongonensis	1.52826634820664e-06	2.08412602047963e-06	1.80619618434313e-06	4	0.286713259633762	0.906329390836487	1
Alloiococcus sp. CFN-8	5.21939490509096e-06	2.34496496960086e-06	3.78217993734591e-06	4	-0.894783122855497	0.906329390836487	1
Anthocerotibacter panamensis	2.20193365739066e-06	1.57773986337456e-06	1.88983676038261e-06	4	-0.312836736945995	0.906329390836487	1
Aquifex aeolicus	1.03727893956993e-05	2.60807252370802e-06	6.49043095970367e-06	4	-1.65628590363647	0.906329390836487	1
Arthrobacter sp. R3-55	3.5243862981056e-06	2.96932689154836e-06	3.24685659482698e-06	4	-0.188827734283691	0.906329390836487	1
Arthrobacter sp. U41	5.75885064454525e-06	3.06883777707642e-06	4.41384421081083e-06	4	-0.732161172431007	0.906329390836487	1
Brachybacterium vulturis	3.19048816698633e-06	2.39742023636881e-06	2.79395420167757e-06	4	-0.302678638898331	0.906329390836487	1
Bradyrhizobium betae	6.3165961295213e-06	4.21338528344132e-06	5.26499070648131e-06	4	-0.48895214241052	0.906329390836487	1
Bradyrhizobium commune	2.74806068512065e-06	2.37078584056685e-06	2.55942326284375e-06	4	-0.153059341886673	0.906329390836487	1
Butyricimonas paravirosa	1.21966133300774e-05	6.86537250005304e-06	9.53099291506524e-06	4	-0.746580738058779	0.906329390836487	1
Caldanaerobacter subterraneus	1.82230670156963e-06	1.43166705150571e-06	1.62698687653767e-06	4	-0.214929069146469	0.906329390836487	1
Candidatus Promineifilum breve	1.3951916591006e-06	1.30003035585072e-06	1.34761100747566e-06	4	-0.058488200530532	0.906329390836487	1
Castellaniella ginsengisoli	7.88701648407554e-06	4.89974313822669e-06	6.39337981115112e-06	4	-0.591047020065984	0.906329390836487	1
Chitinolyticbacter meiyuanensis	3.89123423150219e-06	1.45929710969726e-06	2.67526567059972e-06	4	-0.991952515500792	0.906329390836487	1
Chitinophaga alhagiae	1.5870068289446e-06	2.06368616756207e-06	1.82534649825334e-06	4	0.243984658278948	0.906329390836487	1
Clostridium estertheticum	2.61581011604193e-06	1.95260236455253e-06	2.28420624029723e-06	4	-0.292331839070521	0.906329390836487	1
Clostridium pasteurianum	2.15029596450914e-06	6.59539168156218e-06	4.37284382303566e-06	4	1.26963699047598	0.906329390836487	1
Clostridium sp. MB40-C1	2.26270906840691e-06	1.27511147471934e-06	1.76891027156313e-06	4	-0.520133114435535	0.906329390836487	1
Corallococcus coralloides	5.12890887821071e-06	4.18777917164571e-06	4.65834402492821e-06	4	-0.240513185974746	0.906329390836487	1
Corynebacterium simulans	2.6745505967799e-06	2.1787221833573e-06	2.4266363900686e-06	4	-0.209120884795903	0.906329390836487	1
Croceiramulus getboli	2.42314863269113e-06	1.9326373213384e-06	2.17789297701476e-06	4	-0.223125271024488	0.906329390836487	1
Cruoricaptor ignavus	3.66974222828888e-06	2.18310475618868e-06	2.92642349223878e-06	4	-0.552908277822593	0.906329390836487	1
Cytobacillus horneckiae	3.26636509853054e-06	1.34509833528323e-05	8.3586742256814e-06	4	1.76008833164258	0.906329390836487	1
Deinococcus sp. NW-56	6.49293149189738e-06	3.39603061767307e-06	4.94448105478523e-06	4	-0.769328826457306	0.906329390836487	1
Devosia sp.	2.25612852447375e-06	3.10297731579893e-06	2.67955292013634e-06	4	0.333513531847168	0.906329390836487	1
