gene_id	gene_name	16_1	16_2	16_3	A_1	A_2	A_3
ENSG00000251369.10	ZNF550	558	525.999	514.988	525	465	478
ENSG00000251370.1	SEMA5A-AS1	0	0	0	0	0	0
ENSG00000251371.1	ENSG00000251371	0	0	0	0	0	0
ENSG00000251372.7	LINC00499	2	5	5	10	7	6
ENSG00000251373.1	ENSG00000251373	0	0	0	0	0	0
ENSG00000251374.1	ENSG00000251374	0	0	0	0	0	0
ENSG00000251376.1	ENSG00000251376	0	0	0	0	0	0
ENSG00000251377.2	ENSG00000251377	0	0	0	0	0	1
ENSG00000251378.1	ENSG00000251378	0	0	0	0	0	0
ENSG00000251379.1	ENSG00000251379	0	1	1	0	0	0
ENSG00000251380.3	DCANP1	0	72.516	54.54	12.756	0	8.613
ENSG00000251381.8	LINC00958	0	5	0	7	0	0
ENSG00000251383.1	LINC02483	0	0	0	0	0	0
ENSG00000251385.2	MTCYBP16	0	0	0	0	0	0
ENSG00000251387.1	ENSG00000251387	0	0	0	0	0	0
ENSG00000251388.1	ENSG00000251388	0	0	0	0	0	0
ENSG00000251389.1	YTHDF1P1	0	0	0	0	0	0
ENSG00000251391.5	ENSG00000251391	0	0	0	0	0	0
ENSG00000251393.5	ENSG00000251393	18.001	21	6	15.001	19	18
ENSG00000251395.1	FTH1P9	0	0	0	0	0	0
ENSG00000251396.9	LINC01301	41.999	24	41	35.001	30.999	24.998
ENSG00000251398.2	LINC01256	0	0	0	0	0	0
ENSG00000251399.1	ENSG00000251399	0	0	0	0	0	0
ENSG00000251400.1	ALDH7A1P1	0	0	0	0	0	0
ENSG00000251401.2	ENSG00000251401	0	0	0	0	0	0
ENSG00000251402.3	FAM90A25P	0	0	0	0	0	0
ENSG00000251405.3	NIPAL4-DT	0	0	0	0	0	1
ENSG00000251407.1	MTND1P22	0	0	0	0	0	0
ENSG00000251408.1	ENSG00000251408	0	0	0	0	0	0
ENSG00000251409.2	ENSG00000251409	0	0	1	0	0	0
ENSG00000251410.2	ENSG00000251410	0	0	0	0	0	0
ENSG00000251411.1	ARPC1AP4	4	7	3	4	1.001	4
ENSG00000251412.1	ENSG00000251412	0	0	0	0	0	0
ENSG00000251413.1	ENSG00000251413	0	0	0	0	0	0
ENSG00000251414.1	ENSG00000251414	0	0	0	0	0	0
ENSG00000251416.1	ENSG00000251416	0	0	0	0	0	0
ENSG00000251417.2	ENSG00000251417	4.381	2.18	1.134	3.375	4.282	4.589
ENSG00000251418.2	ASS1P8	0	0	0	1	0	0
ENSG00000251419.1	ENSG00000251419	0	0	0	0	0	0
ENSG00000251421.2	ENSG00000251421	0	0	0	0	0	0
ENSG00000251423.3	ENSG00000251423	0	0	0	0	0	0
ENSG00000251424.1	ENSG00000251424	0	0	0	0	0	0
ENSG00000251426.1	ENSG00000251426	0	0	0	0	0	0
ENSG00000251427.1	ENSG00000251427	0	0	0	0	0	0
ENSG00000251429.2	AIDAP2	0	0	0	0	0	1.006
ENSG00000251430.1	MTCO3P27	0	0	0	0	0	0
ENSG00000251431.1	ENSG00000251431	0	0	0	0	0	0
ENSG00000251432.8	LINC02615	31	36	33.999	51.999	50	58
ENSG00000251433.1	CCNHP1	0	0	0	0	0	0
ENSG00000251434.1	ENSG00000251434	0	0	0	0	0	0
ENSG00000251435.1	C1GALT1P2	0	0	0	0	0	0
ENSG00000251436.2	NUP58P1	0	0	0	0	0	0
ENSG00000251437.1	NDUFS5P4	0	0	0	0	0	0
ENSG00000251438.1	ENSG00000251438	0	0	0	0	0	0
ENSG00000251439.1	KRTAP4-17P	0	0	0	0	0	0
ENSG00000251440.2	STMN1P2	0	0	0	0	0	0
ENSG00000251441.4	RTEL1P1	0	1.001	0	0	1	0
ENSG00000251442.8	LINC01094	3	4	1	3	3	2
ENSG00000251443.3	LINC02160	0	0	0	0	0	0
ENSG00000251445.1	CBR4-DT	0	0	0	0	0	0
ENSG00000251446.1	ENSG00000251446	0	0	0	0	0	0
ENSG00000251447.1	ENSG00000251447	0	0	0	0	0	0
ENSG00000251448.2	ENSG00000251448	0	0	0	0	0	0
ENSG00000251449.2	MTND1P19	0	0	0	0	0	0
ENSG00000251450.2	RASGRF2-AS1	0	0	0	0	0	0
ENSG00000251451.1	GTF2IP9	0	0	2.621	0	0	0
ENSG00000251452.2	ENSG00000251452	0	0	0	0	0	0
ENSG00000251453.1	HAUS1P1	0	0	0	0	0	0
ENSG00000251454.1	ENSG00000251454	0	0	0	0	0	0
ENSG00000251455.1	ENSG00000251455	0	0	0	0	0	0
ENSG00000251456.1	ENSG00000251456	0	0	0	0	0	0
ENSG00000251458.1	ENSG00000251458	0	0	0	0	0	0
ENSG00000251459.2	ENSG00000251459	0	0	0	0	0	0
ENSG00000251460.1	ENSG00000251460	0	0	0	0	0	0
ENSG00000251461.3	ENSG00000251461	0	0	0	0	0	0
ENSG00000251463.2	FKBP4P1	0	1	0	1	0	0
ENSG00000251464.2	RPL7L1P13	0	0	0	0	0	0
ENSG00000251467.1	CTDNEP1P2	0	1.004	1.005	0	1.003	0
ENSG00000251468.2	ENSG00000251468	0	0	0	0	0	0
ENSG00000251470.1	ASNSP4	0	0	0	0	0	0
ENSG00000251471.1	ENSG00000251471	0	0	0	0	1	0
ENSG00000251473.2	ENSG00000251473	0	0	0	0	0	0
ENSG00000251474.8	RPL32P3	0	0	0	0	0	0
ENSG00000251476.2	MTCO1P31	0	0	0	0	0	0
ENSG00000251477.1	ENSG00000251477	0	0	0	0	0	0
ENSG00000251478.1	ENSG00000251478	0	0	0	0	0	0
ENSG00000251482.1	AKIRIN2P1	0	0	0	0	0	0
ENSG00000251483.2	LYPLA1P2	0	0	0	1	1	0
ENSG00000251484.3	ENSG00000251484	0	0	0	0	0	0
ENSG00000251485.1	NRBF2P6	13.261	22.363	7.128	0	1.32	0
ENSG00000251487.1	ENSG00000251487	0	0	0	0	0	0
ENSG00000251488.1	ENSG00000251488	0	0	0	0	0	0
ENSG00000251489.2	ENSG00000251489	0	0	0	0	0	0
ENSG00000251490.1	ENSG00000251490	0	0	0	0	0	0
ENSG00000251491.2	OR7E28P	0	0	0	0	0	0
ENSG00000251492.1	ENSG00000251492	0	0	0	0	0	0
ENSG00000251493.5	FOXD1	1004	1033.933	985.542	1516	1377.945	1202.937
ENSG00000251495.1	PPIAP11	4.039	0	1.633	1.003	2.008	0
ENSG00000251497.2	PITPNM2-AS1	0	0	0	1	1	0
ENSG00000251498.1	ENSG00000251498	0	0	0	0	0	0
ENSG00000251501.1	ENSG00000251501	0	0	0	0	0	0
ENSG00000251503.8	CENPS-CORT	5.622	52.056	6.405	9.172	53.927	37.865
ENSG00000251504.1	LINC01099	0	0	0	0	0	0
ENSG00000251506.1	ENSG00000251506	0	0	0	0	0	0
ENSG00000251508.1	ENSG00000251508	0	0	0	0	2.103	1.478
ENSG00000251510.1	ENSG00000251510	0	0	0	0	0	0
ENSG00000251511.1	ENSG00000251511	0	0	0	0	0	0
ENSG00000251513.2	LIX1-AS1	1	6	3	3	4	1
ENSG00000251515.1	CFAP53P1	0	0	0	0	0	0
ENSG00000251516.1	ENSG00000251516	0	0	0	0	0	0
ENSG00000251517.1	ENSG00000251517	0	0	0	0	0	0
ENSG00000251518.1	LINC02110	0	0	0	0	0	0.868
ENSG00000251520.1	ENSG00000251520	0	0	0	0	0	0
ENSG00000251521.3	IMPA1P1	0	0	0	0	0	0
ENSG00000251523.1	ENSG00000251523	0	0	0	0	0	0
ENSG00000251525.7	TCP11X3P	0	0	0	0	0	0
ENSG00000251526.1	LINC02435	0	0	0	0	0	0
ENSG00000251527.1	ENSG00000251527	0	0	0	0	0	0
ENSG00000251529.1	ENSG00000251529	0	0	0	0	0	0
ENSG00000251532.1	ENSG00000251532	0	0	0	0	0	0
ENSG00000251533.2	LINC00605	0	0	0	0	0	0
ENSG00000251535.1	ENSG00000251535	0	0	0	0	0	0
ENSG00000251536.2	ENSG00000251536	0	0	0	0	0	0
ENSG00000251537.4	ENSG00000251537	0	0	1.579	1.407	2.387	0
ENSG00000251538.7	LINC02201	0	0	0	0	0	1
ENSG00000251539.1	SNX18P24	0	0	0	0	0	0
ENSG00000251542.1	LINC01957	0	0	0	0	0	0
ENSG00000251543.1	LINC02230	0	0	0	0	0	0
ENSG00000251544.1	MTND5P12	0	0	0	0	0	1
ENSG00000251545.2	ENSG00000251545	0	0	0	0	0	0
ENSG00000251546.1	IGKV1D-39	0	0	0	0	0	0
ENSG00000251548.1	ENSG00000251548	0	0	1.055	0	0	0
ENSG00000251549.2	ENSG00000251549	0	0	0	0	0	0
ENSG00000251550.1	ENSG00000251550	3	0	0	0	2	0
ENSG00000251552.1	COQ10BP2	0	0	0	0	0	0
ENSG00000251553.1	DDX18P4	1	1	0	0	0	0
ENSG00000251555.1	ENSG00000251555	3	2	1	2	1	1
ENSG00000251556.1	ENSG00000251556	0	0	0	0	0	0
ENSG00000251557.5	ENSG00000251557	0	0	0	0	0	0
ENSG00000251562.11	MALAT1	1904.001	1902.999	1221.999	1864.001	1586	1919.999
ENSG00000251563.1	IARS2P1	0	0	0	0	0	0
ENSG00000251566.1	HMGB1P35	1.736	0	0	0	0	0
ENSG00000251567.5	ENSG00000251567	0	0	0	0	0	0
ENSG00000251568.1	ALG3P1	0	0	0	0	0	0
ENSG00000251569.1	ENSG00000251569	5.663	0	0	0	0	0
ENSG00000251571.1	DDX3P3	0	0	0	0	1	0
ENSG00000251572.2	ENSG00000251572	0	0	0	0	0	0
ENSG00000251573.2	LINC02106	0	0	0	0	0	0
ENSG00000251574.8	ENSG00000251574	0	0	0	0	0	0
ENSG00000251575.3	C5orf64-AS1	0	0	0	0	0	0
ENSG00000251576.1	LINC01267	0	0	0	0	0	0
ENSG00000251577.5	TACR3-AS1	0	0	0	0	0	0
ENSG00000251578.1	TRBV21-1	0	0	0	0	0	0
ENSG00000251579.1	ENSG00000251579	0	0	0	0	0	0
ENSG00000251580.3	LINC02482	4	5	6	6	3	4
ENSG00000251583.1	MFFP2	0	0	0	0	0	0
ENSG00000251584.2	ENSG00000251584	0	0	0	0	0	0
ENSG00000251585.1	ENSG00000251585	0	0	0	0	0	0
ENSG00000251586.1	TET2-AS1	0	0	0	0	0	0
ENSG00000251587.1	LDHAP1	0	0	1	0	0	0
ENSG00000251588.2	ENSG00000251588	0	0	0	0	0	0
ENSG00000251590.1	NIFKP7	0	0	0	0	0	0
ENSG00000251591.2	ENSG00000251591	0	0	0	0	0	0
ENSG00000251593.1	MSNP1	4.009	15.957	8.046	8.923	4.009	7.015
ENSG00000251595.8	ABCA11P	0	0	0	0	1.198	1.406
ENSG00000251596.1	HADHAP1	0	1.948	0.93	0	0	2.983
ENSG00000251597.1	RPL37P25	0	0	0	0	0	0
ENSG00000251598.2	ENSG00000251598	0	0	0	0	0	0
ENSG00000251599.1	ENSG00000251599	0	0	0	0	0	0
ENSG00000251600.9	GUSBP5	0	1	0	0	0	0
ENSG00000251601.1	ENSG00000251601	0	0	0	0	0	0
ENSG00000251602.7	MTA1-DT	25	21	23	26	32	38
ENSG00000251604.1	LINC01385	0	0	0	0	0	0
ENSG00000251605.1	ENSG00000251605	0	0	0	0	0	0
ENSG00000251608.2	OR12D1	0	0	0	0	0	0
ENSG00000251609.2	SETP12	0	0	0	0	0	0
ENSG00000251610.2	EVA1CP6	0	0	0	0	0	0
ENSG00000251611.1	FHIP1A-DT	0	0	0	0	0	0
ENSG00000251613.4	ENSG00000251613	0	0	0	0	0	0
ENSG00000251614.1	HSPA8P19	0	0	0	0	0	0
ENSG00000251615.3	ENSG00000251615	30	30	27	24	23	25
ENSG00000251616.1	ENSG00000251616	0	0	0	0	0	0
ENSG00000251618.1	ENSG00000251618	0	0	0	0	0	0
ENSG00000251619.1	LINC02508	0	0	0	0	0	0
ENSG00000251620.3	STPG2-AS1	0	1	0	0	0	0
ENSG00000251621.1	ENSG00000251621	0	0	0	0	0	0
ENSG00000251623.4	ENSG00000251623	0	0	0	0	0	0
ENSG00000251624.1	UNC93B7	0	0	4.238	3.101	1.013	1.02
ENSG00000251627.1	ENSG00000251627	0	0	0	0	0	0
ENSG00000251629.7	LINC02241	1	1	1	2	1	0
ENSG00000251630.1	ENSG00000251630	0	0	0	0	0	0
ENSG00000251632.1	LINC02172	0	0	0	0	0	0
ENSG00000251633.3	GYG1P1	0	0	0	0	0	0
ENSG00000251634.2	NAIPP4	47.39	79.097	51.162	59.144	36.937	50.348
ENSG00000251635.2	LINC02278	0	0	0	0	0	0
ENSG00000251636.1	LINC01218	0	0	0	0	1	0
ENSG00000251637.6	LINC02754	0	0	0	0	0	0
ENSG00000251638.1	ENSG00000251638	0	0	0	0	0	0
ENSG00000251639.2	ENSG00000251639	0	0	0	0	0	0
ENSG00000251642.1	ENSG00000251642	0	0	0	0	0	0
ENSG00000251643.1	COPS3P1	0	0	0	0	0	0
ENSG00000251644.1	HPRT1P1	0	0	0	0	0	0
ENSG00000251647.2	ENSG00000251647	0	0	0	0	0	0
ENSG00000251648.2	ENSG00000251648	0	0	0	0	0	0
ENSG00000251649.2	LINC02379	0	0	0	0	0	0
ENSG00000251652.1	ENSG00000251652	0	0	0	0	0	0
ENSG00000251654.2	ENSG00000251654	0	0	0	0	0	0
ENSG00000251655.7	PRB1	0	0	0	0	0	0
ENSG00000251656.1	PRELID3BP5	0	0	0	0	0	0
ENSG00000251660.1	ENSG00000251660	0	4.704	2.761	0	0	5.09
ENSG00000251661.3	ENSG00000251661	0	1	0	2	1	0
ENSG00000251663.1	SUMO2P5	0	0	0	0	0	0
ENSG00000251664.5	PCDHA12	1	1	0	1	0	0
ENSG00000251665.1	ENSG00000251665	0	0	0	0	1	0
ENSG00000251666.1	ZNF346-IT1	3	7	1	4	7	1
ENSG00000251667.1	BRCC3P1	4	2	5	3	7	2
ENSG00000251668.2	ENSG00000251668	0	0	0	0	0	0
ENSG00000251669.7	FAM86EP	10.936	1.414	4.555	1.286	2.34	1.196
ENSG00000251670.1	ENSG00000251670	0	0	0	0	0	0
ENSG00000251675.1	ENSG00000251675	0	0	0	0	0	0
ENSG00000251676.2	SNHG27	0	0	0	0	0	0
ENSG00000251678.1	ENSG00000251678	0	0	0	0	0	0
ENSG00000251679.1	ENSG00000251679	0	0	0	0	0	0
ENSG00000251680.6	ENSG00000251680	0	0	0	0	0	0
ENSG00000251682.1	ENSG00000251682	0	0	0	0	0	0
ENSG00000251685.3	UGT2B27P	0	0	0	0	0	0
ENSG00000251686.1	OR10J8P	0	0	0	0	0	0
ENSG00000251687.1	ENSG00000251687	0	0	0	0	0	0
ENSG00000251688.2	LINC02507	0	0	0	0	0	0
ENSG00000251689.1	ENSG00000251689	0	0	0	0	0	0
ENSG00000251691.2	ENSG00000251691	0	0	0	0	0	0
ENSG00000251692.8	PTX4	1	0	0	0	1	0
ENSG00000251694.1	USP17L9P	0	0	0	0	0	0
ENSG00000251697.1	RN7SKP24	0	0	0	0	0	0
ENSG00000251698.1	RNA5SP445	0	0	0	0	0	0
ENSG00000251702.1	RNU6-857P	0	0	0	0	0	0
ENSG00000251703.1	RNU6-998P	0	0	0	0	0	0
ENSG00000251704.1	ENSG00000251704	0	0	0	0	0	0
ENSG00000251705.1	RNA5-8SP6	0	0	0	0	0	0
ENSG00000251706.1	RNU7-61P	0	0	0	0	0	0
ENSG00000251707.2	RNU7-37P	0	0	0	0	0	0
ENSG00000251711.1	RNU6-632P	0	0	0	0	0	0
ENSG00000251712.3	RNU7-20P	0	0	0	0	0	0
ENSG00000251714.1	RN7SKP67	0	0	0	0	0	0
ENSG00000251715.1	ENSG00000251715	0	0	0	0	0	0
ENSG00000251717.1	RNA5SP419	0	0	0	0	0	0
ENSG00000251718.1	RNU2-13P	0	0	0	0	0	0
ENSG00000251719.1	RNU6-408P	0	0	0	0	0	0
ENSG00000251720.1	RNU7-123P	0	0	0	0	0	0
ENSG00000251722.1	RNU5E-3P	0	0	0	0	0	0
ENSG00000251724.1	RNU7-175P	0	0	0	0	0	0
ENSG00000251726.1	RNU7-41P	0	0	0	0	0	0
ENSG00000251727.1	RNU6-488P	0	0	0	0	0	0
ENSG00000251728.1	Y_RNA	0	0	0	0	0	0
ENSG00000251729.1	RNA5SP401	0	0	0	0	0	0
ENSG00000251730.1	ENSG00000251730	0	0	0	0	0	0
ENSG00000251732.1	RN7SKP122	0	0	0	0	0	0
ENSG00000251733.1	SCARNA8	0	0	0	0	0	0
ENSG00000251735.1	ENSG00000251735	0	0	0	0	0	0
ENSG00000251739.1	RNU6-1053P	0	0	0	0	0	0
ENSG00000251741.1	RNU4ATAC13P	0	0	0	0	0	0
ENSG00000251742.1	RN7SKP13	0	0	0	0	0	0
ENSG00000251744.1	ENSG00000251744	0	0	0	0	0	0
ENSG00000251745.1	RNU7-124P	0	0	0	0	0	0
ENSG00000251746.1	RNA5SP112	0	0	0	0	0	0
ENSG00000251747.1	RNU7-60P	0	0	0	0	0	0
ENSG00000251748.1	RNU4ATAC11P	0	0	0	0	0	0
ENSG00000251750.1	RNU5F-8P	0	0	0	0	0	0
ENSG00000251751.1	RN7SKP46	0	0	0	0	0	0
ENSG00000251752.1	RNU4-29P	0	0	0	0	0	0
ENSG00000251753.1	RNU6-75P	0	0	0	0	0	0
ENSG00000251754.1	RNU6-999P	0	0	0	0	0	0
ENSG00000251756.1	RNA5SP385	0	0	0	0	0	0
ENSG00000251757.1	RNU6-848P	0	0	0	0	0	0
ENSG00000251759.1	RN7SKP298	0	0	0	0	0	0
ENSG00000251760.1	RNA5SP418	0	0	0	0	0	0
ENSG00000251761.1	RNU6-138P	0	0	0	0	0	0
ENSG00000251763.1	RNU6-470P	0	0	0	0	0	0
ENSG00000251764.1	RNA5SP446	0	0	0	0	0	0
ENSG00000251766.1	RNA5SP518	0	0	0	0	0	0
ENSG00000251767.1	RNU7-8P	0	0	0	0	0	0
ENSG00000251768.1	RNA5SP217	0	0	0	0	0	0
ENSG00000251770.1	RNA5SP486	0	0	0	0	0	0
ENSG00000251773.1	RNU6-1129P	0	0	0	0	0	0
ENSG00000251774.1	RNU6-377P	0	0	0	0	0	0
ENSG00000251775.1	ENSG00000251775	0	0	0	0	0	0
ENSG00000251776.1	RN7SKP242	0	0	0	0	0	0
ENSG00000251778.1	ENSG00000251778	0	0	0	0	0	0
ENSG00000251779.1	Y_RNA	0	0	0	0	0	0
ENSG00000251781.1	RNA5SP356	0	0	0	0	0	0
ENSG00000251783.1	RNU6-1170P	0	0	0	0	0	0
ENSG00000251785.1	RNA5SP20	0	0	0	0	0	0
ENSG00000251787.1	RNU7-47P	0	0	0	0	0	0
ENSG00000251788.1	RNU5A-7P	0	0	0	0	0	0
ENSG00000251789.2	RNU4-57P	0	0	0	0	0	0
ENSG00000251791.1	SCARNA6	0	2	0	0	0	0
ENSG00000251792.1	Y_RNA	0	0	0	0	0	0
ENSG00000251794.1	RNU6-237P	0	0	0	0	0	0
ENSG00000251796.1	SNORA70	0	0	0	0	0	0
ENSG00000251798.1	RNU6-863P	0	0	0	0	0	0
ENSG00000251799.1	Y_RNA	0	0	0	0	0	0
ENSG00000251802.1	ENSG00000251802	0	0	0	0	0	0
ENSG00000251803.1	Y_RNA	0	0	0	0	0	0
ENSG00000251804.1	RNU6-1294P	0	0	0	0	0	0
ENSG00000251805.1	ENSG00000251805	0	0	0	0	0	0
ENSG00000251807.1	RNU6-202P	0	0	0	0	0	0
ENSG00000251809.1	RN7SKP14	0	0	0	0	0	0
ENSG00000251810.1	RN7SKP132	0	0	0	0	0	0
ENSG00000251811.1	Y_RNA	0	0	0	0	0	0
ENSG00000251812.1	Y_RNA	0	0	0	0	0	0
ENSG00000251813.1	RNU6-983P	0	0	0	0	0	0
ENSG00000251814.1	RN7SKP18	0	0	0	0	0	0
ENSG00000251815.1	SNORD116-26	0	0	0	0	0	0
ENSG00000251816.1	RNA5SP157	0	0	0	0	0	0
ENSG00000251818.1	ENSG00000251818	0	0	0	0	0	0
ENSG00000251819.1	RNU6-322P	0	0	0	0	1	0
ENSG00000251821.1	RNU6-583P	0	0	0	0	0	0
ENSG00000251822.1	ENSG00000251822	0	0	0	0	0	0
ENSG00000251823.2	RNA5SP162	0	0	0	0	0	0
ENSG00000251825.1	RN7SKP19	0	0	0	0	0	0
ENSG00000251828.1	ENSG00000251828	0	0	0	0	0	0
ENSG00000251829.1	RNA5SP436	0	0	0	0	0	0
ENSG00000251830.1	ENSG00000251830	0	0	0	0	0	0
ENSG00000251831.1	RNU6-1114P	0	0	0	0	0	0
ENSG00000251834.1	RNU6-319P	0	0	0	0	0	0
ENSG00000251835.1	RNU6ATAC32P	0	0	0	0	0	0
ENSG00000251837.1	Y_RNA	0	0	0	0	0	0
ENSG00000251838.1	ENSG00000251838	0	0	0	0	0	0
ENSG00000251839.1	RNU7-12P	0	0	0	0	0	0
ENSG00000251840.1	RN7SKP155	0	0	0	0	0	0
ENSG00000251841.1	RNU6-1334P	0	0	0	0	0	0
ENSG00000251842.1	RNU6-732P	0	0	0	0	0	0
ENSG00000251843.1	RNU6-803P	0	0	0	0	0	0
ENSG00000251844.1	ENSG00000251844	0	0	0	0	0	0
ENSG00000251850.1	RNA5SP96	0	0	0	0	0	0
ENSG00000251851.1	RNU6-772P	0	0	0	0	0	0
ENSG00000251852.1	Y_RNA	0	0	0	0	0	0
ENSG00000251854.1	RNU6-507P	0	0	0	0	0	0
ENSG00000251856.1	MIR449C	0	0	0	0	0	0
ENSG00000251857.1	RNA5SP362	0	0	0	0	0	0
ENSG00000251858.1	ENSG00000251858	0	0	0	0	0	0
ENSG00000251859.1	RNU6-1288P	0	0	0	0	0	0
ENSG00000251861.1	ENSG00000251861	0	0	0	0	0	0
ENSG00000251862.2	MIR1343	0	0	0	0	0	0
ENSG00000251864.1	Y_RNA	0	0	0	0	0	0
ENSG00000251865.1	RNU6-518P	0	0	0	0	0	0
ENSG00000251866.1	SCARNA21B	0	0	0	0	0	0
ENSG00000251867.4	ENSG00000251867	31	27	30	28	27	30
ENSG00000251868.1	RNU7-71P	0	0	0	0	0	0
ENSG00000251869.1	SCARNA23	0	0	0	0	0	0
ENSG00000251870.1	RNU2-69P	0	0	0	0	0	0
ENSG00000251873.1	RNA5SP182	0	0	0	0	0	0
ENSG00000251874.1	RNU6-615P	0	0	0	0	0	0
ENSG00000251875.1	RNU5F-2P	0	0	0	0	0	0
ENSG00000251877.1	RNU2-45P	0	0	0	0	0	0
ENSG00000251878.1	SNORD79	0	0	0	0	0	0
ENSG00000251880.1	RNU7-75P	0	0	0	0	0	0
ENSG00000251882.1	RNU6-475P	0	0	0	0	0	0
ENSG00000251883.1	RNU6ATAC17P	0	0	0	0	0	0
ENSG00000251884.1	RNA5SP288	0	0	0	0	0	0
ENSG00000251886.1	RNU6-120P	0	0	0	0	0	0
ENSG00000251887.2	RNU6-760P	0	0	0	0	0	0
ENSG00000251888.1	RN7SKP190	0	0	0	0	0	0
ENSG00000251889.1	RNU4-49P	0	0	0	0	0	0
ENSG00000251890.1	RNA5SP497	0	0	0	0	0	0
ENSG00000251891.1	RNU7-79P	0	0	0	0	0	0
ENSG00000251892.1	RNU7-84P	0	0	0	0	0	0
ENSG00000251893.2	SNORA70	0	0	0	0	0	0
ENSG00000251895.1	RNU6-976P	0	0	0	0	0	0
ENSG00000251896.1	SNORD116-27	0	0	0	0	0	0
ENSG00000251897.1	RNU6-916P	0	0	0	0	0	0
ENSG00000251898.1	SCARNA11	0	0	0	0	0	0
ENSG00000251900.1	VTRNA2-2P	0	0	0	0	0	0
ENSG00000251904.1	RNA5SP272	0	0	0	0	0	0
ENSG00000251905.1	RNU7-2P	0	0	0	0	0	0
ENSG00000251906.2	RNU6-351P	0	0	0	0	0	0
ENSG00000251907.1	RNU6-240P	0	0	0	0	0	0
ENSG00000251908.1	RNU6-491P	0	0	0	0	0	0
ENSG00000251913.1	RNU6-513P	0	0	0	0	0	0
ENSG00000251914.1	RNU7-200P	0	0	0	0	0	0
ENSG00000251915.1	RNA5SP406	0	0	0	0	0	0
ENSG00000251916.1	RNU1-61P	0	0	0	0	0	0
ENSG00000251917.1	RNU1-86P	0	0	0	0	0	0
ENSG00000251919.1	RNU7-105P	0	0	0	0	0	0
ENSG00000251920.1	RNA5SP216	0	0	0	0	0	0
ENSG00000251922.1	ENSG00000251922	0	0	0	0	0	0
ENSG00000251923.1	RNU6-276P	0	0	0	0	0	0
ENSG00000251924.1	RNA5SP408	0	0	0	0	0	0
ENSG00000251925.1	SNORA70	0	0	0	0	0	0
ENSG00000251929.1	RNU6-189P	0	0	0	0	0	0
ENSG00000251931.1	RNU6-871P	0	0	0	0	0	0
ENSG00000251934.1	RNU6-1143P	0	0	0	0	0	0
ENSG00000251935.1	RN7SKP179	0	0	0	0	0	0
ENSG00000251936.1	RNA5SP249	0	0	0	0	0	0
ENSG00000251937.1	RNU7-129P	0	0	0	0	0	0
ENSG00000251939.1	RNU6-1278P	0	0	0	0	0	0
ENSG00000251940.1	ENSG00000251940	0	0	0	0	0	0
ENSG00000251941.1	RNA5SP116	0	0	0	0	0	0
ENSG00000251942.1	ENSG00000251942	0	0	0	0	0	0
ENSG00000251943.1	RNU6-693P	0	0	0	0	0	0
ENSG00000251946.1	RNU6-1023P	0	0	0	0	0	0
ENSG00000251947.1	RN7SKP164	0	0	0	0	0	0
ENSG00000251951.1	RN7SKP34	0	0	0	0	0	0
ENSG00000251952.1	RNU6-1219P	0	0	0	0	0	0
ENSG00000251953.1	RNA5SP522	0	0	0	0	0	0
ENSG00000251954.1	RNU6-496P	0	0	0	0	0	0
ENSG00000251955.1	RNU6-27P	0	0	0	0	0	0
ENSG00000251956.1	RNU6-617P	0	0	0	0	0	0
ENSG00000251957.1	RNU6-1095P	0	0	0	0	0	0
ENSG00000251958.1	RNU6-1102P	0	0	0	0	0	0
ENSG00000251960.1	RNU6-559P	0	0	0	0	0	0
ENSG00000251961.1	RNU6ATAC13P	0	0	0	0	0	0
ENSG00000251965.1	RNA5SP208	0	0	0	0	0	0
ENSG00000251967.1	ENSG00000251967	0	0	0	0	0	0
ENSG00000251970.1	RNU1-41P	0	0	0	0	0	0
ENSG00000251971.1	RNU6-1333P	0	0	0	0	0	0
ENSG00000251972.1	RNU6-123P	0	0	0	0	0	0
ENSG00000251973.1	RNU6-473P	0	0	0	0	0	0
ENSG00000251974.1	ENSG00000251974	0	0	0	0	0	0
ENSG00000251975.1	RNU6-718P	0	0	0	0	0	0
ENSG00000251976.1	RN7SKP141	0	0	0	0	0	0
ENSG00000251977.1	RNU6-991P	0	0	0	0	0	0
ENSG00000251978.1	RNA5SP236	0	0	0	0	0	0
ENSG00000251980.1	RNU6-436P	0	0	0	0	0	0
ENSG00000251981.1	RNU7-52P	0	0	0	0	0	0
ENSG00000251982.1	RN7SKP43	0	0	0	0	0	0
ENSG00000251983.1	RN7SKP157	0	0	0	0	0	0
ENSG00000251985.1	RNU6-1161P	0	0	0	0	0	0
ENSG00000251986.1	Y_RNA	0	0	0	0	0	0
ENSG00000251987.1	SNORD63	0	0	0	0	0	0
ENSG00000251988.1	RNU4ATAC18P	1	0	0	0	0	0
ENSG00000251990.1	RNA5SP180	0	0	0	0	0	0
ENSG00000251991.1	RNU7-49P	0	0	0	0	0	0
ENSG00000251992.1	SCARNA17	0	0	0	0	0	0
ENSG00000251993.1	RNA5SP227	0	0	0	0	0	0
ENSG00000251994.1	RNU2-27P	0	0	0	0	0	0
ENSG00000251996.1	Y_RNA	0	0	0	0	0	0
ENSG00000251997.1	RNA5SP458	0	0	0	0	0	0
ENSG00000251998.1	RNU6-168P	0	0	0	0	0	0
ENSG00000251999.1	ENSG00000251999	0	0	0	0	0	0
ENSG00000252001.1	RNA5SP303	0	0	0	0	0	0
