gene_id,gene_name,ASHL_1,ASHL_2,ASHL_3,CTRL_1,CTRL_2,CTRL_3,CTRL_4,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000102878.18,HSF4,92.879,95.788,144.869,129.266,138.626,139.632,158.529,125.77844419562554,-0.39843398778189354,0.15820840298299657,4.290289230591095e-4,0.0019803256038832626,Down
ENSG00000148737.18,TCF7L2,291.999,315.999,503.001,465.998,433.001,371.002,395.001,349.48753991167075,-0.28473135193944554,0.10126432836989366,4.291479094713995e-4,0.0019803256038832626,Down
ENSG00000108829.10,LRRC59,1879,2277,3004,1926,1956,1979,1771,1834.5867045478742,0.13994571672276518,0.04170002080427845,4.295356844226446e-4,0.001981081708716068,NS
ENSG00000142408.7,CACNG8,1978,2396,3139,2650,2485,2498.129,2360,2240.6175636626404,-0.15336461809567617,0.04623762028896134,4.2978433780022736e-4,0.001981081708716068,NS
ENSG00000166106.4,ADAMTS15,426,428,680,389,338,379,340,355.0771986986,0.2656886474268569,0.09232889352296109,4.298746090011782e-4,0.001981081708716068,Up
ENSG00000184524.6,CEND1,1048,1290,1761,1418,1356,1414,1503,1224.2283111256863,-0.20730477117573826,0.06655405426417196,4.297399126657255e-4,0.001981081708716068,NS
ENSG00000122861.16,PLAU,29,33,37,13,10,18,9,20.586398783826464,0.684656794050485,0.38813491968060854,4.300658809460595e-4,0.0019813146393454096,Up
ENSG00000124191.18,TOX2,696,787,1129,675,654.208,678,641,682.7985685188432,0.19223193284121962,0.06051851996220375,4.305914761820076e-4,0.001983087142023711,NS
ENSG00000133627.18,ACTR3B,852.867,1047.365,1396.903,1129.478,1124.559,1151.175,1053.039,1019.3075314029688,-0.17420311295580265,0.053700171743158887,4.3341249177497875e-4,0.001995426576749485,NS
ENSG00000175352.12,NRIP3,1506.999,1946,2542.999,1559,1601,1529,1441,1517.2894927742464,0.18348956223952884,0.05718515076167868,4.339204889644169e-4,0.0019971123125629374,NS
ENSG00000091136.15,LAMB1,450,556,891.999,438.002,513,434.999,417.001,482.736232469109,0.24689604400716397,0.0837952169619149,4.3453494498132115e-4,0.0019992867615660197,NS
ENSG00000224877.4,NDUFAF8,346,388,495,308.999,269,329.001,257.001,344.69709664122234,0.27056723935751414,0.09473853642446008,4.3548282423344376e-4,0.0020029933624249115,Up
ENSG00000100941.9,PNN,3030,3603,4702,4018,3857,3589.001,3540,3540.080354993136,-0.14581543084295384,0.04371933070950996,4.3621520095791215e-4,0.0020057066669779376,NS
ENSG00000242419.6,PCDHGC4,613.114,772.843,1112.706,989.108,845.376,896.024,813.12,808.4892688265719,-0.22997962046242487,0.07629093104152639,4.3638191107483163e-4,0.002005818127986469,NS
ENSG00000114631.11,PODXL2,5430,6612,8816,7081,6868,6629,6354,6356.769867450594,-0.1200929377510542,0.035321113753485116,4.365526623866675e-4,0.0020059480854248994,NS
ENSG00000140988.16,RPS2,18446.1,21094.318,28294.8,22705.76,23621.718,22621.283,19302.35,22025.34892841785,-0.12246400483557661,0.03607830985022062,4.371783132586709e-4,0.002008167527689666,NS
ENSG00000185189.18,NRBP2,1135,1494,2055,1659,1607,1698.002,1689.999,1616.538614464437,-0.23476999411138932,0.07843602099692931,4.3838829958224763e-4,0.0020130687768488142,NS
ENSG00000163069.13,SGCB,1510,1844,2457,1902,1952,2042,1794,1795.4335209879173,-0.1496700797240153,0.04506358905627942,4.402959304584422e-4,0.0020211693527630937,NS
ENSG00000148411.8,NACC2,806,975,1389,884,767,863,653,687.5668107706379,0.2072870847163457,0.0667479606000797,4.4345828287780097e-4,0.002035022543884146,NS
ENSG00000076351.13,SLC46A1,401,499,742,404.001,414.999,392.999,374,399.067380603241,0.23577269695897796,0.07899790693421087,4.448106529093988e-4,0.0020399126325192367,NS
ENSG00000136100.14,VPS36,966.243,1146.001,1587.507,968.485,985.588,1011.921,828.653,902.2671902882439,0.18145091948772624,0.05653895049922086,4.448136786585736e-4,0.0020399126325192367,NS
ENSG00000121753.13,ADGRB2,4679,5532.001,7255.999,4974,4635,4861,4467.478,4120.971953635064,0.12192618662862334,0.035968367998876496,4.4643945264239294e-4,0.0020467017433253823,NS
ENSG00000135709.14,KIAA0513,3216,3950,5157,3475,3274.001,3280,3159,2966.5435382678684,0.134954784702833,0.040187045931213285,4.4691870210243157e-4,0.002048231903287804,NS
ENSG00000269190.6,FBXO17,65,110,151.103,62,54.999,64,57,69.57892854398357,0.4772246099470009,0.20540332949210088,4.4788333510983197e-4,0.0020519848600752764,Up
ENSG00000113361.13,CDH6,453,464.999,751,450.001,404,407.089,345,377.04140114953543,0.244356946702549,0.08292935684757619,4.489831851198027e-4,0.0020563546725119396,NS
ENSG00000165699.15,TSC1,1470.001,1743.999,2407.002,2011,1800.001,1850.998,1748.999,1818.0037667251852,-0.14627435458931126,0.043991960012750464,4.5025223762719814e-4,0.0020614963426189665,NS
ENSG00000109944.11,JHY,171.001,200,307.014,147.008,163,144.009,137,168.48656452730205,0.33662808525273136,0.12728221384440894,4.5320810458266016e-4,0.0020743553005264214,Up
ENSG00000280789.2,PAGR1,286.588,329.227,519.752,410.305,427.944,433.661,379.051,358.7722312650841,-0.2553732345266925,0.08809620000590733,4.551694972640068e-4,0.002082655623002909,NS
ENSG00000148481.14,MINDY3,526,601,853,664,694,730.001,671.001,641.749741037919,-0.20734777736000606,0.06695783192227586,4.5633232417050294e-4,0.0020872978531502637,NS
ENSG00000124507.11,PACSIN1,328.001,491.999,652,531,561,504,517,505.22319517616853,-0.24470536485170696,0.0832841651376363,4.5925780591474376e-4,0.002099996963128833,NS
ENSG00000115875.19,SRSF7,1458.001,1526,2151.999,1721,1836.999,1782.999,1541.999,1646.3237818793216,-0.15846919941737453,0.04831477424982792,4.6231843814746436e-4,0.002113305613856542,NS
ENSG00000101558.14,VAPA,3082.984,3746.001,5013.998,3252.997,3355.992,3311.982,2908.996,3314.4923123958124,0.11964684277327087,0.03534748036123088,4.628590513469495e-4,0.0021150900953955543,NS
ENSG00000147649.10,MTDH,1511,1922,2622,1649.999,1643,1647,1448,1567.5216226185526,0.1470018124879767,0.0443442356792302,4.63016807631928e-4,0.002115124475876027,NS
ENSG00000135903.20,PAX3,400,362,541,762,637.001,579.999,481,531.1543941732656,-0.4657618139556592,0.19936995959406356,4.643223819148928e-4,0.0021204005238338553,Down
ENSG00000028528.15,SNX1,1468.999,1598,2212.001,1515.001,1389.001,1429,1232,1364.7276713608012,0.15611533229546554,0.047526354703525384,4.667342227186755e-4,0.002130723450601891,NS
ENSG00000162959.14,MEMO1,549.001,632.982,918.745,520,549.957,477.946,518.96,505.72796672903524,0.2205906212866334,0.07272284388397827,4.67364022449935e-4,0.002132906992568115,NS
ENSG00000132535.22,DLG4,6157.001,7521.999,9948,6630.998,6464,6315.999,6129.999,5988.960405103961,0.12183777034013762,0.036082477685499874,4.68562996082031e-4,0.002137685813946505,NS
ENSG00000125304.10,TM9SF2,2383,2954.001,4137,2579.999,2612,2659,2298.001,2577.674369425375,0.12802596893163232,0.03807954847441461,4.68919751862159e-4,0.0021386204037795067,NS
ENSG00000170310.15,STX8,322,342,492.999,285.999,287.001,277.999,244,297.8293795019854,0.2653662221666204,0.0930980788895574,4.710494817513745e-4,0.0021476378411844567,Up
ENSG00000158402.21,CDC25C,11,11,21,38,31,28,20.999,21.334260693192455,-0.6706624975678178,0.3815715340789218,4.7190607813518465e-4,0.0021501507035809916,Down
ENSG00000215472.10,RPL17-C18orf32,1501.214,1898.951,2659.553,1428.489,1741.455,1587.433,1392.359,1568.8242546829842,0.18711391523348278,0.059027395939706594,4.718021956488647e-4,0.0021501507035809916,NS
ENSG00000198105.16,ZNF248,620.999,730,1003.488,880,825.001,790,731.001,746.5113263583748,-0.18723476824938098,0.05908488749856282,4.726985544470845e-4,0.002153064687175834,NS
ENSG00000204220.12,PFDN6,466.001,571,701,559.999,683,688,597,587.980927831964,-0.24393806412737273,0.08321538055147736,4.7422717721942606e-4,0.00215932872835456,NS
ENSG00000124140.15,SLC12A5,2141.999,2584,3306.001,2244.999,2136.999,2074,2033,1852.8695970901867,0.15235394346468528,0.046280017713304714,4.744007104132077e-4,0.0021594204985152118,NS
ENSG00000134245.18,WNT2B,481,534,803,403,351,541,315,414.1300119023051,0.32599644620702484,0.12267835892052073,4.748131724088044e-4,0.0021605994357930046,Up
ENSG00000176105.14,YES1,566.001,626,952.998,562.975,561,565.001,427,499.9104612343814,0.2200021891970414,0.07260868030738736,4.7642354032782286e-4,0.0021672268252909267,NS
ENSG00000198836.11,OPA1,2294.002,2748,3681.999,2421.002,2471,2291,2193,2396.628167925372,0.12952370745393474,0.038620349410026684,4.7683651973209255e-4,0.0021684048324638666,NS
ENSG00000183775.11,KCTD16,613,786,993,878,850,868,857,808.8464174366553,-0.24084797443542172,0.08188182779381473,4.7820961588693726e-4,0.002173946781424666,NS
ENSG00000139116.19,KIF21A,3872.001,4841.001,6558.999,4393.001,4234,4116.999,3830.002,4374.870929778478,0.11421114706093496,0.033722438587886226,0.00047919028794323203,0.002177701763703281,NS
ENSG00000115685.15,PPP1R7,897.999,1084,1492.001,1157.001,1226,1164.001,1112.001,999.428268759989,-0.1664579070695626,0.051342631324925336,4.8014904688569013e-4,0.002181354769636538,NS
ENSG00000166477.13,LEO1,419,495,645,619,599,540,478,502.0543389842935,-0.2297410579706742,0.07693362009962866,4.803152463276077e-4,0.002181405920337545,NS
ENSG00000150275.20,PCDH15,131.002,167.999,226,208,214,188.001,217,175.62307513046787,-0.3295705643306482,0.12467727539088067,4.813509368234505e-4,0.0021854046564132082,Down
ENSG00000114200.10,BCHE,462,570,769.999,436,489,417,408.001,425.76863642017395,0.2363771464262971,0.07992255315670417,4.817283694300865e-4,0.0021864131892992225,NS
ENSG00000107854.7,TNKS2,1952,2334,3345,2133,2082,2140,1700,2140.106166046924,0.147098270275614,0.0445531386644474,4.849441109703844e-4,0.0022002991100071034,NS
ENSG00000102359.9,SRPX2,38,52,77,29,25,30,15,27.89379495553863,0.6060254829913051,0.30942292784544706,4.8800416989638076e-4,0.0022134699445783327,Up
ENSG00000116209.12,TMEM59,2142,2470,3560.001,2315,2267,2246,2002.999,2323.1917055873205,0.11968075489155151,0.03551288101928427,4.8817358299662304e-4,0.0022135252415489393,NS
ENSG00000115307.17,AUP1,994.001,1203.999,1710,1053.001,1002,1004,977,1052.4541714564987,0.16925280783598992,0.05245169340591469,4.891928287811667e-4,0.0022174326582131507,NS
ENSG00000172780.17,RAB43,292.639,314.105,483.655,112.54,157.74,241.159,96.591,173.73328537212785,0.6355280980456927,0.3407266236648106,4.902036681930258e-4,0.00222129946716756,Up
ENSG00000084112.15,SSH1,683.999,765,1057,908,865,907.999,760,783.3909754618481,-0.1870338575599028,0.05922352767534926,4.916438811477676e-4,0.00222710881682092,NS
ENSG00000260916.8,CCPG1,1336.999,1903.26,2417.001,1458.847,1518.359,1476.286,1244.765,1506.5893582455778,0.19702126567547087,0.0632379828888803,4.949350355170864e-4,0.002241296354147655,NS
ENSG00000136048.14,DRAM1,84,75,156,61,54,59,44,64.34328555956101,0.5124716594641688,0.23344995075379976,4.980969861544456e-4,0.0022548898611152537,Up
ENSG00000071655.18,MBD3,1547.22,1771.918,2463.935,1705.789,1492.683,1528.836,1333.457,1431.4753906628423,0.15969831147545163,0.04907637155279703,4.98869963569996e-4,0.0022576632006113704,NS
ENSG00000100528.12,CNIH1,1291.999,1584,2203,1384.999,1437,1328.001,1194,1438.3115890135284,0.15089903209959946,0.04597970861460353,4.99387558405033e-4,0.0022592793813574746,NS
ENSG00000204314.12,PRRT1,287.989,296.936,388.323,227.672,222.106,207.695,233.001,246.23979681942424,0.3022282986185404,0.11161511010372371,5.006420772336391e-4,0.0022642273708231306,Up
ENSG00000154240.18,CEP112,101.915,124,156.371,95.717,79,73.852,57.001,90.15383373012209,0.41974835141050915,0.17399583501873422,5.040023225180779e-4,0.0022786925814810596,Up
ENSG00000175215.11,CTDSP2,1178,1114,1938.001,1106,955,1096.999,807.999,900.7814897684846,0.2686954930300126,0.09539494248838816,5.045824679955431e-4,0.0022805831675471113,Up
ENSG00000159228.13,CBR1,446.51,500.375,678.068,351.636,421.076,401.002,389.08,423.35762862723567,0.24845988813075848,0.08587862870820308,5.059210705789217e-4,0.00228589947133525,NS
ENSG00000206535.8,LNP1,196,246,333,295,320,285,263,236.67371072220374,-0.2800355062111392,0.100907959114839,5.069843074170993e-4,0.002289968580085127,Down
ENSG00000169679.15,BUB1,107,58,144,183,161,169,104,122.99702629564997,-0.5078255420648434,0.23116190289555658,5.099567917414714e-4,0.0023026560843259066,Down
ENSG00000156802.13,ATAD2,182,97,225,318,297,306,202.999,225.80231328886447,-0.5697979336679755,0.2800243863893491,5.129367951527327e-4,0.0023153693937016107,Down
ENSG00000178467.18,P4HTM,1196.929,1480.001,2043.001,1275.876,1244,1232.001,1178.999,1266.6307076976284,0.15760444309206514,0.04846292454790845,5.145495248714709e-4,0.002321904730982513,NS
ENSG00000099849.15,RASSF7,113.999,127,192.001,169,170,206.001,158.999,160.17184786960863,-0.3566935985381706,0.13973205108422196,5.147602540012979e-4,0.0023221113797129997,Down
ENSG00000228623.9,ZNF883,237.784,286.598,391.371,222.701,212.936,225.141,197.732,276.856542213425,0.27107090609098583,0.09677161378994972,5.158196233293866e-4,0.0023261449317278776,Up
ENSG00000129932.10,DOHH,390,474,656,556.999,537,543.999,507,427.47524871499786,-0.21984760454068833,0.073132815737451215,5.162180936296127e-4,0.002327196458601126,NS
ENSG00000111885.7,MAN1A1,166,183,268,248,241,243,213,218.84540612574366,-0.29890780624194463,0.11040112948599846,5.172337389864135e-4,0.0023310287487803183,Down
ENSG00000147526.20,TACC1,1360.998,1675.001,2225.999,1450.999,1452.741,1399,1275.728,1435.6573344344788,0.14480421352982198,0.04403945717600985,5.208569974871074e-4,0.0023466066136387156,NS
ENSG00000183426.17,NPIPA1,1188.098,1559.613,2113.795,1698.812,1620.778,1716.753,1514.887,1554.9164546967354,-0.17455935415689539,0.0547416789627302,5.215663491630999e-4,0.0023490507453190284,NS
ENSG00000186187.12,ZNRF1,2068.001,2420,3278,2115,2135,2115.999,1981.999,2124.065321406683,0.12908371176252334,0.038770444128358283,5.221774788591556e-4,0.002351051079263848,NS
ENSG00000184792.16,OSBP2,575,749.999,878,606.999,479,545,509,510.09733433054254,0.24285426482260636,0.08358331071997255,5.228699431202865e-4,0.0023534162177719035,NS
ENSG00000172175.16,MALT1,657,757.999,1050,650.999,586.001,676.999,564,661.3701655982484,0.20260901549181215,0.06588249534224483,5.235470683162724e-4,0.002355710826086545,NS
ENSG00000066322.15,ELOVL1,140.999,164,282,145,114,131.999,106.999,150.47451778445057,0.35395556514067805,0.1386518483865502,5.24870077733962e-4,0.0023609092090787387,Up
ENSG00000091409.16,ITGA6,608,687.999,957,755.002,783,792,810,812.0741402982569,-0.2063261558722214,0.06746720212670404,5.259848288813712e-4,0.0023651678076719337,NS
ENSG00000137812.21,KNL1,96,55,120,171,138,160,89,114.57621018869324,-0.5217326775511025,0.24285098934326116,5.264286920905782e-4,0.0023664079041964404,Down
ENSG00000116497.18,S100PBP,977.998,1109.998,1510.999,982,964,973,840.001,1005.1234188754064,0.1641953830279562,0.05098441875295119,5.315364900142617e-4,0.0023865471210956887,NS
ENSG00000164916.11,FOXK1,1820,2682,3415,2077.001,1910,1659,1494,1736.812683499766,0.3049900714576776,0.11379200414056563,5.315095111216586e-4,0.0023865471210956887,Up
ENSG00000165732.14,DDX21,1199,1405,1936,1286.999,1268.998,1187,1016,1311.6948439774953,0.15900257736363468,0.04910418002917606,5.315868862672122e-4,0.0023865471210956887,NS
ENSG00000183856.11,IQGAP3,89,47,124,171,115,160,95,106.32722933882559,-0.5348281833848926,0.25340080072067345,5.315283802117687e-4,0.0023865471210956887,Down
ENSG00000059122.17,FLYWCH1,1464.271,1759.999,2279.306,1584.287,1403,1485.241,1307.001,1475.8443696454954,0.15948364712242785,0.04928326885465433,5.323360578594525e-4,0.002389148663883721,NS
ENSG00000142864.15,SERBP1,4504.936,5061.903,7037.904,4927.76,4690.797,4522.913,3966.884,4820.928688604298,0.11455608467614398,0.034144757702630396,5.360712662801925e-4,0.0024051457482341717,NS
ENSG00000108599.15,AKAP10,284,358.999,481,412,420.999,388,409,386.1363486835777,-0.2474897480015631,0.08599892500066231,5.380440386417025e-4,0.00241322778593072,NS
ENSG00000083635.8,NUFIP1,239,263,392,210,203,222,190,227.6451757553211,0.28471743440416236,0.10390969076509309,5.387080546340425e-4,0.0024146675266452353,Up
ENSG00000111674.9,ENO2,10552.999,12962.001,16866,11551.998,11026,10874.472,10486.077,10414.885067090572,0.11527100513641073,0.03438666883498114,5.38617751935557e-4,0.0024146675266452353,NS
ENSG00000107554.17,DNMBP,292,303.999,499,268,247,255.001,171,237.50657496944274,0.3504944632535388,0.1375660850382067,5.464489859265116e-4,0.0024485853828323857,Up
ENSG00000176619.13,LMNB2,2366,2496,3530,3203,2802,2835,2521,2344.0275344785578,-0.1679694383432886,0.05251070900855395,5.472041572165479e-4,0.0024511890962302823,NS
ENSG00000111843.14,TMEM14C,847,981,1494,870,855,913.001,704.999,886.4844676261421,0.19555558447691207,0.06329467166078794,5.506364235653365e-4,0.002464229512584647,NS
ENSG00000151338.21,MIPOL1,96,108.999,141,72.001,65.001,68.999,70.001,82.61151588065432,0.418155910242953,0.1754354636975476,5.506403897003551e-4,0.002464229512584647,Up
ENSG00000189369.9,GSPT2,663,767.864,1067,879,890,836,780,810.1547979309694,-0.17528210588376866,0.05529068385450108,5.505085932584285e-4,0.002464229512584647,NS
ENSG00000167552.15,TUBA1A,69181.372,78836.768,111160.756,84890.252,85321.481,82414.338,80175.318,77735.96762720511,-0.11470820852850577,0.034280271321286554,5.526979753895246e-4,0.002472651666828445,NS
ENSG00000164100.9,NDST3,131,158,240,209,192,248,195,164.74040117843256,-0.3421282929513698,0.13355931373144275,5.585725396831324e-4,0.002498139385704835,Down
ENSG00000028203.19,VEZT,1526,1797.002,2446.054,2009,1919.064,1865.001,1727.001,1820.9120976266145,-0.13067025440900418,0.03953672335799527,5.615131359162314e-4,0.002510493312341893,NS
ENSG00000271383.9,NBPF19,148.966,166.386,227.193,240.521,222.118,192.781,199.02,198.1737873243393,-0.322511242929192,0.12350140726317764,5.626003942359781e-4,0.002514555857285186,Down
ENSG00000182050.14,MGAT4C,276.174,354.023,467.502,384.011,471.299,383.871,387.214,396.4546239798766,-0.2668377381945554,0.09572475966061529,5.6533610653799e-4,0.002525981289732898,Down
ENSG00000100346.18,CACNA1I,323,425,540,315,328,311,287.149,329.6157068968488,0.24430284171912406,0.08501704798494802,5.683066456402552e-4,0.002538448370548589,NS
ENSG00000171791.14,BCL2,858.001,1049,1410,912,892,872,771.001,888.4139027611617,0.1669594283602333,0.05233349468272897,5.702248027318466e-4,0.002546208372236495,NS
ENSG00000153046.18,CDYL,188,167,275,244,244,254,223,238.65955769753234,-0.2963656135005715,0.11045173415966933,5.71651667515418e-4,0.0025517703953549685,Down
ENSG00000141314.13,RHBDL3,147,104,196,265,204,177,163,189.63418715243526,-0.43205741983647095,0.18510508929705663,5.749883132938607e-4,0.002565350411628895,Down
ENSG00000214491.9,SEC14L6,27,40,61,23,13,21,13,23.35369333573141,0.6249253329483211,0.3458052881695433,5.750583066340502e-4,0.002565350411628895,Up
ENSG00000167635.12,ZNF146,1098,1178,1773.999,1471,1387,1345.001,1200,1285.720203540639,-0.15896376011598673,0.04944503721546364,5.759406102997436e-4,0.0025684725538201113,NS
ENSG00000134762.17,DSC3,31,33,59,20,15,13,19,22.03316972950817,0.6259467399589532,0.34738657069405215,5.765395211071898e-4,0.0025703292962850296,Up
ENSG00000134262.14,AP4B1,421,545,671.999,592,606,571.999,526,549.6405862860901,-0.20787012239426694,0.06876923935832009,5.782251332334806e-4,0.002577028062929463,NS
