gene_id,gene_name,CHD3_1,CHD3_2,CHD3_3,CHD3_4,CTRL_1,CTRL_2,CTRL_3,CTRL_4,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000121753.13,ADGRB2,2775.999,2376,2728.001,2656.001,4974,4635,4861,4467.478,4120.971953635064,-0.6667694864850616,0.03568611294052843,3.387274562306081e-79,3.506576364904949e-77,Down
ENSG00000146950.13,SHROOM2,489,346,438,470,1205.001,1227,1100,1143.999,864.6487481004782,-1.2354652297432158,0.0670309198699494,5.385823093312859e-78,5.53481776136874e-76,Down
ENSG00000160216.21,AGPAT3,984,839,972.279,942.999,1920,1940,1827.001,1718,1476.2236963105972,-0.8041146254250298,0.04342006504015431,7.049953596314886e-78,7.192485266849078e-76,Down
ENSG00000160963.14,COL26A1,701,639,702,718,1519,1477,1564,1443,1271.4179135868972,-0.9365160796794848,0.05070291535863694,1.0843644627066995e-77,1.0983285806077427e-75,Down
ENSG00000114503.11,NCBP2,1304,1041.999,1254,1278.001,2537,2449,2318.999,2203.999,1913.071216919734,-0.7822939406690141,0.042290100380806,1.0966369363940107e-77,1.1028251019636625e-75,Down
ENSG00000134780.10,DAGLA,453,383,383,443,1113,1046,1033,1030,873.2648325353688,-1.1555001706650223,0.06276493201190665,1.2045404003536208e-77,1.2027464040126685e-75,Down
ENSG00000178531.6,CTXN1,1144,961,1247,1221,2613,2457,2513.536,2350,1963.6890377474035,-0.9362963773469691,0.050749009705622516,1.6041519396956854e-77,1.5904827576743348e-75,Down
ENSG00000141867.19,BRD4,1199.001,944.002,1052,1094.999,2258,2218.49,2110,1991,1719.0160185380519,-0.8179537666823348,0.0443878543156893,3.733250655287038e-77,3.675554963341693e-75,Down
ENSG00000110492.17,MDK,921,791.999,1013.999,1114,2619,2606.001,2696.999,2108.001,2227.536463182671,-1.19105470770786,0.06555706093424826,8.476290788615247e-76,8.287340139785698e-74,Down
ENSG00000011028.14,MRC2,671,432,668.999,635.001,2739,2449,2867,2163,2105.0450636366004,-1.8755031031781944,0.10463751198453983,2.0732630920232046e-75,2.013066970523772e-73,Down
ENSG00000025293.17,PHF20,549,487,531.001,554,1230,1177,1181,1094,935.5171755504326,-0.9562778695819187,0.052677492035227896,3.3725435408327826e-75,3.252194555574298e-73,Down
ENSG00000011451.21,WIZ,1048,877,987.999,1022.001,2152.999,1925.999,2001.001,1911.998,1620.7369901580369,-0.8401279869363323,0.04625879973701927,4.586159408708566e-75,4.392417572463123e-73,Down
ENSG00000112294.14,ALDH5A1,949.999,953.999,1018,990.001,2263,2181.993,2246.999,2024.998,1638.8503428591362,-0.9672003105777641,0.053398605956708436,6.727831502317123e-75,6.400077008183971e-73,Down
ENSG00000114353.17,GNAI2,4639,3915.001,4582.538,4808.001,3265.998,2855.999,2871.001,2492,4269.230400321784,0.8128033058489047,0.04481598344707359,7.845632858395732e-75,7.413333222372719e-73,Up
ENSG00000213626.13,LBH,2662,2325.001,2607.999,2626,4596.999,4396.999,4418,4060,3841.615199204887,-0.593953424548073,0.03277914225046164,8.661028458426123e-75,8.129241311078759e-73,Down
ENSG00000149600.12,COMMD7,349.197,295.631,333.459,326.959,858.972,849.28,875.619,854.04,668.1083402402721,-1.206721466656464,0.06723260812056367,4.181365055693573e-74,3.898638319146345e-72,Down
ENSG00000198794.12,SCAMP5,3870,3463.001,3805,3713,6915.001,6810.999,6628,6461.998,5880.8872232678095,-0.6725611571105385,0.037387092983725806,1.217800516410584e-73,1.1279877283253033e-71,Down
ENSG00000119487.17,MAPKAP1,702.001,646.001,687,721.001,1563.001,1455.001,1557.001,1335.998,1156.2088830303417,-0.914039540889269,0.05115324116366634,6.910084200670588e-73,6.3586323830876605e-71,Down
ENSG00000130821.17,SLC6A8,1286.993,1023.363,1284.994,1263.107,2710.986,2508.415,2412.966,2213.988,2137.3812434200777,-0.8362067930473379,0.04689179221879349,1.753074466156112e-72,1.6026971044812923e-70,Down
ENSG00000136193.17,SCRN1,8442.001,7409.001,8192,7858,13229,13193.999,13136,12127,11579.652897805483,-0.5172666711333439,0.02906220635981621,2.2273934418305928e-72,2.023191759195672e-70,Down
ENSG00000141522.12,ARHGDIA,1809.998,1638.998,1811.999,1796,3580.999,3388.999,3486.998,3500.001,3153.4279675778457,-0.8029595673847223,0.04513921226821428,4.241542366620995e-72,3.827991985875448e-70,Down
ENSG00000243335.10,KCTD7,1355.147,1132.833,1270.517,1269.999,2703.999,2443.054,2374.823,2242.989,1951.3705440112165,-0.774615362601633,0.04385168951272225,4.088328202082161e-71,3.6662148252939327e-69,Down
ENSG00000189159.16,JPT1,4851,4431.001,4872,4956.001,8312.999,8246,7978.999,7457.999,6800.314834004171,-0.5632261021397232,0.03203991413049901,1.2269667766772734e-70,1.093320585369578e-68,Down
ENSG00000179364.15,PACS2,2700.999,2254.999,2588,2484.001,4983,4646.002,4603.999,4694,4027.268889948803,-0.7375864403159547,0.04193486832707241,1.621246353255404e-70,1.4355677614769077e-68,Down
ENSG00000130477.16,UNC13A,4067,3497.999,3563,3344,8262,7782,7675,8035,6773.7524549695345,-0.9493152116311655,0.05424275539552438,4.029397451281525e-70,3.5456179197870373e-68,Down
ENSG00000155034.21,FBXL18,651,524,581,587.992,1319.992,1235,1274,1162,1055.9827749784638,-0.9055791992341784,0.05175854335654209,5.281138824218477e-70,4.618208292308816e-68,Down
ENSG00000110917.8,MLEC,2269,1913,2093,2059,3925.001,3702,3932,3321,3205.0579904155406,-0.6548244766851381,0.037400222898695906,6.023830517074624e-70,5.23515492900578e-68,Down
ENSG00000102317.18,RBM3,3482,2804,3332,3145.001,2486.999,2328,2203,1997.999,2634.580839711606,0.670965583392411,0.03835715395764828,8.316917742134646e-70,7.183673919724766e-68,Up
ENSG00000174871.11,CNIH2,1388,1284,1470,1399,3026.926,2905.001,2829.001,2998,2237.665922995584,-0.9023824705544985,0.05183907889573666,2.533330929071126e-69,2.174802814048316e-67,Down
ENSG00000104880.19,ARHGEF18,461,385,416.001,461,1163,992.001,1062.999,941,790.9712341110105,-1.080313181911851,0.062229356217242925,2.6107917835655024e-69,2.2277174255041643e-67,Down
ENSG00000158292.7,GPR153,986,779,871,886,2002,1755,1887,1666,1683.7458198617453,-0.8692677655558212,0.04993185459522418,2.7913005255950216e-69,2.3673927770995368e-67,Down
ENSG00000137843.12,PAK6,1344.75,1222.602,1398.167,1255.018,2817.836,2671.382,2580.299,2545.319,2137.763961233746,-0.8394600306524587,0.048345052272162334,6.796348894128963e-69,5.7296883880503995e-67,Down
ENSG00000125266.8,EFNB2,1611,1240,1448,1582,3050,2952,3274,2782,2606.3835034523127,-0.8542236623841607,0.049238960041940914,8.459240780354662e-69,7.089145889679363e-67,Down
ENSG00000103264.18,FBXO31,527.647,392.68,421,497,1153.587,1106,1116.493,959.655,883.0432090228223,-1.048201874376866,0.06072923566357864,1.7220980364937782e-68,1.4346401334790475e-66,Down
ENSG00000145920.15,CPLX2,1884.001,1708,1865,1767,3576.001,3286,3297,3064,2869.5280107541394,-0.6896568890753414,0.03982159629735556,1.7926115609989154e-68,1.4845987157237487e-66,Down
ENSG00000186063.13,AIDA,610,546.885,630.978,662.927,1370.881,1343.966,1363.952,1166.831,1042.4817595762386,-0.9108084284247407,0.05273146883888057,2.5536603222227417e-68,2.1025136652967238e-66,Down
ENSG00000167522.17,ANKRD11,2499.551,1908.93,2095.805,2213.002,4681.633,4411.999,4186.741,3646.91,3651.3035627204376,-0.7737882195416664,0.04475082686425116,2.8472178284981637e-68,2.3305802213619564e-66,Down
ENSG00000197122.13,SRC,743.001,620.001,783,790.999,1784.999,1706,1641,1660.001,1209.1486459653675,-1.023456537107021,0.05951250480485187,5.728913940354586e-68,4.662276263945215e-66,Down
ENSG00000118946.12,PCDH17,962,852,918,934,1901,1878,1924,1885.001,1421.2902279439645,-0.8665165611090452,0.05029052492181945,6.303359554364467e-68,5.100287308384904e-66,Down
ENSG00000184640.20,SEPTIN9,1331.001,996.999,1220,1235,2403.999,2345,2224.988,2069.001,2070.902178844976,-0.7385518607370576,0.042905625325598655,1.1348050863788544e-67,9.129669034930222e-66,Down
ENSG00000074317.11,SNCB,490,448.001,465,505,1174,1173,1146,1182,877.1788173140648,-1.1032512985033067,0.06441206626687977,1.2972449178799761e-67,1.037722227206374e-65,Down
ENSG00000116786.13,PLEKHM2,870.932,775,846,812.999,1747,1628,1749.999,1503,1338.7523381639608,-0.8189687776165938,0.04775834189137403,3.025682523773712e-67,2.4066996752661065e-65,Down
ENSG00000221890.6,NPTXR,3438,3030.735,3192.83,3192,6039,5681,5637,5444,4678.052060737468,-0.646190037333552,0.03770280152504538,3.5998732848875866e-67,2.847337976288333e-65,Down
ENSG00000100554.12,ATP6V1D,799.999,752,820.002,815.001,1614,1626.001,1640.999,1516,1274.441050184644,-0.8209587386681488,0.04790567999751746,3.647613711826169e-67,2.8689806395978006e-65,Down
ENSG00000139767.10,SRRM4,1396,1198,1293,1282,2664,2542,2396,2279,2018.4921964013838,-0.751598166421552,0.04396060963973317,8.314560126423003e-67,6.503371778883859e-65,Down
ENSG00000017797.13,RALBP1,436,370.001,450,431.001,979.999,1050,972,874,776.7156160476492,-1.0108564704574665,0.05969927362108183,5.652098429516855e-66,4.396458220396011e-64,Down
ENSG00000166313.20,APBB1,3669.001,3389.002,3541.001,3444.001,6401,6188.999,6273,5855.998,5332.615101950713,-0.63405310480627,0.03736663977249753,6.391518156246124e-66,4.944295830867538e-64,Down
ENSG00000134247.10,PTGFRN,789,658,749,701,1658,1495,1631,1532,1416.5384672438363,-0.9391539039827979,0.05576771194507661,3.6888222630670645e-65,2.837974242717005e-63,Down
ENSG00000169223.16,LMAN2,624,567,626.001,653.001,1426,1386.001,1422,1112,1127.139448585529,-0.9236318406932903,0.05503936090143796,1.0679070445582722e-64,8.171230043660824e-63,Down
ENSG00000105662.16,CRTC1,605,463,634,558,1582,1368,1293,1341,1068.4950550225988,-1.1154259480830224,0.06670928238473013,1.2321596965619402e-64,9.377068306970571e-63,Down
ENSG00000277586.4,NEFL,13685,13295,14373,14012,26489,26468,26979,26417,22381.011940016964,-0.7591120681001905,0.04518608256951472,1.2932314798623704e-64,9.78892795966791e-63,Down
ENSG00000104866.11,PPP1R37,448.001,407,461.999,440,1049,990,1024,894,827.2641661779519,-0.9815919833179018,0.05859564414523873,1.3618845171131712e-64,1.0253461024832265e-62,Down
ENSG00000157837.16,SPPL3,901.999,765,862,882.999,1731,1755.001,1667,1461,1393.6047059490113,-0.7706988191648785,0.04594508441554503,1.949399591781348e-64,1.459872173015404e-62,Down
ENSG00000077264.17,PAK3,4995.999,4298,4601.999,4421,7902.999,7704,7632.999,7204,6442.352974224853,-0.5534486922921921,0.0330862730412613,2.737117784650397e-64,2.0389355179943353e-62,Down
ENSG00000106012.19,IQCE,1040,832.999,933,1021.001,1975,1861.999,1908.001,1810,1492.1388326092194,-0.7995182543240321,0.04778901879638733,3.866575231095842e-64,2.865132246242019e-62,Down
ENSG00000130540.14,SULT4A1,800,684,744,764,1734.001,1712,1648.999,1769,1186.1274761676557,-1.0120627761646326,0.060781237263203745,6.453104680029729e-64,4.756715224614584e-62,Down
ENSG00000087074.9,PPP1R15A,1030.001,872.999,993.001,971.001,1989.999,1850,1829.001,1756,1623.2176251559547,-0.7586613233674132,0.04583795003141401,8.293610807536321e-63,6.081549299963743e-61,Down
ENSG00000065559.15,MAP2K4,1897.975,1726.999,1947.998,1806.984,1315.927,1236.975,1282.956,1126.12,1743.8200778179728,0.7416001641894071,0.045070580379593814,4.177582227459128e-62,3.047470475668242e-60,Up
ENSG00000099622.14,CIRBP,6146.001,4780.999,5578,5470.001,10195.002,10078.999,9235.001,8428.001,7721.147065976797,-0.607603163661983,0.0370069532871783,5.742905870130656e-62,4.1677511209056444e-60,Down
ENSG00000074211.14,PPP2R2C,2041,1801,1937,1817.001,3688.001,3702.001,3684.999,3620,2994.645076211194,-0.7699173722370052,0.047031504155410346,1.6134592120059508e-61,1.1649175510682965e-59,Down
ENSG00000140718.22,FTO,1097.001,932.999,1028.001,1035.001,2203,2063,1930,1785.998,1786.2408817192538,-0.7784098985634943,0.04760612679951445,2.1799461520494247e-61,1.565890911974686e-59,Down
ENSG00000175182.15,FAM131A,1044.999,959.001,976,1013.001,1956,1948.002,1844.999,1722,1608.953085852539,-0.719809868321444,0.04401882817513981,2.2420564273744015e-61,1.6023305807616343e-59,Down
ENSG00000264364.3,DYNLL2,12875,10369,12047,12159,9521,8961,8637,7505,11403.95030797604,0.6248398210997413,0.03824195779416438,2.2704706441650637e-61,1.614442232282825e-59,Up
ENSG00000197226.13,TBC1D9B,1452,1190.662,1331.001,1294.002,2554.002,2432.999,2542.001,2442.002,2043.2781464935147,-0.7400591194181818,0.04555318734573136,1.2702323030400295e-60,8.986733967085716e-59,Down
ENSG00000175832.13,ETV4,1392.001,1291.999,1381.999,1311,872.999,876,817,787.001,1197.4908966581727,0.8474625805892783,0.052306273028866264,2.0746136248622275e-60,1.460424261221765e-58,Up
ENSG00000141639.12,MAPK4,494,406,425,425,1028,990,981,950,760.9292307676578,-0.9855598937303501,0.061007361895562225,2.5585433778739597e-60,1.7921259809496256e-58,Down
ENSG00000005238.20,ATOSB,408.999,385,415,400.999,928.999,938.999,864.999,839.999,801.8584324572406,-0.9602821478518596,0.05958963292801059,5.453968612501734e-60,3.801308123535243e-58,Down
ENSG00000177728.17,TMEM94,686.001,460.001,636,632,1473.001,1391.997,1409,1202,1127.5158536489607,-0.9944394163560856,0.06175321957826157,5.642341091404045e-60,3.913227597333869e-58,Down
ENSG00000139514.13,SLC7A1,1432,1288,1316,1313,2598,2664,2609,2163,2158.48735536752,-0.721394032154256,0.04475334496540466,9.969185445099866e-60,6.880204013802012e-58,Down
ENSG00000204950.4,LRRC10B,115,88,119,116,598,487,440,355,367.5739778766485,-1.8698658865091606,0.11843291229179638,1.0043811843644046e-59,6.897893997398269e-58,Down
ENSG00000161960.16,EIF4A1,3628.128,2972.129,3614.531,3591.903,6123.013,6053.848,5825.866,4994.857,5131.153547027352,-0.5552381776154943,0.03453059744441168,1.1777808723251436e-59,8.049503350226066e-58,Down
ENSG00000136280.17,CCM2,272,214.999,264,255.001,677,660,647.002,594.002,427.36249970172184,-1.1622254529355804,0.07287695794432195,3.099636503456789e-59,2.1082020450322768e-57,Down
ENSG00000164880.16,INTS1,1017,799,926.999,937.001,1815.001,1736,1721,1533,1434.331898951974,-0.7047071782201588,0.04408869945049469,8.755753076336673e-59,5.926550363545385e-57,Down
ENSG00000113163.19,CERT1,1859.001,1649,1844.007,1807.001,1359,1283.001,1290,1071.999,1512.5448190539805,0.6870756709129582,0.04301709947489485,1.0334993927883944e-58,6.962027727783638e-57,Up
ENSG00000048392.13,RRM2B,1264,1030.001,1288.001,1086,639,652,696,565,916.7847799774833,1.0291445305287776,0.06468314911555835,1.0672481278209768e-58,7.155136376948349e-57,Up
ENSG00000151474.23,FRMD4A,2453,1973.001,2304.001,2265,4006.002,3749,3826,3390,3171.720283853936,-0.5551831485914117,0.03483041066877733,1.116526486909799e-58,7.450036212892445e-57,Down
ENSG00000138650.9,PCDH10,2008.001,1748,1970.999,1919,3467.001,3391,3224,3229,2704.041089182717,-0.6199241907716636,0.038867348945297225,1.2210853696064719e-58,8.109274018249772e-57,Down
ENSG00000125503.13,PPP1R12C,764.999,624.001,722,648,1491.999,1385,1464,1421.999,1244.6763742204207,-0.8784610063406721,0.055185648646633584,1.796797115172703e-58,1.1876575861275345e-56,Down
ENSG00000170390.16,DCLK2,1853,1415,1700,1769.001,3037,3006.999,3020,2741.999,2373.470630478047,-0.6305491638652638,0.03959236056129925,1.8567755359869368e-58,1.2215674192130879e-56,Down
ENSG00000157514.18,TSC22D3,733,696.001,732,710.001,1442,1544.999,1497,1323,1167.5217181266764,-0.8288437497178773,0.05218166317446006,3.6840334133944345e-58,2.4124421594037325e-56,Down
ENSG00000160208.13,RRP1B,654,532,618,651,1422,1267,1341,1252,1046.6182888969488,-0.9188192481396639,0.05793702353187148,3.950582754117703e-58,2.575011786815886e-56,Down
ENSG00000136478.9,TEX2,701.999,563,710,649,1374,1290.999,1350.001,1237.999,1118.9293317252814,-0.8177916717265845,0.0514954788267368,3.987163962906799e-58,2.586879328744923e-56,Down
ENSG00000147400.10,CETN2,474,397,460,493,1041,1058,1014,856,810.7948851773896,-0.9318052136998267,0.058925658292265745,7.738334202287858e-58,4.997615010734439e-56,Down
ENSG00000125966.10,MMP24,2106,1882,2104,2060,3738,3587,3587,3524,2988.527764759922,-0.6439611297156692,0.040852289693423256,2.589511198104392e-57,1.6647364455758785e-55,Down
ENSG00000164638.11,SLC29A4,589,519,557,540.001,1239,1193.001,1131.001,1177,1004.1714478619223,-0.9169857848960953,0.05841513422855145,5.109666665731399e-57,3.26995440849238e-55,Down
ENSG00000101367.9,MAPRE1,4530,3968,4536,4490,3611,3740,3471,3069,4155.565858859618,0.5069775586398667,0.03235011610981177,7.27565249817138e-57,4.6350186208938846e-55,Up
ENSG00000135454.14,B4GALNT1,1761.999,1546,1593.999,1600.001,3187.002,2996.999,3006,3043,2571.369786091573,-0.7298282730709439,0.04666862384325897,2.1137604275325962e-56,1.340524011677091e-54,Down
ENSG00000110987.9,BCL7A,644,491.001,663,692,1508.001,1369,1399,1245,1131.6334799145056,-0.9606817614741572,0.06165903446370095,2.6723701903567306e-56,1.687188336772754e-54,Down
ENSG00000147130.14,ZMYM3,1339,1134,1331,1393,2537,2352,2300.001,2213.999,1912.8065124277039,-0.6740228957830907,0.04319329385844151,3.3933205016958446e-56,2.1327928278292766e-54,Down
ENSG00000103549.22,RNF40,2156,1794.998,1990,2042,3495.001,3306.999,3391,3160.001,2786.655577262195,-0.5626916457851994,0.036125180498463846,3.591419697237799e-56,2.2472710185515988e-54,Down
ENSG00000083168.11,KAT6A,1003.999,697,909.002,959,1935.001,1971,1903,1639,1482.3653460361365,-0.8767188052434656,0.05629763606676116,4.239704227339128e-56,2.6411856556065305e-54,Down
ENSG00000148606.15,POLR3A,1075.999,803.999,918.999,936,1909.002,1810,1765.001,1655,1502.8250565345322,-0.7524216595506155,0.048287037198374856,5.037989282641565e-56,3.124663044507074e-54,Down
ENSG00000179010.16,MRFAP1,5264,4721.999,5391.999,5307.684,8481.017,8430,8105.764,7428,6840.608891117679,-0.4687329310385888,0.030188902679317023,7.780172455031432e-56,4.804256490981909e-54,Down
ENSG00000143549.22,TPM3,3272.97,2722.977,3116.004,3113.982,5120.957,4972.984,4831.985,4639.91,4348.503869428344,-0.49978889368847706,0.03234440764296154,2.260347845033435e-55,1.3896697515382414e-53,Down
ENSG00000198646.14,NCOA6,1156,887,1014,1090,2030,1994,1925,1846.001,1553.900344464109,-0.7293055088324549,0.047114440876396914,2.5323158161318774e-55,1.5501075815356827e-53,Down
ENSG00000099822.3,HCN2,405.171,427.989,413.99,378.291,986.19,956.177,957.988,930.948,946.4061690201037,-1.0419984439884609,0.06766906522122393,3.1378539568805223e-55,1.9124608596935444e-53,Down
ENSG00000165802.23,NSMF,2609.894,2212.999,2552.001,2416.999,4212.999,4085,3976.999,3876.999,3450.9853766236874,-0.5429401384948093,0.03521338149098297,3.929217035616877e-55,2.3844589070883628e-53,Down
ENSG00000060491.17,OGFR,263,225,281,280,715.001,642.999,674.001,592,548.3008610893435,-1.1260096917618536,0.07339260658504378,4.992300303867006e-55,3.016592102066248e-53,Down
ENSG00000129473.11,BCL2L2,668.631,539.582,582.05,544.959,1312.178,1229.3,1277.292,1228.968,1064.8317609057358,-0.9242294866235538,0.06016700916429132,9.428401708554458e-55,5.672755027980266e-53,Down
ENSG00000185885.17,IFITM1,744.699,638.822,768.412,778.525,306.04,383.211,372.595,349.343,549.6967106358753,1.2020420503439215,0.07875727465656368,1.1554004575279678e-54,6.922077890015429e-53,Up
ENSG00000114650.21,SCAP,1182.645,1075.001,1146.999,1151,2234,2021.1,2044,1855.001,1752.9900946615282,-0.6557842967170289,0.0427919500349101,2.4935329186291036e-54,1.4875614390414893e-52,Down
ENSG00000187498.16,COL4A1,8020,7515.001,8188.999,7102.998,3927,3537,4211,3101,6546.925142059277,1.2164754613138649,0.08008993452781302,3.306131456280076e-54,1.9640094840914428e-52,Up
ENSG00000148396.19,SEC16A,1294.999,1029,1204,1175,2396.999,2142.999,2182,1871.001,1830.8408981548216,-0.6859004952185852,0.044952002432874914,7.393404246065092e-54,4.3736024529559e-52,Down
ENSG00000075429.9,CACNG5,1186,958,1128,1074,2212,1977,2154,1792,1683.7880057556458,-0.7203411787656483,0.04738975018248388,1.8569542850024363e-53,1.093893697847251e-51,Down
ENSG00000011332.22,DPF1,936.001,841.999,933.001,928,1796.001,1775.999,1631.999,1574.998,1425.7378229771825,-0.7131522398072786,0.04712002138351428,5.022062320815164e-53,2.946067308948196e-51,Down
ENSG00000075624.17,ACTB,31079.433,28011.738,31841.572,32095.833,49025.824,47955.684,48075.085,45418.664,40647.32864420302,-0.4515625434387354,0.029899052920111323,5.833886602708294e-53,3.4081032979058124e-51,Down
ENSG00000108582.12,CPD,2821.001,2366,2610,2662,2020.999,2056.001,1965,1688,2452.4995615072216,0.6060559860780742,0.04012845988422374,6.208995341876688e-53,3.612249810672805e-51,Up
