gene_id,gene_name,A5BKO_1,A5BKO_2,A5BKO_3,Mix_1,Mix_2,Mix_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000163611.11,SPICE1,262.618,326.273,223.399,525.138,440.559,435.037,308.7217574992493,-0.755534641871728,0.10598040956641357,1.9574458650818102e-13,1.291215183145037e-12,Down
ENSG00000113448.21,PDE4D,236.001,290.001,226,540,395,418,295.8159399441327,-0.8010597005978852,0.11273605446903796,1.9742068724607047e-13,1.301496761487777e-12,Down
ENSG00000064547.14,LPAR2,184,293,163.999,491.999,407.001,411,284.82043495997544,-0.9941434650940297,0.14210172265665888,2.0078792330035928e-13,1.322908303219133e-12,Down
ENSG00000154217.16,PITPNC1,93,217.999,96,452.001,357,342,212.8181784715808,-1.44381169344121,0.21420454608288012,2.0402478916631247e-13,1.3434359557582143e-12,Down
ENSG00000071537.14,SEL1L,1941,2560,1744.001,3360.999,2540,2533.001,2203.851568415943,-0.41933567162643787,0.057715981382611053,2.097922052127012e-13,1.3805921723082866e-12,Down
ENSG00000141524.19,TMC6,929.001,1658.002,779.997,2422.001,1959,2002.997,1448.7258756995134,-0.9138755916905673,0.12987823701873388,2.1114008981488716e-13,1.388637670818148e-12,Down
ENSG00000167881.15,SRP68,3388.718,3914,2949,2846.62,2335.999,2325,2903.2467885729493,0.4554696256112709,0.06283118167261627,2.1376361293270316e-13,1.4050583383868423e-12,Up
ENSG00000163297.18,ANTXR2,2292.999,2730.001,2135,3998.999,3049,3094.999,2527.7581258870346,-0.47528770657397046,0.06566530032514913,2.187761892398768e-13,1.437153366423423e-12,Down
ENSG00000197256.11,KANK2,104,123,81,289,232,215,142.403571274475,-1.1799115993690477,0.17192589858205512,2.213547089500127e-13,1.4532303818625833e-12,Down
ENSG00000142634.13,EFHD2,2840,4188,2629,2560,2162,2215,2748.7341091335693,0.4607278109623974,0.06361909072173899,2.218683567640428e-13,1.4557401596560819e-12,Up
ENSG00000177728.17,TMEM94,983,1588.999,945,2031.002,1737.999,1664.002,1364.2341452480866,-0.6239054196911131,0.0870016244035585,2.236716426484717e-13,1.4667036354025819e-12,Down
ENSG00000120333.4,MRPS14,724,952.001,765.001,581,481,496,656.8487505367851,0.6406273119417546,0.08949135852447353,2.3226173892443567e-13,1.5221316326201042e-12,Up
ENSG00000180957.19,PITPNB,4413.999,3982,4233.999,2408.001,1977.999,2063,3101.827625741064,0.9665443666894978,0.1382500442659778,2.3394716978828086e-13,1.532271002123953e-12,Up
ENSG00000010017.13,RANBP9,1573,2695.759,1428,3614,2883,2899.244,2273.305722419071,-0.7196050903423847,0.10107604902613761,2.372815123059544e-13,1.553191801166324e-12,Down
ENSG00000204520.14,MICA,101.323,116.432,73.999,257.187,223.636,258.539,142.90140026812708,-1.2700780444582382,0.18686063102518635,2.3894418824423034e-13,1.5631520036142625e-12,Down
ENSG00000101057.16,MYBL2,6235,8558,5640,5915,4794,5194,5904.361366841065,0.3556049620259087,0.04892044195029612,2.408320565593304e-13,1.5745727733277282e-12,Up
ENSG00000085449.15,WDFY1,992,1251,922,1846,1355.443,1411.979,1128.846736407029,-0.5186420322623451,0.07196991984296124,2.419451298429015e-13,1.5809174109192421e-12,Down
ENSG00000105176.18,URI1,2245.999,2815,2080.001,1981,1655,1706,2023.6871593779474,0.42012465495748047,0.057997036081329625,2.4555370961568656e-13,1.6035510960288971e-12,Up
ENSG00000136699.20,SMPD4,3344.149,3616.223,3068.79,2451.977,1967.306,2100.6,2698.3792068916337,0.6274867451256163,0.08770064586167367,2.490240498831587e-13,1.625255901534255e-12,Up
ENSG00000100714.18,MTHFD1,7402.999,7684.001,6755.001,5283,4142,4513.002,5726.143403919497,0.6574277889244626,0.09211176411633672,2.5655701541479476e-13,1.673434281828579e-12,Up
ENSG00000161671.17,EMC10,1385,1886.999,1236.999,1156,931,1046.001,1282.9241755013509,0.5128752009238586,0.07123050852361577,2.5768022450295593e-13,1.679771910553975e-12,Up
ENSG00000182636.8,NDN,406,596,356,259,233,253,366.2174956588486,0.8208034995669816,0.1163018205413584,2.5981606313936744e-13,1.6926993602060376e-12,Up
ENSG00000135049.16,AGTPBP1,798,1008.001,738,1434,1086.999,1124.999,921.8057690816835,-0.49811433433352537,0.06915105630960805,2.6365444094308384e-13,1.7166971295718304e-12,Down
ENSG00000133112.17,TPT1,25257.993,33203.994,24275.997,42329.97,36810.962,37273.989,29181.141128104213,-0.47993653352094995,0.0665611264190339,2.6426405179328293e-13,1.7196560316929898e-12,Down
ENSG00000151470.13,C4orf33,180.999,265,162,403,358.999,365,249.59431761711025,-0.8613708830638164,0.1224786623100785,2.663769413231554e-13,1.732388065577e-12,Down
ENSG00000101199.13,ARFGAP1,4735.001,5638,4186.001,3856,3397,3470.001,4142.380268958044,0.4412558098543561,0.061078266491588575,2.670978706313997e-13,1.7360578312827986e-12,Up
ENSG00000266173.7,STRADA,548.001,709.001,492,997.002,819,858.001,645.9691378498998,-0.5934220861916458,0.08288040098112368,2.679535865345839e-13,1.7405988546167987e-12,Down
ENSG00000161642.18,ZNF385A,174,180.001,186,502,367,431,244.6505484437119,-1.1648651708003095,0.17026987101269625,2.754122347935975e-13,1.7880013977637066e-12,Down
ENSG00000278615.5,C11orf98,1354.087,1369.046,1275.745,815.529,657.418,754.13,1033.8367951880539,0.8390710795334636,0.11922928730392027,2.8038251333800414e-13,1.8192031690935374e-12,Up
ENSG00000079785.16,DDX1,3982.002,3636.999,3897,2219.999,1877,1815.001,2784.7331372111507,0.9593413536116259,0.13763961844095052,2.806465227137194e-13,1.8198506522606427e-12,Up
ENSG00000111716.14,LDHB,28713.215,39634.438,27188.948,28096.129,23949.434,23828.663,27705.599616672625,0.3283021463958974,0.04525636393012182,2.8598708899157973e-13,1.8533970293594656e-12,Up
ENSG00000159086.15,PAXBP1,1484.001,1685.001,1204,996.999,832.001,816.001,1186.7042946444485,0.7122615528168963,0.10042114725615266,2.950683401888255e-13,1.9111322887040117e-12,Up
ENSG00000036257.14,CUL3,3022.999,3198.017,2888.999,2185.998,1703,1712.001,2384.9260149747283,0.7100792033756858,0.10010407379990027,2.9582571916341306e-13,1.9149185863136353e-12,Up
ENSG00000131508.17,UBE2D2,1351.112,1761.197,1307,2215.398,1902,1881.387,1536.6342719162344,-0.42820721359292085,0.05934804523655836,2.966162212191565e-13,1.9189147481323363e-12,Down
ENSG00000170113.16,NIPA1,795,1160.589,729,1590.001,1196,1221,1012.1737995030783,-0.5640272962673473,0.07879353796376623,2.9809187881807367e-13,1.92733617331499e-12,Down
ENSG00000164402.14,SEPTIN8,1117.999,1601,1086.001,1928.999,1619,1754,1392.4471136863215,-0.47255110775892717,0.06566414798059073,2.9932703000855917e-13,1.9341936714605555e-12,Down
ENSG00000244045.13,TMEM199,573.175,688.999,501.644,389.298,345,356.956,476.5328250163813,0.6774744171141744,0.09532876695286145,2.996738204277792e-13,1.9353061060493297e-12,Up
ENSG00000180822.12,PSMG4,502.999,856.001,462.001,351.999,288,304,508.540708365518,0.8872802847791237,0.12673030199569077,3.0158704955873943e-13,1.946000157453814e-12,Up
ENSG00000183971.10,NPW,2976,4010,2745,2171,2074,1948,2548.197267149115,0.6288676249113871,0.08822655308696835,3.0168094843039634e-13,1.946000157453814e-12,Up
ENSG00000197170.10,PSMD12,1926,1900,1679,1224,972,1024,1485.7623648455556,0.774667030704532,0.1097319487243673,3.020940231331453e-13,1.9475311020136804e-12,Up
ENSG00000177963.15,RIC8A,2697.998,3676.999,2649.999,2357.001,2105.001,2193.999,2573.389975733269,0.43203618420496437,0.059914796482988884,3.029621858470451e-13,1.9519924090447404e-12,Up
ENSG00000149577.17,SIDT2,173,420.999,160.999,775,683.998,666,401.9775204654186,-1.4572900160088003,0.21833074857910542,3.113703794528596e-13,2.0050008977899997e-12,Down
ENSG00000103479.17,RBL2,1467,1991.89,1331.001,2507.999,1915,1967,1652.2714690714902,-0.40537319513929065,0.05620386571819956,3.2193007638030314e-13,2.071793906182648e-12,Down
ENSG00000086289.13,EPDR1,1864,2224,1758,1593,1258,1285,1616.7680344555354,0.5055003335854895,0.07049342587760433,3.267158271721026e-13,2.1013724879403604e-12,Up
ENSG00000172007.7,RAB33B,208,380,199,580,502,487,340.704187431673,-0.9706140777045497,0.13983490078135088,3.27915533465096e-13,2.1078653955105533e-12,Down
ENSG00000187699.10,C2orf88,194,163,186,48.999,26,54,120.848670002951,1.9739155584812251,0.2954832578955975,3.2962171954347037e-13,2.1176045773801383e-12,Up
ENSG00000104472.10,CHRAC1,1728,2120,1600,1438,1151,1209,1469.99304757995,0.5209545335576213,0.07273123733415694,3.3056244616851435e-13,2.12241774532994e-12,Up
ENSG00000179627.10,ZBTB42,630,872,472,368,324,358,537.4138164480873,0.8566945377651015,0.12230462179055171,3.31715989686333e-13,2.1285909656652822e-12,Up
ENSG00000155561.15,NUP205,2706,2916,2409.001,2006,1488.999,1637,2152.6690275127685,0.6525804540424589,0.091887353579972,3.367654814815756e-13,2.159742514918299e-12,Up
ENSG00000133639.6,BTG1,121,420,101,1045,959,944,474.8098598802533,-2.1334026691019097,0.318559947618856,3.4018575053407843e-13,2.1804155508494256e-12,Down
ENSG00000116791.14,CRYZ,839.999,1107.999,863.999,668,525,610,741.8061520974867,0.6327581118747773,0.0890125790588033,3.4244177216989303e-13,2.19360677409639e-12,Up
ENSG00000132003.10,ZSWIM4,102,297,118,631,506,524,305.49314807414726,-1.631342349016394,0.2459543976748297,3.436688339863498e-13,2.2001952733892135e-12,Down
ENSG00000110628.16,SLC22A18,42,66,18,197.999,187.001,176,85.24158762530232,-2.0391781938206366,0.30508155979569007,3.4458948267525265e-13,2.2048156160549365e-12,Down
ENSG00000063176.16,SPHK2,857.001,1129.999,851,760,597.999,598.999,793.3059817206947,0.5343198465701318,0.07471754449640503,3.448573512759621e-13,2.205256299388466e-12,Up
ENSG00000141905.19,NFIC,197.999,270,180,430.001,351,369.001,261.0887404760172,-0.7952761430889954,0.11315601496653754,3.5185210544060767e-13,2.2486880233522577e-12,Down
ENSG00000177225.17,GATD1,1199.999,1799.886,1069.001,906,808.999,821.002,1177.978302562452,0.6480016752583843,0.09129588158442206,3.522688454292199e-13,2.250053801179605e-12,Up
ENSG00000070423.18,RNF126,1696,2324.999,1565,1376.999,1217,1233,1567.6473356766903,0.53045654489222,0.07420758857370074,3.565546209706686e-13,2.2761165377862613e-12,Up
ENSG00000143106.13,PSMA5,3164,4490,3042,2731,2400,2410,3046.2492980841407,0.49030865872651685,0.06843713159526355,3.5890981238118046e-13,2.289832205416374e-12,Up
ENSG00000130024.15,PHF10,1860,2198.742,1683,3039.99,2388.385,2466.497,2023.9160974259894,-0.4371609081318577,0.06086290988823125,3.6697147312731413e-13,2.3399182193307797e-12,Down
ENSG00000147065.18,MSN,13914.974,18507.965,12752.993,20593.988,16220.993,16787.993,15180.645930569784,-0.24039714295725698,0.03319232801832954,3.680724498268137e-13,2.3455887803224553e-12,NS
ENSG00000186827.12,TNFRSF4,167.999,135.001,166,33,44,27,100.20962741106558,2.0496512873878463,0.3070527950336191,3.6898963657601837e-13,2.3500822715720897e-12,Up
ENSG00000159063.14,ALG8,1563,1967.998,1424.999,1444.001,1130,1114.998,1411.4080654065542,0.4293463295102573,0.0597680042067038,3.728613892984104e-13,2.373377321197578e-12,Up
ENSG00000047932.14,GOPC,2549,3310,2644,2376,1740,1856,2378.3645079532093,0.5173240989925155,0.07238794005035143,3.761556423790626e-13,2.39297177316003e-12,Up
ENSG00000243335.10,KCTD7,267.577,435.838,225.593,726,534.695,565.393,394.2367030675827,-0.9412845396810551,0.13568174916798742,3.8102425560269493e-13,2.422553528737272e-12,Down
ENSG00000043093.15,DCUN1D1,2383,2950.999,2173,2225,1744.001,1751,2119.9959868766387,0.3983655381440772,0.0553898243138488,3.812481935993119e-13,2.4225874320341596e-12,Up
ENSG00000106976.22,DNM1,30,31,31,166.001,112,115.999,59.82186383983864,-1.920814601097832,0.2889587672706254,3.860223030960336e-13,2.4515181449342375e-12,Down
ENSG00000073712.15,FERMT2,86,293,56,926,705.001,730,369.9112577186232,-2.331565882221257,0.3492687668546431,3.870318955171895e-13,2.456522030997419e-12,Down
ENSG00000168806.8,LCMT2,321,359,300,195,161,153,257.75512729041395,0.9204849230322546,0.13252935186869125,3.9216369478511e-13,2.4876691846643327e-12,Up
ENSG00000185022.12,MAFF,23,49,20,142,113,147,64.46338898057765,-2.004930532328717,0.3010766554975834,3.9252657819738157e-13,2.4885466473589145e-12,Down
ENSG00000184381.20,PLA2G6,334,493.001,303.999,807,671,662.999,479.16153482497253,-0.8871541988310085,0.12740587314506216,3.955200056427635e-13,2.506090739012639e-12,Down
ENSG00000112658.8,SRF,2906,4441,2833,2777,2284,2325,2976.04608503607,0.4480354396326475,0.06254394343819754,4.0925703971837453e-13,2.591649436662301e-12,Up
ENSG00000168769.14,TET2,529,759,515.999,1134.999,890,817,696.2458558240572,-0.6325565860853943,0.08929728743043246,4.1029494104491607e-13,2.5967381705652544e-12,Down
ENSG00000176845.13,METRNL,28,50,28,144,111,141,63.099332209096076,-1.7862319813159409,0.2700632709614607,4.165619062813969e-13,2.634896715416918e-12,Down
ENSG00000170571.12,EMB,4004.899,6263.8,3866.485,3906.059,2931.074,3069.548,4087.3515838545495,0.4967979665277645,0.06960601941865378,4.286241837435893e-13,2.7096481484577617e-12,Up
ENSG00000102804.16,TSC22D1,924,1351.999,921,1681.001,1384.001,1384,1136.6596694663397,-0.4681341449068778,0.06548979477947678,4.315378447387737e-13,2.7265121980587746e-12,Down
ENSG00000100982.12,PCIF1,878,1220,858,1674,1427,1326,1097.415805070077,-0.5660584877495811,0.07965488812118554,4.318153863357723e-13,2.726711174571526e-12,Down
ENSG00000166902.5,MRPL16,1979,2901.999,1939,1642,1453,1496,1876.4356404955133,0.5508652584178128,0.0774467982199285,4.3256043444416654e-13,2.7298603271698483e-12,Up
ENSG00000133997.12,MED6,1007.001,994.001,892,591.999,508,495,725.004879098363,0.8500126218829965,0.12197481038827937,4.389551250223965e-13,2.7686401226512225e-12,Up
ENSG00000006831.10,ADIPOR2,4326,5711,4294,4361,3410,3501,4148.826186014957,0.3533803475083246,0.04919686107393831,4.560575434679257e-13,2.874874685273921e-12,Up
ENSG00000130703.17,OSBPL2,611,1055,638.999,1412,1125.998,1253,911.4755981966877,-0.7078657930735629,0.10064244545432262,4.58655108544944e-13,2.889605408126816e-12,Down
ENSG00000138385.16,SSB,4025.999,2908.999,3790.999,1647,1378.002,1320,2406.391229431719,1.2856589411812238,0.1920991189754772,4.613369646850243e-13,2.9048501378633182e-12,Up
ENSG00000113845.10,TIMMDC1,1716.999,2138,1743,1391,1236,1190,1551.143353880416,0.5516655410645831,0.07768050450384997,4.675608390816427e-13,2.942367529075959e-12,Up
ENSG00000129932.10,DOHH,797,853.001,707,504,430,455,627.0828932286623,0.7530777577531514,0.10744762975199748,4.688205593963981e-13,2.9486205671003883e-12,Up
ENSG00000011114.15,BTBD7,695,964,669,620,459.999,442,656.1424494011331,0.604458106543954,0.08543122599795826,4.774550555974431e-13,3.0012234408002636e-12,Up
ENSG00000197111.16,PCBP2,9980.891,13605.32,9300.883,14856.866,12399.999,12596.094,10982.595573625116,-0.27464180061924626,0.03816988480761776,4.918375842319054e-13,3.0898776125045212e-12,Down
ENSG00000185963.14,BICD2,1100,1499,998,1011,750,820,1042.7565886489201,0.4737593596578131,0.0664725140242529,4.945855026048091e-13,3.1053804758450394e-12,Up
ENSG00000182400.15,TRAPPC6B,659,803.001,613,1193.999,957,1019,761.8639664014917,-0.5850643966696312,0.08266460968701285,5.003428158650301e-13,3.1397503314927882e-12,Down
ENSG00000278540.5,ACACA,5675.001,5268,5095,3488.002,2663.001,2671.001,4052.860781876531,0.8667387518811166,0.12499712828159147,5.262471662541402e-13,3.3004363873392086e-12,Up
ENSG00000103043.15,VAC14,488.999,599.999,496.001,350.999,256,299,422.2669170076042,0.7936095734191974,0.11383221085053026,5.289578318545198e-13,3.3155603464998804e-12,Up
ENSG00000037241.7,RPL26L1,738,856.999,646,494,440.988,410,588.3810463906237,0.7214900810738027,0.10297395919624862,5.310069316996438e-13,3.326522790896242e-12,Up
ENSG00000130254.12,SAFB2,2839.005,3293.939,2641.736,2350.284,1955.03,1941.822,2551.1393267528183,0.4969251587170072,0.06995215145869224,5.463024378170487e-13,3.4204088225358945e-12,Up
ENSG00000240230.6,COX19,398.157,501,383,767,605,704.6,495.0401265348184,-0.666532584636179,0.09489422640640939,5.636868659013654e-13,3.527260219039487e-12,Down
ENSG00000177685.17,CRACR2B,14,22,16,102,90,73.001,38.61575664153855,-2.1603897202403344,0.32624576258897514,5.645365678984025e-13,3.530583659960551e-12,Down
ENSG00000170006.13,TMEM154,261,481.001,271,718.999,580.999,589,432.3892909770962,-0.8766926210524957,0.1267248272392542,5.667010654221065e-13,3.5421213801510345e-12,Down
ENSG00000107819.15,SFXN3,37,100,35,244,231,209.001,117.19447128300868,-1.9069634876851365,0.28951326849386916,5.681051519469536e-13,3.5488958815536296e-12,Down
ENSG00000118007.13,STAG1,2140,2562,2012.001,1787,1293.001,1382,1813.0487272401708,0.5945682457931919,0.08427307350239861,5.697945630962063e-13,3.5574441398491035e-12,Up
ENSG00000155438.12,NIFK,1915,1641,2058,842,750.999,794.001,1254.9253286111018,1.2092411989780123,0.18035819585748727,5.815679331667966e-13,3.628905312699572e-12,Up
ENSG00000255561.7,FDXACB1,452,419.278,424.172,195,187.321,181,296.9422249484065,1.1622824123677875,0.17259189221112198,5.842141272914198e-13,3.6433657617577456e-12,Up
ENSG00000132313.15,MRPL35,2121,2216.992,2077,1396.999,1208.999,1189,1642.4171596585218,0.7575727371472925,0.10867405236489096,6.037371530643927e-13,3.763000635691564e-12,Up
ENSG00000256269.11,HMBS,1852.999,1897,1690.002,1139.001,1049.001,1015.001,1379.9679610059309,0.7583250206424136,0.10886859738016226,6.263286374728202e-13,3.90161549211568e-12,Up
ENSG00000087448.11,KLHL42,1061,986,882,588,464,504,747.0632860203616,0.9020677893985612,0.13094350288020049,6.288487419176498e-13,3.915113347152469e-12,Up
ENSG00000237440.9,ZNF737,201,357.986,193,591.952,435.115,451.971,325.6462183193172,-0.9420912204409727,0.13722862085370113,6.308735964892049e-13,3.9255144280142446e-12,Down
ENSG00000166986.15,MARS1,4981.001,7608.999,4607,8701,7291.999,7402.998,6116.287825911717,-0.448492624359545,0.06313549637943248,6.315247211408254e-13,3.927360807902709e-12,Down
ENSG00000185432.12,TMT1A,75,116.477,75,283.999,225,236,139.33013010348196,-1.3952256520932715,0.21164612998256818,6.342596829899448e-13,3.942156930395159e-12,Down
ENSG00000137822.13,TUBGCP4,1178.001,1250,1040,818.002,661.999,627,945.1897607942982,0.7180681517330366,0.10285295525246825,6.420471622974244e-13,3.9883221146749205e-12,Up
ENSG00000080608.10,PUM3,1731,1351,1437,721,614,671.001,1047.311756199656,1.147207036037444,0.1705116540906796,6.527863525976426e-13,4.052760985707045e-12,Up
ENSG00000254858.10,MPV17L2,489,538.001,482.001,254,248,259,383.00483675074395,0.9552544018612167,0.1394220870054511,6.563143806949308e-13,4.072382960168658e-12,Up
ENSG00000184178.17,SCFD2,551,428,469,208,186,161,339.51959666664663,1.3420926937930455,0.20305097890643029,6.631746503673139e-13,4.112647719849229e-12,Up
ENSG00000155330.10,C16orf87,431,550,478,942,748,752,561.3639529229667,-0.7007624575486306,0.10032698711669541,6.649896954245994e-13,4.121597206205487e-12,Down
ENSG00000101577.11,LPIN2,531,649,496,966,763.001,793,596.0792194586963,-0.56396827033203,0.08003637786070278,6.699159983879177e-13,4.1498094433398016e-12,Down
ENSG00000196455.8,PIK3R4,977,1382,853,854,598,608,902.5764432469342,0.6255093359701127,0.08915566799686316,6.831907294959517e-13,4.229675790097283e-12,Up
ENSG00000196636.8,SDHAF3,682.999,737,684,418,370,365,520.5265276822962,0.8543061183200057,0.12382566754578683,7.051118286233763e-13,4.362953257847155e-12,Up
ENSG00000105220.17,GPI,9485.707,17345.947,8711.704,22056.998,19559.847,19788.002,14417.43044339533,-0.7941553195142792,0.11464318207957509,7.235403036897258e-13,4.474483061099075e-12,Down
ENSG00000178425.14,NT5DC1,608,1076,528,1533,1293,1239,955.1178437044778,-0.8678218915142388,0.1259971449863232,7.264096783837947e-13,4.489722284355389e-12,Down
ENSG00000177542.11,SLC25A22,941.999,914,875,482.001,425,469,673.4903173409302,0.9675209474343268,0.14173542863455987,7.427572755392235e-13,4.58820296963527e-12,Up
ENSG00000075945.13,KIFAP3,314,389,259,609,525.999,511,377.4752101401149,-0.7451509727973104,0.10725582075392796,7.45253922338507e-13,4.60106070604754e-12,Down
ENSG00000131558.15,EXOC4,1337.999,1680.001,1249,2354.999,1803,1875,1499.6827483868888,-0.4778504906003352,0.06760508753206959,7.47931275517437e-13,4.615019151049129e-12,Down
ENSG00000214194.9,SMIM30,1414.999,1601.001,1298.999,1073,886,864.001,1157.1106414427582,0.613548943542219,0.08754326205674247,7.489111053689447e-13,4.618493527934694e-12,Up
ENSG00000132535.22,DLG4,332.002,359,256,649.001,497,545.999,361.16258033693003,-0.792538355879473,0.11451637237599102,7.615980700363269e-13,4.691511846660687e-12,Down
ENSG00000174243.11,DDX23,4272,4795.998,4108,3294.883,2755.999,2887.998,3642.4410516317753,0.5666165085553825,0.0806300177477324,7.614252287386718e-13,4.691511846660687e-12,Up
ENSG00000144029.14,MRPS5,2674.143,3004.998,2415.001,2124.933,1707.999,1820.999,2261.9523465469383,0.5241950372400794,0.07444293896172119,7.863326064177373e-13,4.841187746845202e-12,Up
ENSG00000119707.14,RBM25,4040,4111.002,3494.001,2793.001,2030,2011.001,3107.9771162761226,0.7734748491324125,0.11176687486691808,8.168299239520644e-13,5.026157255545129e-12,Up
ENSG00000152270.9,PDE3B,1695,2199,1594,1633,1218.999,1300,1583.548551143889,0.40651257602641916,0.05740197872556482,8.311009141856335e-13,5.111132259159373e-12,Up
ENSG00000105821.15,DNAJC2,1387,1328,1355,781,640.999,708,999.563435482959,0.9257852879186159,0.13556143633447074,8.664219874145233e-13,5.325395709665972e-12,Up
ENSG00000136933.17,RABEPK,1139,993.001,1079,497.999,481,461,745.6849470592118,1.127270368074028,0.16826202942390553,8.687712040367853e-13,5.336874990651693e-12,Up
ENSG00000147872.10,PLIN2,629,817.998,529,1095,883,991,722.7287546104163,-0.5730005969228766,0.08179735668700734,8.746276666437051e-13,5.369874682407501e-12,Down
ENSG00000182718.18,ANXA2,2992.828,4902.814,2865.897,2584.967,2141.707,2244.883,2981.029832131086,0.5926762251845948,0.08473274734703966,8.846662136756385e-13,5.428499988900014e-12,Up
ENSG00000277972.2,CISD3,1010,1059,972.001,600.999,554,519,761.952659285411,0.8479100919651954,0.12343753612494963,8.921916593102972e-13,5.471648017972725e-12,Up
ENSG00000101003.12,GINS1,2370.999,2689.998,2378,1822,1473,1553.001,2032.9047951481439,0.6238992077919893,0.08944338297359036,9.171221447807804e-13,5.621431199369806e-12,Up
ENSG00000197586.13,ENTPD6,1581.999,1880.999,1411.999,1181,1056.001,1100,1361.8215973732933,0.5408080466533604,0.07714435407174665,9.334572797464466e-13,5.718393352211233e-12,Up
ENSG00000114315.4,HES1,938,1130,871,717,575,611,807.0653625972668,0.621721416485803,0.08926384660330969,9.942570041389768e-13,6.087489568987924e-12,Up
ENSG00000154845.16,PPP4R1,1056.999,1577,1053.998,993.999,794.999,820.999,1047.5184933578964,0.4877107293904011,0.06943243995780435,9.959385126900004e-13,6.09441777892357e-12,Up
ENSG00000146670.10,CDCA5,3669.999,4852,3345,5500,4502,4745,3990.3195337745306,-0.30798833369807105,0.043449082791714395,1.0024756216138106e-12,6.129590065580658e-12,Down
ENSG00000160949.18,TONSL,2015,2128,1760,1259,1084,1120,1560.6435184387635,0.7597308619291055,0.11013565111317224,1.0027925274226432e-12,6.129590065580658e-12,Up
ENSG00000131153.9,GINS2,1121,1598,1038,825,784,767,1009.4554076813307,0.6322790083596961,0.09087746958953308,1.0130111353772455e-12,6.1886380387269216e-12,Up
ENSG00000135473.16,PAN2,1257,1416,1083.003,2181.002,1768,1849.998,1391.062806072159,-0.5955233389293405,0.08540123514708538,1.020894222730451e-12,6.233360758291382e-12,Down
ENSG00000135679.27,MDM2,2304.575,2727.862,2146.913,2038.792,1484.423,1515.366,2000.187532921527,0.5213685613915525,0.0744349967427006,1.0354549174593717e-12,6.318783807976188e-12,Up
ENSG00000140650.13,PMM2,1163,1108.999,1092,594.002,506.999,582,839.7339393626497,0.9791809938451185,0.14465824371360114,1.0501309558953492e-12,6.404816319885668e-12,Up
ENSG00000142185.18,TRPM2,875.999,1055,751.999,625,517.001,541,741.7994794045713,0.6591898728412053,0.0950097233443312,1.0634130902990885e-12,6.482257352417216e-12,Up
ENSG00000171862.15,PTEN,1342.781,1823.711,1202.961,2271.118,1831.807,1841.956,1564.0391205060903,-0.4352915538819993,0.06186305003468207,1.0647869385299402e-12,6.487063690373171e-12,Down
ENSG00000175662.18,TOM1L2,128.001,230.002,116,395,299,324,212.31266272650828,-1.0596453676586228,0.15786806191786038,1.0840091090204767e-12,6.600543377013693e-12,Down
ENSG00000171763.20,AFG2B,426.001,380.999,356.001,192,134,171,283.8464478402562,1.1886261846244277,0.17946448927140052,1.1076196858267716e-12,6.740604809627833e-12,Up
ENSG00000105849.6,POLR1F,1440,1326,1273,834,638,685,1015.1732375470024,0.9009194720793372,0.1323450752824754,1.1157507686279297e-12,6.7863611514460575e-12,Up
ENSG00000135801.11,TAF5L,1509,2113,1368,1365,1136,1059.001,1433.1860516959284,0.4766280841211008,0.06797816602108603,1.1281005919007167e-12,6.85771297830156e-12,Up
ENSG00000126602.11,TRAP1,5690.999,5792.001,5334.001,3780.999,3266,3258.001,4326.361333046777,0.7102933381443504,0.10292142318180447,1.1621536191689728e-12,7.0608478112009634e-12,Up
ENSG00000105443.17,CYTH2,1378,1781.999,1147,2489.001,2117.002,2162.999,1671.6540604309482,-0.6353999585211125,0.09164165301697079,1.1880665052423525e-12,7.214330417038767e-12,Down
ENSG00000107951.15,MTPAP,1168.001,1104.001,1121,669.001,513,574,833.5296564074322,0.9428447393672514,0.1392572454313568,1.2120816206640662e-12,7.356127338553768e-12,Up
ENSG00000158639.13,PAGE5,98,164,96,316.001,276.001,276,172.76384590640197,-1.2141066442093187,0.18433125160985586,1.269553489952224e-12,7.700707047427776e-12,Down
ENSG00000030066.14,NUP160,3594,3587,3269,2407.001,1998.999,1946.001,2728.343857681683,0.7234671281308906,0.10513023136766321,1.2760616908466329e-12,7.735949484662138e-12,Up
ENSG00000169607.13,CKAP2L,1274,1740.999,1231,2253,1740,1739,1479.9188478855592,-0.4189167256215481,0.05971052373609894,1.291532392393236e-12,7.825457612084112e-12,Down
