gene_id,gene_name,A5BKO_1,A5BKO_2,A5BKO_3,NT_1,NT_2,NT_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000116649.10,SRM,3734,3297,3533,2223.999,2152,1964.999,2213.1344576173424,0.271563230641814,0.10605612378567708,8.157934052318696e-5,0.042420774120221556,Up
ENSG00000123600.21,METTL8,1635.001,849,1528,610,549.001,631,817.6087839628191,0.247936710032034,0.21977117824341624,1.1929728560651623e-4,0.042420774120221556,NS
ENSG00000125630.16,POLR1B,3528,2349,3153.001,1551.002,1548.001,1703,1759.3752655845642,0.2510828117422302,0.13973904463791736,1.3653837832939997e-4,0.042420774120221556,NS
ENSG00000125821.13,DTD1,1116.33,928.325,1007.408,623.258,576.619,585.966,961.0474478723269,0.25817389986515954,0.11260524778498113,1.5071259311079946e-4,0.042420774120221556,NS
ENSG00000130177.16,CDC16,843,827,833.998,510,539,505.999,727.397020786573,0.26353114377251086,0.10002992534062113,1.2687632651129394e-4,0.042420774120221556,Up
ENSG00000134285.11,FKBP11,2002.999,1611,1798,1073.001,1002.999,1018.999,1171.251166128032,0.2656994798604191,0.11740810465259634,9.779712394302017e-5,0.042420774120221556,Up
ENSG00000136271.11,DDX56,2817.999,2640.999,2587.998,1647.999,1698,1787.001,1784.4079262804719,0.26735740233581834,0.09452341436908338,9.26574630682432e-5,0.042420774120221556,Up
ENSG00000138031.15,ADCY3,2136,1466.999,2000.999,1008,972,986,1248.1460594771575,0.25132009043191766,0.14103486346830976,1.3371951970702134e-4,0.042420774120221556,NS
ENSG00000142684.9,ZNF593,527,574,485,344,345,328,375.2030547557719,0.2619893864501321,0.09201697852577145,1.1643933389122943e-4,0.042420774120221556,NS
ENSG00000145780.8,FEM1C,532,836,508,688,682,700,695.8086852512841,-0.24072759484979564,0.07750265630015649,1.4886901363150393e-4,0.042420774120221556,NS
ENSG00000150593.18,PDCD4,1166,2112.999,1091,1784.002,1642,1722.999,2157.091344293196,-0.27155621912204103,0.09042831211722324,6.13223923120783e-5,0.042420774120221556,Down
ENSG00000167378.10,IRGQ,509,830,432,709,656.242,713,692.0730965023307,-0.26400274652713884,0.0900275858000995,9.476321470432303e-5,0.042420774120221556,Down
ENSG00000172543.9,CTSW,582,452,575,272,290.001,239,387.74951797279203,0.2791837046551683,0.17236598638070133,4.773617005012241e-5,0.042420774120221556,Up
ENSG00000178538.10,CA8,374,241,341,164,122,143,265.05208206321163,0.26062544835091034,0.2189255144314689,8.778885725874495e-5,0.042420774120221556,NS
ENSG00000179262.10,RAD23A,3585,4225,3456,2805,2650,2701,3239.3968530593693,0.22160906845384887,0.06428797932772289,8.520753452372392e-5,0.042420774120221556,NS
ENSG00000198625.14,MDM4,682.126,1084,541.999,837,891,1018,1161.0614216882225,-0.2592280149125395,0.0942839917215915,1.4715258514665336e-4,0.042420774120221556,NS
ENSG00000205571.15,SMN2,1107.411,1256.065,911.691,737.993,770.568,702.479,842.9589923943207,0.25096849690513273,0.08025458985280567,1.0363585617431117e-4,0.042420774120221556,NS
ENSG00000214753.4,HNRNPUL2,6128.396,8560.895,5553.213,6444.772,6670.821,7053.71,7005.158747811706,-0.17462304160322986,0.045965179008001386,5.066476082026161e-5,0.042420774120221556,NS
ENSG00000224578.5,HNRNPA1L3,172.735,303.438,148.574,262.867,275.529,286.421,279.95244671842715,-0.2816628212750305,0.11106499389405114,4.665787825229472e-5,0.042420774120221556,Down
ENSG00000230124.8,ACBD6,1023,1013,988.999,605,671,647,857.0264184547007,0.25928131485478323,0.09636844539691757,1.5392810246398433e-4,0.042420774120221556,NS
ENSG00000070718.13,AP3M2,263,176.001,256,103,114.999,97,196.7916482530881,0.23646843972279305,0.19678131966818538,1.604407872272131e-4,0.0429425189519846,NS
ENSG00000162959.14,MEMO1,1554.879,1549.454,1456.197,962.001,1035.921,969.98,1170.2954653020658,0.2559733115514429,0.09205600642295578,1.6498726598414574e-4,0.0429425189519846,NS
ENSG00000072135.13,PTPN18,746,523,636.999,341,341.999,325.999,504.1018518441482,0.24369736104834233,0.13770503329229297,1.8204696860521082e-4,0.04343592014246036,NS
ENSG00000103522.17,IL21R,599,324,525.001,219,236,214.999,608.1062792203905,0.23152146242590446,0.18853971127276697,1.859182679320463e-4,0.04343592014246036,NS
ENSG00000123685.9,BATF3,772,593.092,695,362,398,352,482.41342024813576,0.24488759456865022,0.13157508094303985,1.900611233554829e-4,0.04343592014246036,NS
ENSG00000132661.4,NXT1,888,1062,772,657,636,603,673.4931131809719,0.23265917108232265,0.07505699660217958,1.8893021493425705e-4,0.04343592014246036,NS
ENSG00000173762.8,CD7,586,254.999,572.001,163.001,193,201,395.6849501664515,0.22742952437969208,0.2612649689010903,1.8466454813072453e-4,0.04343592014246036,NS
ENSG00000154229.12,PRKCA,903,61,773,51,67,60,348.34839241289114,0.1305746734893573,0.3696115132880871,1.973804712148085e-4,0.044034643221017994,NS
ENSG00000006432.16,MAP3K9,146,284.001,145,231.999,249,281,275.46758635429126,-0.24599726067921424,0.11517379153028026,2.542656327446882e-4,0.04457180996914298,NS
ENSG00000108788.12,MLX,2157.999,2010,1894,1328.001,1302,1328.001,1514.9089584305946,0.24927527499345553,0.0934250815891745,2.51174729378739e-4,0.04457180996914298,NS
ENSG00000118518.17,RNF146,371.999,681.001,358.001,584,539,563,601.1913022837974,-0.2514262477490867,0.09717519253471182,2.4105384479669448e-4,0.04457180996914298,NS
ENSG00000126226.22,PCID2,1735.999,1445,1558.001,910.999,991.001,941.001,1168.7561814423918,0.2510810853027382,0.10918671306599693,2.2803257639886644e-4,0.04457180996914298,NS
ENSG00000135632.12,SMYD5,1109,1156,1065,743.999,725,745,783.7239523425465,0.24643627804758272,0.0891865094364522,2.513724009256854e-4,0.04457180996914298,NS
ENSG00000135916.16,ITM2C,1152.001,854.001,1055.001,585,592.001,541,1404.0719911941092,0.24399636174231965,0.12314850960409804,2.3008968978148223e-4,0.04457180996914298,NS
ENSG00000164120.14,HPGD,1077,237.002,1103,162,167.001,147.001,480.58516916443165,0.1822558593345383,0.39525820143962564,2.2611371306343372e-4,0.04457180996914298,NS
ENSG00000165672.7,PRDX3,3331,2641,3195,1785,1815,1768,2272.3231838525917,0.24974028815938198,0.1145402769888693,2.1691858289939393e-4,0.04457180996914298,NS
ENSG00000180573.10,H2AC6,752,123,718.999,79.001,84,101.252,504.2627993728523,0.16879920238463772,0.39863314772170866,2.1758857863742693e-4,0.04457180996914298,NS
ENSG00000182158.16,CREB3L2,539,1041.999,526,776,877,916.001,862.0068115612413,-0.2502894260031205,0.10162498221218368,2.6162748647842727e-4,0.04457180996914298,NS
ENSG00000183508.5,TENT5C,692,1452,679,1138,1158,1262,1190.2940796861053,-0.24883805479188165,0.10838583480763914,2.591999045556052e-4,0.04457180996914298,NS
ENSG00000185627.19,PSMD13,3898.998,4552.999,3577,2866.001,2993.999,2913.001,3146.7368329344686,0.20919260219636096,0.06561710098701941,2.506772661021358e-4,0.04457180996914298,NS
ENSG00000187193.9,MT1X,441.799,387.741,494.659,263.931,243.578,237.585,991.6443477214822,0.2434686884828914,0.1218557933286152,2.4204764622791334e-4,0.04457180996914298,NS
ENSG00000133454.16,MYO18B,2747.999,5630.999,2438,4293.999,4210.999,4984.999,5470.650056433682,-0.24853734786018936,0.1073543308623008,2.683576185934362e-4,0.044901980111080306,NS
ENSG00000155438.12,NIFK,1915,1641,2058,1021.001,1128,1103,1254.9253286111018,0.24237486494799182,0.11710688982553537,2.852409271253089e-4,0.04688960503796745,NS
ENSG00000025772.8,TOMM34,910,1139,867,687,714,727,767.9037438346273,0.2046936917245335,0.06522158216379895,3.1851659048327303e-4,0.05145690435910808,NS
ENSG00000008083.14,JARID2,1240,1936,1274,1557,1516,1555,1705.028629012914,-0.2012610959250029,0.06610909538375129,4.5013224394147293e-4,0.05168687818391831,NS
ENSG00000013503.10,POLR3B,833,581,730,387,382,412,464.175530157874,0.21575235445112326,0.12706316305766008,6.252837076280626e-4,0.05168687818391831,NS
ENSG00000014216.16,CAPN1,2316,2953.999,2155.999,1887,1909.001,1966.999,2268.993738616467,0.1528874387122902,0.04630544126521245,4.091702183278713e-4,0.05168687818391831,NS
ENSG00000022267.19,FHL1,759,527,708,345,344,378,579.6803474164891,0.22634514936327696,0.13405713447368825,3.5680188822766586e-4,0.05168687818391831,NS
ENSG00000049618.25,ARID1B,1451.999,2475.002,1382.999,1920.284,1872.121,1976,1898.0986761101121,-0.22497893194953386,0.08034396121118581,4.844570267621738e-4,0.05168687818391831,NS
ENSG00000051382.9,PIK3CB,715,1016,712.001,821,839,865.001,777.8265988049322,-0.1919749614382214,0.06400394380448769,6.105301870124103e-4,0.05168687818391831,NS
ENSG00000055130.18,CUL1,1571,1275,1564,848,909,817,1126.8959577783864,0.23466923058747494,0.11626706787593058,4.1201816287375815e-4,0.05168687818391831,NS
ENSG00000065183.16,WDR3,3384,2858,3136,1996,1893.999,1983,1994.0825314726706,0.23482475025832947,0.10515426758093786,5.584880814395067e-4,0.05168687818391831,NS
ENSG00000065268.11,WDR18,756.001,629.999,741,408.999,404.001,411,550.72073006537,0.23829678880904573,0.11786500942823383,3.346311179901551e-4,0.05168687818391831,NS
ENSG00000066117.15,SMARCD1,2897.001,2922.001,2674.001,1924,1974,1966,2284.0002213255093,0.2301835994250449,0.08430160350935771,4.76097554851223e-4,0.05168687818391831,NS
ENSG00000069869.17,NEDD4,837.999,449,762,328,301.001,361,600.7605343706014,0.19623941576460555,0.15636525927343758,6.069107570692213e-4,0.05168687818391831,NS
ENSG00000071539.14,TRIP13,1737,1900,1641,1230,1250,1263,1296.3272747569738,0.2205432097316828,0.07678194723820139,4.633741815653293e-4,0.05168687818391831,NS
ENSG00000077713.19,SLC25A43,1065,828,911,526.999,566,562,727.3923582746185,0.23370590752107442,0.11408504030285666,4.6132321534133176e-4,0.05168687818391831,NS
ENSG00000105364.14,MRPL4,2950,3343.024,2781.998,2226,2211,2082,2197.757719651542,0.21013532127689075,0.07455929386006115,6.853443768962993e-4,0.05168687818391831,NS
ENSG00000108604.18,SMARCD2,2766.002,3072.001,2546,1975.002,2082.999,1971.999,2462.7005856691226,0.21599035339913203,0.07158560807707307,3.5612793015310816e-4,0.05168687818391831,NS
ENSG00000108679.13,LGALS3BP,353,38,390.999,26.001,47,31,179.42717335722682,0.10472501026354109,0.2862807413153409,5.457447953736282e-4,0.05168687818391831,NS
ENSG00000109814.12,UGDH,449.001,985.999,417.001,825,803,775.999,725.477192837036,-0.23068638464175134,0.11603722736290487,4.956190989328445e-4,0.05168687818391831,NS
ENSG00000110876.10,SELPLG,741,787,721,492,508,472,595.1207285579532,0.23870551392021588,0.0942674412457715,4.5450881346235515e-4,0.05168687818391831,NS
ENSG00000111361.13,EIF2B1,1742,1888,1690,1217,1212.999,1280.999,1316.5637697445873,0.22316295588025725,0.08257547206381918,6.264996382066775e-4,0.05168687818391831,NS
ENSG00000111641.13,NOP2,4026.954,3159.137,3743.266,2186.465,2099.084,2305,2306.538567821427,0.23448970880867104,0.11147534530540314,4.829136762752182e-4,0.05168687818391831,NS
ENSG00000111737.12,RAB35,2010.001,2451,1939,1602,1562.999,1574.999,1759.4302883615337,0.19217660589580124,0.064596910360495155,6.529252149025848e-4,0.05168687818391831,NS
ENSG00000115232.14,ITGA4,5059.001,4254.999,4523,2808,2951.001,3073.001,3542.5253376924793,0.23170278157152713,0.1027213689183587,6.777137008578101e-4,0.05168687818391831,NS
ENSG00000115307.17,AUP1,3036.001,2842,2754.001,1869,1987.999,1902,2235.5388660001654,0.23250464060129633,0.0932911230287642,6.154589802095211e-4,0.05168687818391831,NS
ENSG00000115350.12,POLE4,952.58,1083,971.999,670.999,691,642,751.5388708207425,0.23668155914081898,0.09050299337317619,4.5339444633124814e-4,0.05168687818391831,NS
ENSG00000115758.14,ODC1,7972,7898,7649.999,5342.655,5468.635,5222,5389.021103316375,0.23133706049649375,0.08833864946670941,5.527606854779588e-4,0.05168687818391831,NS
ENSG00000115850.10,LCT,489,620,443,348,367,313,344.92954307153013,0.23437613965563667,0.08945739690660141,4.926836549535413e-4,0.05168687818391831,NS
ENSG00000115946.8,PNO1,1645,1240,1464,861,857.001,800,894.2533613358462,0.2239755964944528,0.11827304981696146,6.132296755091287e-4,0.05168687818391831,NS
ENSG00000117118.11,SDHB,2191.001,2280.001,2119.001,1479,1526.999,1522.999,1813.7371400106492,0.23135964975567447,0.08523619099911282,4.717780386107492e-4,0.05168687818391831,NS
ENSG00000120694.20,HSPH1,925,395,780.999,256,277.999,348.001,388.5986359731117,0.18421051468724722,0.19486596478199464,5.475294414831802e-4,0.05168687818391831,NS
ENSG00000120913.24,PDLIM2,353,302.999,318,196.001,197.001,163,285.35234334423325,0.22051793792389093,0.11904120936725694,6.895261230512048e-4,0.05168687818391831,NS
ENSG00000122026.11,RPL21,21763.442,19588.807,20849.007,13446.559,13848.081,12745.003,18463.975093231784,0.24336305049406903,0.09866125306255463,3.7689780818335195e-4,0.05168687818391831,NS
ENSG00000130810.20,PPAN,2705.411,2317.634,2528.871,1559.273,1503.827,1685.916,1590.2609067093492,0.23286930845873682,0.10486703104655316,6.190304583060392e-4,0.05168687818391831,NS
ENSG00000132963.9,POMP,2428.001,2426,2286,1620.001,1662,1461,1765.3556864121688,0.23333639854706625,0.09324906402812963,5.887422533987699e-4,0.05168687818391831,NS
ENSG00000134330.19,IAH1,425.001,371.001,384.001,216,254.999,186.999,314.9599640438801,0.22483649285080454,0.12238773906757303,5.126671576839528e-4,0.05168687818391831,NS
ENSG00000134882.16,UBAC2,1137,1172.001,1045,746,776.999,752,1102.7508532309432,0.23331317277321842,0.08754004167721417,4.791401969484194e-4,0.05168687818391831,NS
ENSG00000135624.17,CCT7,19250.999,16942,18448.999,11734.001,11774.001,11239.999,13270.102117364653,0.2445459361350046,0.10078920654307082,3.552888598634618e-4,0.05168687818391831,NS
ENSG00000136718.10,IMP4,3038.001,2551.001,3013.999,1761.999,1780.999,1777.001,2008.8799865456638,0.229698908133208,0.10828522149869783,6.679867482441358e-4,0.05168687818391831,NS
ENSG00000138035.15,PNPT1,3000,2291,3007,1582,1603,1566,1730.9561830387463,0.23171192416948547,0.12037577674064716,4.120569281561116e-4,0.05168687818391831,NS
ENSG00000138430.16,OLA1,3643.992,4242.983,3665.993,2754.978,2848,2718.985,3337.7311588369275,0.21477259327502554,0.07187719635580907,3.9649645167532375e-4,0.05168687818391831,NS
ENSG00000138442.11,WDR12,2999.001,2753.999,2754,1875,1832.999,1778.999,1961.9542283744158,0.24116529966243663,0.09813099731474227,4.2182655931468266e-4,0.05168687818391831,NS
ENSG00000144589.22,STK11IP,626.999,636.001,496,382,379,405,499.23387811650105,0.23137082532677572,0.09231169121029384,6.364174846875329e-4,0.05168687818391831,NS
ENSG00000151208.17,DLG5,462,807,477.001,659.999,645,642,678.6283975170365,-0.2278906795231845,0.08648681783165668,6.086274051057939e-4,0.05168687818391831,NS
ENSG00000154188.10,ANGPT1,1239,1295.001,1313,831,804,899.001,1002.7352309721368,0.23351539394599405,0.09557412739435137,6.110507330328124e-4,0.05168687818391831,NS
ENSG00000155099.8,PIP4P2,405,446,373,285,254,260,409.39308168975236,0.2425401452891566,0.09263131747946378,3.5487485792098884e-4,0.05168687818391831,NS
ENSG00000155926.14,SLA,528.999,369,546,238,266,231,342.8064635323184,0.2078255019906526,0.14358402830992534,5.398366417304353e-4,0.05168687818391831,NS
ENSG00000157216.17,SSBP3,1788.991,3212.837,1620.849,2481.034,2473.688,2476.826,2635.624126774666,-0.23064674450904044,0.09000742670148232,6.134279059984778e-4,0.05168687818391831,NS
ENSG00000158850.15,B4GALT3,864,968,803.001,606.001,633,624,733.646510642183,0.21643729055463756,0.07827502923770444,6.636192370251593e-4,0.05168687818391831,NS
ENSG00000159128.16,IFNGR2,356,204,344,149,129,141,249.07897842335493,0.19274852070047432,0.1655893528081388,5.882516868100724e-4,0.05168687818391831,NS
ENSG00000163938.17,GNL3,4731.998,4343.001,4450.001,2854,3062.999,2932,2970.5612533899607,0.2369756557963801,0.0967475908628135,5.186720975222696e-4,0.05168687818391831,NS
ENSG00000165271.17,NOL6,2977,2321,2701,1575,1537,1636.999,1658.1415841131798,0.23729291968564128,0.11331828158051575,4.00317784464272e-4,0.05168687818391831,NS
ENSG00000166226.13,CCT2,8838.001,10176.999,8396,6587.001,6964,6470.998,6659.34233218617,0.20637957087325817,0.06775024345877502,4.043134994552889e-4,0.05168687818391831,NS
ENSG00000168395.16,ING5,1678.999,1499.001,1568.999,953.999,991.002,1057.001,1093.7668801901634,0.23597389985024078,0.10297981714870784,5.447176050135384e-4,0.05168687818391831,NS
ENSG00000169715.15,MT1E,492,266.226,497,209,189,181.001,680.0991591196968,0.20501119764907041,0.1752376885962229,3.9234241581448447e-4,0.05168687818391831,NS
ENSG00000169718.18,DUS1L,2210.999,2238,1993,1457.999,1478.999,1517.998,1625.8367464418718,0.22531487243899184,0.08499392938373752,6.452917488871344e-4,0.05168687818391831,NS
ENSG00000171132.14,PRKCE,182,51,158,43,41,50.001,224.45066298089802,0.15944252335439194,0.23300858634448332,6.816200766770928e-4,0.05168687818391831,NS
ENSG00000174165.8,ZDHHC24,389,819.001,392,655,645,664,738.2397705745624,-0.23287738621893306,0.10650391761362071,5.983132772672188e-4,0.05168687818391831,NS
ENSG00000175602.4,CCDC85B,1388,1543,1303,1018,1013,918,1041.0359242510822,0.22130750835862523,0.08227448108155727,6.793178799089908e-4,0.05168687818391831,NS
ENSG00000178562.18,CD28,253,124,275,88,83,89,219.50572792041865,0.1981420459557794,0.22530405740913792,3.4902246116265526e-4,0.05168687818391831,NS
ENSG00000178605.14,GTPBP6,889.752,466.527,822.533,353.732,332.477,358.103,510.91278450104113,0.19216398823590655,0.157422418211102,6.660493373244867e-4,0.05168687818391831,NS
ENSG00000181418.8,DDN,1233,558,1099,398,443,443,503.8249863341717,0.18238584774039224,0.1752624448629958,6.784593918128192e-4,0.05168687818391831,NS
ENSG00000183605.17,SFXN4,1149.001,1093,1086,716.999,718.999,671,792.1749531278961,0.24391704585286664,0.10044239280190032,3.6742928870481435e-4,0.05168687818391831,NS
ENSG00000196154.12,S100A4,478,331,545,231,209,207,279.386281179638,0.20313016550654192,0.16055969224772002,4.7688924578894576e-4,0.05168687818391831,NS
ENSG00000196504.21,PRPF40A,5191,4066.999,4947,2753,2834,3037,3401.094469090317,0.22698034325222857,0.11166839021004316,6.832390961607429e-4,0.05168687818391831,NS
ENSG00000197713.15,RPE,1051.999,944,985.997,641.998,617.988,623,755.9010442860379,0.2318175790221418,0.10373689388509845,6.647757643066623e-4,0.05168687818391831,NS
ENSG00000198682.13,PAPSS2,506,102,430,75,72,77,243.74711907408624,0.13723741160831074,0.2974746659580589,5.502464888125224e-4,0.05168687818391831,NS
ENSG00000259494.2,MRPL46,558.152,660.56,550.175,432.035,377.544,366.027,425.5786529618054,0.23153607255132141,0.09115198119700718,6.092123476996962e-4,0.05168687818391831,NS
ENSG00000274070.2,CASTOR2,276.401,634.144,198.16,537.713,550.472,545.526,518.2066213911519,-0.21859233962716743,0.14374610126730059,3.859327119884661e-4,0.05168687818391831,NS
ENSG00000102763.18,VWA8,724,508,661,309,322,391,516.333747075892,0.20934874416674176,0.13077314663276143,7.004269699960212e-4,0.05196358643411113,NS
ENSG00000109917.11,ZPR1,1750.999,1747.001,1536.001,1117,1178.999,1164.001,1325.6445650267199,0.22451391714660576,0.08685556026854446,7.409881614166276e-4,0.05196358643411113,NS
ENSG00000115368.10,WDR75,2777,2299,2666,1612,1525,1660,1723.9373711191658,0.22672561276766134,0.1084238586861943,7.679698653363209e-4,0.05196358643411113,NS
ENSG00000126945.9,HNRNPH2,1793.724,2898.984,1695.389,2209.239,2232.136,2240.265,2043.415585807911,-0.2043192591696902,0.07147076478574153,7.061241818472543e-4,0.05196358643411113,NS
ENSG00000130270.16,ATP8B3,498,848,489,667.001,674,726.001,691.2798549023986,-0.2267056280129184,0.08953502907739876,7.406264328051086e-4,0.05196358643411113,NS
ENSG00000140545.16,MFGE8,364.001,725,304,546.999,591.001,629.999,521.1520460521704,-0.2245177861026918,0.11282773324661471,7.346801738482243e-4,0.05196358643411113,NS
ENSG00000143543.15,JTB,3782.794,4254.02,3455.231,2705.207,2895.794,2697.494,2965.9772879997972,0.20706893167658208,0.07328717895893232,7.233153381014467e-4,0.05196358643411113,NS
ENSG00000144485.11,HES6,2847.001,2847.999,2680,1868.999,1949.999,1757.001,1938.9952336139884,0.22834052598917237,0.09408802586028375,7.764036393570499e-4,0.05196358643411113,NS
ENSG00000160932.11,LY6E,2546.001,3064.001,2556,1950.002,1994,1875.999,2049.976279336174,0.21231359401776878,0.07655344562402078,7.241420927298741e-4,0.05196358643411113,NS
ENSG00000168228.16,ZCCHC4,492,459,437.999,267.999,292,298.999,345.46109991254957,0.228304005432994,0.10662614230546512,7.467608442720356e-4,0.05196358643411113,NS
ENSG00000184719.13,RNLS,189,168,230,102,97,97,137.375938329242,0.1973820384312035,0.14148573104820655,7.738155717836794e-4,0.05196358643411113,NS
ENSG00000187837.4,H1-2,123,83,150,46,56,53,134.78724556929183,0.17752856734069075,0.1742873901091145,7.679678284156288e-4,0.05196358643411113,NS
ENSG00000188848.17,BEND4,1279,709,1027,499,462,577,888.3110469658055,0.19767444402032575,0.1421396478915625,7.555928275847831e-4,0.05196358643411113,NS
ENSG00000196950.14,SLC39A10,1324.001,1120.999,1273,763,762,755,910.7607287171192,0.2257988893077409,0.10964810081665154,7.730406621002283e-4,0.05196358643411113,NS
ENSG00000261796.1,ISY1-RAB43,623.698,1065.456,548.175,837.941,783.579,894.399,1061.8265698667078,-0.22758850946031187,0.09021537548468365,7.251482571631148e-4,0.05196358643411113,NS
ENSG00000114745.15,GORASP1,524.999,1143.999,515.999,892,888.001,940,816.5353579218186,-0.2250860358061787,0.11029203872439321,7.828185813109197e-4,0.0520213482757682,NS
ENSG00000025770.19,NCAPH2,2175,1697,1940,1177.999,1184.999,1205,1732.2067586635967,0.22505992804249378,0.1099424522167789,7.929714596207136e-4,0.05217243085500578,NS
ENSG00000128699.14,ORMDL1,1079,997,1035.001,657,688,648,815.679255168002,0.2285839308933833,0.1019719919212812,7.983755818853146e-4,0.05217243085500578,NS
ENSG00000204574.14,ABCF1,3225,2387,3058.002,1627,1646,1841.001,2033.7428983383113,0.21901513716587065,0.11685861299653985,8.01796162552917e-4,0.05217243085500578,NS
ENSG00000053372.5,MRTO4,3207,3112,3031,2095,2117.001,1933,1969.9593931561653,0.2276938945759713,0.09723324477603079,8.384252408199662e-4,0.052431505005623255,NS
ENSG00000112305.15,SMAP1,376,113,400.999,80,77,84,351.5853329879895,0.13486688103990252,0.2521584482982406,8.335568854806419e-4,0.052431505005623255,NS
ENSG00000120306.11,CYSTM1,390,298,361,204,200,186,385.10673356453526,0.21118388542835792,0.12291948695284952,8.631398560130579e-4,0.052431505005623255,NS
ENSG00000144118.14,RALB,108.999,164,99.999,147.001,161,147.999,216.0540924308509,-0.22746983759415698,0.10341720329468895,8.290206086174369e-4,0.052431505005623255,NS
ENSG00000156469.9,MTERF3,644.999,778.001,566,473.001,474,440,499.04029196170717,0.21610055250158797,0.08083069394134329,8.167759203391652e-4,0.052431505005623255,NS
ENSG00000174579.5,MSL2,2313,3956,2064,2966.001,2936.999,3201,2878.836278525944,-0.2199543963432457,0.08509611751979175,8.616167416880302e-4,0.052431505005623255,NS
ENSG00000189060.6,H1-0,3526,979,3331,732,727,684,6555.0946982411215,0.13405479728836336,0.24863906826555485,8.673301254932342e-4,0.052431505005623255,NS
ENSG00000196535.20,MYO18A,2165.998,3857,1916.002,2839.999,2859.001,3178.999,3143.3537363742316,-0.22518424521485275,0.09065303359888062,8.332329795361961e-4,0.052431505005623255,NS
ENSG00000198612.11,COPS8,1483,1504,1325.999,944.001,1043.999,988,1162.7209656884836,0.22140968005737924,0.0865803613482848,8.601435738074655e-4,0.052431505005623255,NS
ENSG00000259316.12,ENSG00000259316,400.22,615.203,402.952,494.83,605.027,500.789,540.0205051935834,-0.22350339342426595,0.08922675195411124,8.638663982156166e-4,0.052431505005623255,NS
ENSG00000282936.3,ENSG00000282936,175.403,286.017,157.23,242.504,236.151,313.686,229.86262113901319,-0.22211422671510234,0.11189457560372786,8.497293763797076e-4,0.052431505005623255,NS
ENSG00000005194.15,CIAPIN1,1536,1590.002,1272.998,1052,1021.995,1017.994,1129.7373685422237,0.2152602547948526,0.08131343966164141,8.824214261620218e-4,0.0527917547448758,NS
ENSG00000137574.11,TGS1,1321,933,1249,687,625,669,840.5346943744164,0.21008596411958746,0.1233708828899159,8.845576835587514e-4,0.0527917547448758,NS
ENSG00000164100.9,NDST3,916,623,814,428,424,443,523.5680478918973,0.205621208665548,0.12737473412093303,8.955594724022999e-4,0.053110077572212346,NS
ENSG00000006744.19,ELAC2,3370.999,3901,3096.001,2549,2618,2624,2523.11556377809,0.1814900560024247,0.06221312919216395,9.284172066151865e-4,0.05329244348688787,NS
ENSG00000068120.15,COASY,2205,2464.999,2066,1644,1632.001,1673,1907.4944579685584,0.19661280140816256,0.07006915586517239,9.535553427932311e-4,0.05329244348688787,NS
ENSG00000102572.15,STK24,2160.001,2140.001,2098,1443,1375.001,1545.174,2181.608380268779,0.22169621613080143,0.09116348106342553,0.0010110730145715876,0.05329244348688787,NS
ENSG00000105793.16,GTPBP10,1282,1258.001,1188,856.001,836,819.999,1002.8711894365304,0.22359538389292086,0.09273642141746068,9.585724809488075e-4,0.05329244348688787,NS
ENSG00000106829.21,TLE4,1595,2236.651,1456.001,1723.799,1698.158,1789.59,1856.3880668885797,-0.1550012186581067,0.051074066755122334,9.524207893275572e-4,0.05329244348688787,NS
ENSG00000107833.11,NPM3,2342,2391,2279,1636,1590,1483,1764.426834305306,0.22354589285138682,0.093460820469413,9.770394871266872e-4,0.05329244348688787,NS
ENSG00000110090.13,CPT1A,1776,3553,1641.999,2653,2629.999,2870.997,2513.995634413209,-0.22487628923057032,0.10097063853233698,9.672626953423572e-4,0.05329244348688787,NS
ENSG00000111276.12,CDKN1B,1356,2610,1287,2027,1981,1966,2579.8491122650726,-0.2235549510480861,0.0954972532295026,0.0010123857994307408,0.05329244348688787,NS
ENSG00000132254.13,ARFIP2,887,864.001,868,563,576,580.999,743.8243849597643,0.22442367065663535,0.09822893286602911,9.930246243267738e-4,0.05329244348688787,NS
ENSG00000150753.12,CCT5,14242,17490.998,13671,11748.994,11805.994,11585.998,11103.114175038223,0.15667397074959946,0.05184449737733748,9.708009977601882e-4,0.05329244348688787,NS
ENSG00000153253.20,SCN3A,1358.289,904.56,1276.586,591.131,650.748,702.943,787.9307979422651,0.20372466513823628,0.12833050306616178,9.254462787437576e-4,0.05329244348688787,NS
ENSG00000158373.9,H2BC5,215,103.203,194,68,74.326,76,151.36271119173784,0.16898810477817283,0.17666386562667802,9.071771986991782e-4,0.05329244348688787,NS
ENSG00000160216.21,AGPAT3,1405,1268,1304.001,851,879,851,1312.2237540080916,0.22413788489337724,0.10086614858105449,0.0010037852613029997,0.05329244348688787,NS
ENSG00000164076.17,CAMKV,584.001,383.999,536,222.999,258.001,278,287.01093907618457,0.18842107395196422,0.1414946241333412,0.001009249506230644,0.05329244348688787,NS
ENSG00000167880.8,EVPL,596.98,950.975,483,720,744.947,868,663.1917248739434,-0.22470845314941393,0.09521290329980771,9.51707575894725e-4,0.05329244348688787,NS
ENSG00000171865.10,RNASEH1,2389.454,2029.422,2356.268,1388.289,1430.904,1410.147,1566.475050344118,0.22160234575017174,0.10808935821856827,9.91213600794853e-4,0.05329244348688787,NS
