gene_id,gene_name,J_904,J_897,J_899,A,B,C,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSMUSG00000010307.8,Tmem86a,1126,813,1201,1358,1280,1141,1113.8233038705448,-0.09601972193041595,0.14075145730083916,0.3793564742918618,0.5995400164235264,NS
ENSMUSG00000021730.9,Hcn1,31,29,26,37,15,15,19.328102733929775,0.08600806664618495,0.24743712722150232,0.37983169189158955,0.5995518823348596,NS
ENSMUSG00000027575.20,Arfgap1,891,1040.999,1086.999,1337.999,1141,1083.001,1019.6078150532239,-0.08712817125312698,0.11781821641657356,0.37974262910510526,0.5995518823348596,NS
ENSMUSG00000029167.14,Ppargc1a,393,436,516,531,345,294,422.6113314530849,0.0987592244824556,0.210863869186868,0.3796538984033209,0.5995518823348596,NS
ENSMUSG00000030691.16,Fchsd2,961,877,998.001,1152,961,1219.999,900.4955649386206,-0.08707478236704949,0.11775553435818598,0.3798752546118254,0.5995518823348596,NS
ENSMUSG00000034432.12,Cops8,2274,2457.001,2604,2683,2309,2340,2275.3017063833336,0.08510957646419978,0.11364736962798565,0.3798676860874932,0.5995518823348596,NS
ENSMUSG00000040857.16,Erf,735,640,803,865,874,787,719.6603865521504,-0.08022708887052919,0.10429482610784545,0.379849383944916,0.5995518823348596,NS
ENSMUSG00000041598.8,Cdc42ep4,921,912,909,1148,1114,981,966.9203044870853,-0.0879973022918981,0.11964441492045946,0.37957042116008155,0.5995518823348596,NS
ENSMUSG00000044528.6,Tram1l1,16,16,25,29,23,31,20.01035024921066,-0.09128571211405254,0.23582195090581684,0.37954582515882385,0.5995518823348596,NS
ENSMUSG00000073434.13,Wdr90,88,105.999,107.213,139.999,148,106.999,116.7468006094305,-0.10125967054212433,0.1949857536368564,0.3796115040032465,0.5995518823348596,NS
ENSMUSG00000073725.9,Lmbrd1,2803,2816,3356,4064,3113.999,3449.999,2841.5159493239485,-0.08932834746074587,0.12270597188538364,0.3796882121518353,0.5995518823348596,NS
ENSMUSG00000109946.2,Brd3os,93,122,102,110,95,78,95.0038246665059,0.10080531686260066,0.19880601949937252,0.3796747959180926,0.5995518823348596,NS
ENSMUSG00000118663.1,Afg2b,311,341,361,324,348,323,346.51108949377397,0.09108087747697567,0.12693782042376991,0.37974198118792934,0.5995518823348596,NS
ENSMUSG00000025229.16,Pitx3,9,27,15,40,30,12,23.45324609511476,-0.08425305383065004,0.25072500314889973,0.3799574325543671,0.5995890451236432,NS
ENSMUSG00000032300.8,1700017B05Rik,753,649.999,637,742.001,898.999,862.001,775.4884686435109,-0.09973512627353598,0.15667236836426934,0.37998401822147887,0.5995890451236432,NS
ENSMUSG00000031864.17,Ints10,550,482,645,775,554,658.001,529.9513843141614,-0.08969143016261338,0.12375734549595875,0.38014731200895135,0.5996500676026744,NS
ENSMUSG00000055994.16,Nod2,119,74,121,128,149,131,105.09502025677797,-0.10119476386398298,0.194422306200929,0.38015052963924517,0.5996500676026744,NS
ENSMUSG00000074170.6,Plekhf1,747,878,895,530,586,1024,719.8061561311056,0.09883802992866846,0.20996425782082662,0.3801340169466781,0.5996500676026744,NS
ENSMUSG00000036257.16,Pnpla8,5183.001,5484,6086,6232,4519,5553,5026.825844690401,0.09566256842879825,0.14017506847474148,0.38025801756248206,0.5997523899505994,NS
ENSMUSG00000029146.15,Snx17,1545,1720,1607.999,2099,2045,1612,1695.0607151830527,-0.08635492222663074,0.11639112545308211,0.38031188451736475,0.5997701265189237,NS
ENSMUSG00000030934.10,Oat,7919,9061,9091,8622,7728,9044,7838.372028983691,0.09429265716075298,0.13602508730087162,0.3804581249824432,0.5998032550773565,NS
ENSMUSG00000031355.17,Arhgap6,1240,1086,1195.001,1085,1131.001,1171.001,1039.4914223576423,0.09726743257242823,0.14595185074709752,0.38042278435390486,0.5998032550773565,NS
ENSMUSG00000039208.16,Metrnl,2251,2004,2094,2735,3188,1897,2448.2710378856123,-0.09926845922060702,0.1547303192000767,0.3804607628496649,0.5998032550773565,NS
ENSMUSG00000028840.11,Zfp593,246,384,268,269,335,224,288.191497282242,0.10176333758682503,0.17995775590795354,0.38061343822676785,0.5999767338105834,NS
ENSMUSG00000096140.3,Ankrd66,38,24,44,32,47,61,51.53108297068478,-0.09928669573566581,0.20696582059711452,0.38073670621269284,0.6001038227850598,NS
ENSMUSG00000027936.19,Crtc2,800,813,746,827,807,695,767.9900348654104,0.09195703802615886,0.12978383238199095,0.3809714908273683,0.6004066322009998,NS
ENSMUSG00000021234.10,Fam161b,58,56,58,46,41,65,44.23409656683349,0.10062022172677083,0.1978126931928379,0.38104893755921465,0.6004496155135002,NS
ENSMUSG00000056019.13,Zfp709,482,487,498,690,463,646,474.5076947449617,-0.09839174572110676,0.15116075908799098,0.3810841043313722,0.6004496155135002,NS
ENSMUSG00000022323.12,Rida,647.999,623,666,695.999,614,618.001,615.0705453433778,0.08737636725043567,0.11895365872629868,0.3812390550879953,0.6004920509512279,NS
ENSMUSG00000023952.14,Gtpbp2,1435,1355.999,1491,1792,1611,1561.001,1457.6797776779995,-0.07710011081043913,0.09915590257929428,0.38115419636144215,0.6004920509512279,NS
ENSMUSG00000025025.15,Mxi1,2114,1944,2115.999,2423,1563,1923,1954.7114920994177,0.09979814405370792,0.15853353668699294,0.3812099136312146,0.6004920509512279,NS
ENSMUSG00000023411.13,Nfatc4,638,672.001,629,572,663,557,580.342891658353,0.10152891814054563,0.17610905504412777,0.3813288378288208,0.6005662457668904,NS
ENSMUSG00000021750.17,Fam107a,53,43,112,29,50,71,64.44007261777925,0.08480717720049269,0.2491049694884592,0.38138392586493114,0.6005668807254919,NS
ENSMUSG00000030583.17,Sipa1l3,389,347,463.999,430.001,366.001,399,344.9600385166319,0.08484396410296807,0.11368397663600878,0.38145727543522223,0.6005668807254919,NS
ENSMUSG00000039911.14,Spsb1,635,607,760,626,623,668,564.2887599772947,0.09729368593433647,0.1468495695412117,0.38142170655702584,0.6005668807254919,NS
ENSMUSG00000031570.18,Plpp5,605.999,683,836.001,697.999,685,646.999,646.3297144108914,0.09793855687838957,0.1496049987642479,0.38155693544985225,0.600656583023864,NS
ENSMUSG00000017132.19,Cyth1,1180,1206,1417,1583,1527.001,1453,1258.9946806900075,-0.09503949902659216,0.1392020493848755,0.38186398754209055,0.6010179825716838,NS
ENSMUSG00000026811.19,St6galnac6,1720,1624,1590,2312.002,1823,1781.999,1680.9117590636663,-0.09119901342414156,0.12826809565269398,0.3818736508494742,0.6010179825716838,NS
ENSMUSG00000045752.14,Tssc4,467,526,481,381,574.001,413.999,512.8096842268459,0.10106050850083763,0.17007451141946014,0.38191463901051714,0.6010179825716838,NS
ENSMUSG00000120873.1,3300002P09Rik,93,122,108,68,115,110,98.1915067906526,0.10143608723757458,0.18099522011949476,0.38210228542724034,0.6012460427744746,NS
ENSMUSG00000042918.18,Mamstr,375,650,465,467.001,471,291.999,447.64112942344735,0.09316664496400234,0.22907911130593125,0.3822237838740033,0.6013699783849479,NS
ENSMUSG00000058979.8,Hdhd5,363,342,385,369,356,306,342.0613329712542,0.10011898049921637,0.1621358075062514,0.38228035950541467,0.601391751700413,NS
ENSMUSG00000018401.18,Mtmr4,812,889,1060,931,807,884,778.7648833336184,0.0990832523575807,0.15585091873580145,0.38235330543064067,0.6014188190479167,NS
ENSMUSG00000039285.13,Azi2,2520.999,2608.001,3179.001,2993.001,2608.998,2792.001,2516.3288914313143,0.07545195317145885,0.09670326563390436,0.3824491350426731,0.6014188190479167,NS
ENSMUSG00000051504.19,Siglech,133,188.999,217.001,296,215,169.001,167.21343051087615,-0.1010037555246354,0.1707734530456419,0.38242031184314507,0.6014188190479167,NS
ENSMUSG00000059201.13,Lep,663,125,219,29,183,360,320.518170798025,0.06269090824828963,0.27771728745966145,0.3825112585616014,0.6014188190479167,NS
ENSMUSG00000111063.3,Zfp660,64,68,90,89,70,123,67.2212769376883,-0.10129678472202926,0.18445634230162003,0.3824998028733252,0.6014188190479167,NS
ENSMUSG00000028273.17,Pdlim5,12806.001,16313.001,18105.999,15915,15084.001,13444,14431.779903308367,0.10015705632574874,0.16325179359832362,0.38280205220718316,0.6016743525811997,NS
ENSMUSG00000041483.15,Zfp281,1241,1288,1602,1600,1515,1674,1313.0176765335436,-0.08221576265570837,0.10893056996551652,0.3827519688316388,0.6016743525811997,NS
ENSMUSG00000071573.16,Rnls,225,235,248,235,223,206.198,221.82844384169445,0.10067875135365278,0.16779833415582512,0.38275957424852813,0.6016743525811997,NS
ENSMUSG00000025203.7,Scd2,4540.388,4927.311,5316.428,6433.796,4542.297,3699.045,4263.018803796347,0.09208240655242089,0.13108721503285867,0.3828462807553637,0.6016766654891085,NS
ENSMUSG00000053730.16,Tmem39b,70,96,76,112,93,104,89.75661731998346,-0.101249830870655,0.1790259526235975,0.3829030629564672,0.6016987048490683,NS
ENSMUSG00000096910.3,Zfp955b,770.585,914.303,1036.915,1266.447,907.773,1048.436,820.3703243314384,-0.08859688502646736,0.12245061955488429,0.38301128929949785,0.6018015702347626,NS
ENSMUSG00000039982.9,Dtx4,3188,2211,2968,3733,2672,3743,2717.4209039685907,-0.09661703325512402,0.14566730072944348,0.38322966795749464,0.6020774687392949,NS
ENSMUSG00000039367.12,Sec24c,2779.999,2482.001,2866.001,3321,3247.999,2864.999,2652.497914133825,-0.07864867978652491,0.10252457565481847,0.38342146418563106,0.602311547669145,NS
ENSMUSG00000040997.15,Abhd4,1774,1503,1612,2265.999,1665.999,1864,1656.2185894190352,-0.08668469167567347,0.11833197884545599,0.3834682387826372,0.6023177872697032,NS
ENSMUSG00000021732.15,Fgf10,129,67,97,30,41,141,88.31379447362548,0.08321796735384476,0.25115154551708974,0.38364455661679103,0.6024717252375655,NS
ENSMUSG00000030541.17,Idh2,2299,2425.999,2597,2595,2429.999,1832.001,2452.3221099243165,0.10076297539640111,0.17114788561912633,0.38365187108114157,0.6024717252375655,NS
ENSMUSG00000000037.18,Scml2,38,50,54,78,55,50,49.79626169505225,-0.10098279564966198,0.18402807217097114,0.38396895192260305,0.6027690796401486,NS
ENSMUSG00000019080.9,Mfsd3,120,142,130,141,135,81,122.45192451798543,0.10070615697219476,0.1900132289690845,0.3839697292420617,0.6027690796401486,NS
ENSMUSG00000028646.17,Rragc,4375,3524,4339,5553,4639,4537,4015.525085856101,-0.09394807285288044,0.13704144936635335,0.38388617390675517,0.6027690796401486,NS
ENSMUSG00000031441.16,Atp11a,1746.999,1652,2042,2458,1945.999,1992,1719.8105702325843,-0.08527216135915573,0.1155744789372967,0.38416736556110337,0.6029448101913726,NS
ENSMUSG00000042249.12,Grk3,1935,1110,1934,1894,1574.001,3000,1642.4243474063962,-0.09986949355124791,0.19827965487643012,0.38414049027487746,0.6029448101913726,NS
ENSMUSG00000015335.17,Zdhhc12,142,122,132,118,154.001,97,142.15721232357845,0.100660051183757,0.17163514496779406,0.3842789738185691,0.6029843901473769,NS
ENSMUSG00000031434.16,Morc4,473,598,706.999,631,533,576,480.76170704329064,0.09162350755726227,0.13058393070663266,0.38425294851213176,0.6029843901473769,NS
ENSMUSG00000072949.7,Acot1,84.969,83.622,65.75,148.054,88.139,91.476,99.96231067201893,-0.09724334174769295,0.2129840732101714,0.384321133828299,0.6029843901473769,NS
ENSMUSG00000027997.10,Casp6,684,568,686,813,765,739,648.1727072650896,-0.09285734496460535,0.13412306623527392,0.3844447290413974,0.6031110621037397,NS
ENSMUSG00000056947.6,Mab21l1,134,155,130,110,129,132,119.17601327954307,0.09973132459323113,0.1986249526676689,0.38456312266216675,0.6031623118704871,NS
ENSMUSG00000069920.11,B3gnt9,590,598,670,628,755,907,597.0745777000377,-0.1002369901808033,0.1672048542903238,0.38453877115947427,0.6031623118704871,NS
ENSMUSG00000049791.5,Fzd4,2245,1942,2701,2421,1841,2467,2088.221794704676,0.09189603826860103,0.13159002447115972,0.38475852516622977,0.6034015341735411,NS
ENSMUSG00000032349.14,Elovl5,2320,2021,2817,3199,2659,2885,2486.9316718963,-0.0983404173622129,0.15473176983070358,0.3848786516285285,0.6035226638864112,NS
ENSMUSG00000003824.13,Syce2,75,103,112,111,167.999,93,106.50201582627778,-0.10057197842431946,0.1887878001200839,0.3849236181611083,0.6035259225362803,NS
ENSMUSG00000028343.11,Erp44,2887,2854,3434,3184,2836,3248,2741.1148644942928,0.07473301649253719,0.09622721276373233,0.3852150392757674,0.6038482825764285,NS
ENSMUSG00000036989.17,Trim3,777.001,668,757,863.001,915.999,802,709.8859270837355,-0.08489037502649428,0.1151581167399415,0.38519286881851283,0.6038482825764285,NS
ENSMUSG00000070509.16,Rgma,558,779,637,894,538,399,558.471664162516,0.10055276558367154,0.18770587894256768,0.3852801290339431,0.6038830447500164,NS
ENSMUSG00000031935.10,Med17,759,841,831,1078,857.001,911,807.04705933262,-0.08143204813271746,0.10833742686600985,0.38551481274381094,0.60418358892203,NS
ENSMUSG00000031871.10,Cdh5,1730,2324,3368,3265,1896,1803,1836.8262727048036,0.10025201949796045,0.17010599132206686,0.38565636102354894,0.6043381194124032,NS
ENSMUSG00000007833.16,Aldh16a1,720,703,713,875.999,966.999,703.001,813.986749547731,-0.0908953000621805,0.12939036550851504,0.3857076310031193,0.6043438705402394,NS
ENSMUSG00000038732.16,Mboat1,125,166,210,266,257,127,156.2388564108989,-0.10032859383967481,0.18976528214014265,0.38574592418934267,0.6043438705402394,NS
ENSMUSG00000022394.15,L3mbtl2,276,252.999,280,396,334,260,277.3845345639174,-0.0967199317195089,0.14820776794116328,0.3858510050578401,0.6043739251084067,NS
ENSMUSG00000056418.5,BC043934,62,58,80,120,81,70,64.17758017068434,-0.09796048372811249,0.20792656719356337,0.38583457187576065,0.6043739251084067,NS
ENSMUSG00000024841.9,Eif1ad,792.001,981,936,987,930,815,849.5854568996256,0.08001550093826705,0.10578769102159447,0.38592849016292663,0.6044280148661885,NS
ENSMUSG00000002279.20,Lmf1,340,291.001,353.999,476.001,378,338.999,372.892160707148,-0.09476864289494227,0.14113887289050475,0.3861354777882045,0.6046848924366364,NS
ENSMUSG00000020672.15,Sntg2,44.001,36,32,19,26,45,27.940941458266312,0.09137188883899859,0.2315743918894616,0.3863559190055679,0.6047912083662911,NS
ENSMUSG00000020736.13,Nt5c,674,758.001,696,664,753,635,700.2396378497197,0.09635123873772956,0.14719490042100097,0.3864380425613726,0.6047912083662911,NS
ENSMUSG00000024191.16,Bnip1,574.999,623,675.999,736,582.999,561,588.4568871790118,0.08392483004353346,0.11368275893502526,0.3866331516815772,0.6047912083662911,NS
ENSMUSG00000031791.9,Tmem38a,15380,21408.001,19826,20562,15819,13852,15581.28981137675,0.09870557968807607,0.2028293333567761,0.3864759732578659,0.6047912083662911,NS
ENSMUSG00000033863.3,Klf9,4593,5063,5491,4143,3737,5855,4559.8361354376075,0.100425001107821,0.1828920352217924,0.38660872231960175,0.6047912083662911,NS
ENSMUSG00000041528.17,Rnf123,954,928.001,986.001,1753,1105.999,892.001,957.6492360417656,-0.10033581556765611,0.18616235877463286,0.3865841552584839,0.6047912083662911,NS
ENSMUSG00000043126.6,D830039M14Rik,97,155,111,120,111,87,101.77052712042418,0.09770657595711364,0.2085122096370623,0.38646355382311953,0.6047912083662911,NS
ENSMUSG00000060913.8,Trim55,738,900.001,999.999,1534.999,999.001,889,805.6475801428189,-0.1004077535353429,0.18557653654911044,0.38636020040942626,0.6047912083662911,NS
ENSMUSG00000079317.11,Trappc2,1233.992,1412.001,1520.999,1509.278,1288,1384.982,1238.704684272319,0.08122422445328793,0.10823749553424233,0.3864254005404473,0.6047912083662911,NS
ENSMUSG00000111375.6,Btbd8,353,319.001,410.999,635.53,444.407,295.999,341.8662344002163,-0.10018172525953563,0.1717756579629152,0.3865285094243665,0.6047912083662911,NS
ENSMUSG00000005378.18,Bud23,611.999,597,613,642.999,679,471,575.0532773398332,0.0919587549756149,0.13283366828869897,0.3867367453159507,0.6048836937887617,NS
ENSMUSG00000027281.17,Slx4ip,320,302,325,399,367,391.999,330.4248274541479,-0.09771324806153688,0.1535614007452969,0.38677824592888554,0.6048836937887617,NS
ENSMUSG00000106164.3,9430085M18Rik,18,38,27,29,15,24,25.202926294778642,0.09117543845342552,0.23169820092569263,0.3870422646658072,0.6052293308564551,NS
ENSMUSG00000006476.20,Nsmf,817,740,802.999,846,738.999,735.999,737.8537046862714,0.09183867349080417,0.132828732372631,0.3873463141709852,0.6053955277283456,NS
ENSMUSG00000052151.13,Plpp2,296,251,228.999,331,401,241,290.949066071226,-0.09965066011546067,0.16718597571139354,0.3872594342431541,0.6053955277283456,NS
ENSMUSG00000054252.19,Fgfr3,57,80,157.001,52,97,90,93.37047934340285,0.09481833167590498,0.22001107555246335,0.3873045137867803,0.6053955277283456,NS
ENSMUSG00000069206.15,Zfp874a,775.071,728.242,888.278,833.392,579.056,898.659,682.6253937060816,0.09520813613042824,0.1435512134984078,0.38736365347257135,0.6053955277283456,NS
ENSMUSG00000117942.2,Maskbp3,701.734,549.992,675.246,712.024,775.483,796.165,683.1659419863192,-0.09101038950036028,0.130519232211521,0.3873105464521733,0.6053955277283456,NS
ENSMUSG00000024186.16,Rgs11,34,62.999,44,30,29.999,52,46.279176273666955,0.08957265988936063,0.2357330554827219,0.387419381906526,0.6054153850292764,NS
ENSMUSG00000019295.9,Tmem129,533,565,631,627,575,542,528.8673741893673,0.0782332314563616,0.10309213590741932,0.3878448870312913,0.6060130191321709,NS
ENSMUSG00000024180.15,Pgap6,216,292,224,343.999,453.001,190,330.26629032873234,-0.09788529933838512,0.20577288518458522,0.38795162305271813,0.6061124946816753,NS
ENSMUSG00000034157.13,Cipc,2540,2123,2437,2895.001,2620,2675,2330.339582743066,-0.07351796277234957,0.09495290792873565,0.38814559910425767,0.6063482316380011,NS
ENSMUSG00000044134.10,Pheta1,460,306,388.001,248,298,451,337.27622994738454,0.09789780299148756,0.20537476853876066,0.3882098896071959,0.6063813482686714,NS
ENSMUSG00000055491.15,Pprc1,542,597,621.001,718,709,648.999,569.7847257084813,-0.08739866286409789,0.12207856704283483,0.38861391417074714,0.6068777050505775,NS
ENSMUSG00000068263.12,Efcc1,77,70,33,88,42,25,47.58630560170835,0.09224605964732988,0.22760098788128383,0.38858568038944075,0.6068777050505775,NS
ENSMUSG00000016758.5,Bik,31,47,34,44,34,19,32.26331375708341,0.095540330615762,0.21608013483291522,0.3886673082651429,0.6068937374508534,NS
ENSMUSG00000021185.17,Dglucy,259.001,182.999,294,348,221,353.001,253.18190776133815,-0.09977152888632909,0.17312561114797181,0.3887951547664744,0.607026008862069,NS
ENSMUSG00000084846.2,A730011C13Rik,47,48,56,31,39,53,46.64180151676923,0.09241589146867547,0.2267498491676541,0.38907176058399323,0.6073904831304584,NS
ENSMUSG00000028664.15,Ephb2,147,186,249,180,170,205,161.9017019984312,0.09605496985386255,0.14827505332053384,0.3891775586681931,0.6074882535306504,NS
ENSMUSG00000120512.1,5730409N16Rik,307,466,372,393,345,218,328.760932809633,0.09218955627256623,0.22731852173441963,0.3892606236687758,0.6075505208814345,NS
ENSMUSG00000030156.6,Cd69,132,64,117,119,169,138,99.70207917324856,-0.09510449742420972,0.21696636267623592,0.38963188060690745,0.6080625289897307,NS
ENSMUSG00000005667.9,Mthfd2,849,1034,1337,1587,1493,1087.001,994.4321059472593,-0.09933991084929271,0.19143344906860088,0.3896756542737882,0.6080634072899477,NS
ENSMUSG00000028834.14,Trim63,2329,3321,2806,5253.001,3132,3217,3035.080685663318,-0.09670194882943065,0.20980186324943512,0.3898186771163994,0.6080842949098739,NS
ENSMUSG00000032309.16,Fbxo22,1170,1272,1343,1314,1240,1281,1168.7759340272169,0.07412231472833135,0.0963940089129167,0.3897398556771943,0.6080842949098739,NS
ENSMUSG00000040599.14,Mis12,1081,1001,1099,1200,1182,1412,1011.1928950327504,-0.09272371283675852,0.1368501816809419,0.3897756882845172,0.6080842949098739,NS
ENSMUSG00000024866.11,Acy3,87,78,64,66.999,88,52,84.54382206255879,0.09910235251200653,0.19325911787407724,0.39004956294098947,0.6083770172584354,NS
